AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
22.8,23.3,21.7,1015.1,74,0,16.1,13.7,14.8,nan,nan,nan,nan,3.2307692307692313
25.8,30.6,20,1007,70,54.1,16.1,13.9,35.2,48.2,nan,nan,nan,6.299999999999999
24.6,30.6,21.1,1013.7,50,0,16.1,15.7,24.1,35.2,nan,nan,nan,5.8055555555555545
30,34.4,25.6,1014.8,63,0,16.1,16.9,25.9,38.9,nan,nan,nan,12.346153846153848
21,34.4,18.3,1017.1,92,0.25,11.6,15.6,24.1,37,nan,1,nan,2.9769230769230766
23.2,30,18.3,1013.3,79,11.94,9.5,12.8,20.6,nan,nan,nan,nan,4.968421052631579
29.3,34.4,24.4,1016.5,61,0,16.1,14.1,25.9,33.5,nan,nan,nan,10.391666666666666
30.7,36.7,25,1013.7,57,0,16.1,9.3,27.8,29.4,nan,nan,nan,16.108333333333334
29.1,36.7,25,1011.6,59,0,16.1,16.1,25.9,35.2,nan,nan,nan,8.142105263157895
18.8,22.8,16.7,1017.1,82,11.43,16.1,16.9,25.9,nan,nan,nan,nan,2.3
21.4,25.6,16.7,1022.7,66,0,16.1,13.9,20.6,nan,nan,nan,nan,1.8615384615384616
22.3,25.6,18.3,1016.9,73,0,16.1,14.6,22.2,31.7,nan,nan,nan,5.622222222222224
25.4,31.7,18.9,1017.3,50,0,16.1,9.8,20.6,nan,nan,nan,nan,7.792307692307693
27.4,32.8,21.1,1016.5,56,0,16.1,9.4,22.2,nan,nan,nan,nan,13.318181818181818
26.4,32.8,20.6,1017.2,70,0,16.1,11.3,37,53.5,nan,1,nan,17.112499999999994
24.6,31.1,20.6,1018.8,75,2.03,15.9,11.5,27.8,35.2,nan,nan,nan,10.227272727272727
21.2,25.6,18.9,1018.4,70,0,14.5,10.7,18.3,nan,nan,nan,nan,6.372727272727272
21.3,26.7,18.3,1013.7,78,10.92,15.8,13.1,24.1,35.2,nan,nan,nan,5.623529411764706
24.7,29.4,18.3,1020.5,54,0,16.1,9.6,20.6,nan,nan,nan,nan,8.245454545454544
24.9,29.4,18.3,1012.5,71,4.06,16.1,14.8,24.1,37,nan,nan,nan,5.172727272727271
24.8,29.4,21.7,1015.9,65,0,16.1,10.7,18.3,nan,nan,nan,nan,8.041176470588235
22.9,25,20.6,1013.6,87,8.13,15.3,9.8,16.5,nan,nan,nan,nan,10.02727272727273
26.7,31.7,22.8,1009.6,68,22.86,15.9,13.9,24.1,nan,nan,nan,nan,6.410000000000001
25.9,31.7,21.7,1015,58,0,16.1,19.3,25.9,37,nan,nan,nan,7.0687500000000005
27.1,31.1,21.7,1020.8,56,0,16.1,12.4,24.1,31.7,nan,nan,nan,12.94
22.4,27.2,18.9,1017.3,53,0,16.1,11.1,18.3,nan,nan,nan,nan,4.044444444444445
21.7,25.6,17.8,1023.2,50,0,15.4,10.6,18.3,nan,nan,nan,nan,5.19375
21.2,25,17.8,1024.2,52,0,16.1,13.1,18.3,35.2,nan,nan,nan,7.010000000000002
23.3,27.8,16.1,1012.8,59,0.25,16.1,18.1,33.5,40.7,nan,nan,nan,9.618181818181819
18.6,27.8,13.3,1017.7,47,0,16.1,19.8,27.8,33.5,nan,nan,nan,3.0666666666666664
17.3,22.2,13.3,1022.3,55,0,16.1,14.6,20.6,nan,nan,nan,nan,2.3076923076923075
17,22.2,13.3,1014.7,90,20.07,11.3,18.1,24.1,nan,nan,nan,nan,2.0538461538461537
18.6,22.8,16,1011.6,75,11.18,15.6,15.4,24.1,37,nan,nan,nan,7.358823529411764
19.7,23.9,16.1,1017.7,52,0,16.1,19.6,27.8,38.9,nan,nan,nan,3.5916666666666663
17.6,22.8,14.4,1023.1,61,0,16.1,16.9,24.1,33.5,nan,nan,nan,1.9363636363636367
23.3,28.9,17.2,1012.4,61,0,15.8,9.1,20.6,nan,nan,nan,nan,9.111111111111107
23.9,28.9,19.4,1011.3,80,0.51,15.9,13,27.8,nan,nan,nan,nan,8.658333333333333
24.8,28.3,21.1,1015.4,65,0,16.1,11.7,18.3,nan,nan,nan,nan,9.166666666666666
22.4,25.6,20,1015.5,83,0,15.6,25.4,35.2,46.5,nan,nan,nan,7.321052631578947
23.3,25.6,20.6,1010.9,75,4.83,16.1,24.6,33.5,44.6,nan,nan,nan,3.984615384615385
24.3,26.1,21.7,1014.5,68,0,16.1,18.9,22.2,35.2,nan,nan,nan,7.169230769230769
25.3,32.8,21.7,1017,67,0,16.1,10.2,20.6,nan,nan,nan,nan,12.089473684210525
23.2,30,20,1016.4,79,0,16.1,10.4,16.5,nan,nan,nan,nan,3.8538461538461535
23.9,28.9,20,1012.2,83,0,16.1,13.3,24.1,nan,nan,nan,nan,4.425
14.9,21.1,11.1,1027.3,62,0,16.1,12.6,29.4,40.7,nan,nan,nan,4.258823529411766
18.1,23.3,11.1,1027.8,44,0,16.1,8.9,16.5,31.7,nan,nan,nan,6.063636363636363
17.8,23.3,13.3,1034.6,60,0,16.1,9.6,22.2,29.4,nan,nan,nan,5.254545454545456
22.4,27.8,18.9,1018.3,81,0,14.2,11.9,27.8,38.9,nan,nan,nan,7.994736842105264
23.3,27.8,18.9,1014.7,88,0,14.8,17.2,22.2,33.5,nan,nan,nan,4.9153846153846175
23.3,26.7,21.7,1013.9,92,9.91,12.1,16.7,40.7,57.6,nan,nan,nan,5.084615384615385
15.1,20,11.7,1029.1,69,0.76,16.1,20.7,29.4,35.2,nan,nan,nan,4.3052631578947365
18.7,22.8,11.7,1023.7,83,0.76,15.6,12.2,20.6,nan,nan,nan,nan,5.207692307692309
21,23.9,16.7,1017.2,79,0,13.8,12.6,25.9,42.4,nan,nan,nan,5.276923076923077
18.2,23.3,11.1,1023.1,48,0,16.1,14.6,25.9,35.2,nan,nan,nan,8.733333333333333
19.4,23.3,14.4,1019.3,39,0,16.1,18,25.9,35.2,nan,nan,nan,7.808333333333334
19.8,26.1,15,1024.8,40,0,16.1,8.5,22.2,nan,nan,nan,nan,8.366666666666667
18.2,24.4,16.1,1006.2,69,2.29,15.9,10.2,22.2,29.4,nan,nan,nan,5.8578947368421055
14.4,20,11.7,1004.8,55,0,16.1,19.4,33.5,46.5,nan,nan,nan,4.7846153846153845
13.2,17.2,10.6,1016.2,48,0,16.1,16.5,29.4,40.7,nan,nan,nan,6.846153846153847
12.1,16.7,8.3,1014.6,44,1.27,16.1,24.4,38.9,50,nan,nan,nan,5.847368421052631
10.8,14.4,8.3,1025.4,49,0,16.1,14.4,27.8,nan,nan,nan,nan,7.123076923076923
17.2,22.2,8.3,1024,77,0,15.3,12.4,24.1,35.2,nan,nan,nan,7.546153846153847
18.9,23.9,14.4,1018.3,77,0,16.1,14.1,35.2,nan,nan,nan,nan,6.5200000000000005
8.9,18.9,5.6,1020.9,66,0,15.6,19.1,27.8,33.5,nan,nan,nan,4.138461538461538
6.3,10.6,4.4,1023,77,15.24,15.9,17.6,27.8,33.5,nan,nan,nan,4.738461538461538
8.7,13.3,4.4,1022.3,68,0,16.1,12,16.5,nan,nan,nan,nan,5.935
7.4,10,1.1,1027.3,63,0,16.1,11.5,18.3,nan,nan,nan,nan,11.246153846153849
6.1,10,3.9,1026.2,67,1.27,16.1,15.4,18.3,nan,nan,nan,nan,7.608333333333333
6.4,10.6,3.3,1024.8,65,0,16.1,13.7,18.3,nan,nan,nan,nan,6.557894736842103
11.9,15.6,2.2,997.2,67,8.38,15.8,29.1,51.9,66.5,nan,nan,nan,4.984615384615385
6.2,15.6,2.8,1013.7,49,0.51,16.1,24.3,33.5,46.5,1,nan,nan,5.800000000000002
9.5,15,2.8,1019.1,45,0,16.1,20.7,29.4,40.7,nan,nan,nan,8.145
9.2,14.4,2.8,1010,51,0,16.1,12.8,24.1,31.7,nan,nan,nan,10.676923076923078
9.6,14.4,5.6,1010.8,49,0,16.1,24.1,38.9,51.9,nan,nan,nan,5.0
7.4,11.7,5.6,1016.2,45,0,16.1,23.9,33.5,48.2,nan,nan,nan,6.659999999999998
10.2,12.2,4.4,1020.1,64,0.51,16.1,17.2,25.9,29.4,nan,nan,nan,7.223076923076923
6.8,11.7,4.4,1025.3,57,0,16.1,10.2,22.2,nan,nan,nan,nan,7.607692307692307
7.4,8.9,4.4,1023.1,69,0,16.1,9.3,14.8,nan,nan,nan,nan,12.53
5.9,15,4.4,1015.5,38,0,16.1,24.4,40.7,53.5,nan,nan,nan,7.7333333333333325
3.9,7.8,2.2,1017.4,44,0,16.1,16.1,22.2,37,nan,nan,nan,8.125
1.8,5,-0.6,1014.2,57,0,10.8,12.6,20.6,nan,1,nan,nan,9.385000000000002
-1.6,10.6,-5.6,999.9,46,0,15.8,38.9,55.4,70.6,1,nan,nan,4.630769230769231
-2.1,0.6,-5.6,1007.6,60,1.27,13.4,20.7,35.2,51.9,1,nan,nan,8.13076923076923
-3.6,0.6,-5,1018.2,53,0.51,13.8,12,25.9,nan,1,nan,1,10.395
10.1,13.3,1.1,1011.8,57,0,16.1,20.2,29.4,48.2,nan,nan,nan,10.275
8.7,13.3,4.4,1010,43,0,16.1,26.5,37,51.9,nan,nan,nan,7.233333333333333
2.9,11.7,1.1,1020,45,0,16.1,17,27.8,42.4,nan,nan,nan,5.36315789473684
2.4,5,0,1012.2,64,5.84,14.8,29.3,50,68.3,1,nan,nan,6.778571428571429
-2.8,3.9,-4.4,1026.4,36,5.59,16.1,30.4,42.4,51.9,nan,nan,nan,7.184615384615384
-5.1,-1.7,-7.2,1031.6,43,0,16.1,19.4,27.8,33.5,nan,nan,nan,8.215789473684211
-5.6,-5,-6.7,1016.9,66,12.19,15.4,25.2,31.7,42.4,1,nan,nan,7.707692307692307
