AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
2.7,4,1,1016.5,85,2.79,14.2,12,20.6,1,1,nan,nan,14.1
2.4,10,-0.6,1020.7,44,0,16.1,31.3,40.7,nan,nan,nan,nan,6.753333333333333
1.4,5.6,-1.1,1030.3,42,0,16.1,19.3,33.5,nan,nan,nan,nan,7.95
8.9,14.4,-1.1,1020.2,47,0.25,16.1,21.7,40.7,1,nan,nan,nan,11.15
2.6,6,0.6,1023.1,79,3.81,10.3,19.6,33.5,1,1,nan,nan,19.146666666666665
4,7.2,0,1028.0,55,0,16.1,14.3,31.3,1,nan,nan,nan,21.950000000000006
6.8,9.4,0,1006.9,64,4.57,13.7,20.9,46.5,1,nan,nan,nan,12.7
8.3,15,3.3,1034.3,72,0.25,15.6,14.3,22.2,1,nan,nan,nan,21.484615384615388
10.2,17.2,5,1031.1,76,3.05,14.8,9.6,16.5,1,nan,nan,nan,21.85
13.9,20.6,5,1022.2,71,4.32,15,11.7,25.9,1,nan,nan,nan,11.25
5.7,8.3,1.1,1015.7,93,18.29,8.5,24.8,31.3,1,nan,nan,nan,7.830769230769231
6.9,9.4,3.9,1005.6,96,5.59,8.9,26.3,35.2,1,nan,nan,nan,7.9
7.1,9.4,5.6,1005.1,82,5.84,15.9,24.4,33.5,nan,nan,nan,nan,7.45
6.9,11.1,4.4,1004.3,75,1.78,15.9,11.9,27.8,1,nan,nan,nan,12.8
11.9,18.9,0.6,1006.6,32,0,16.1,15.7,33.5,nan,nan,nan,nan,12.75
8.4,13,6,1006.8,56,2.29,15.4,15.9,33.5,1,nan,nan,nan,18.05
10.3,15.6,6.1,1006.9,62,2.03,14,12.4,35.2,1,nan,nan,nan,14.94
7.2,12.8,5.6,1014.4,93,28.19,6.4,27.2,38.9,1,nan,nan,nan,6.5
10.8,14.4,5.6,1003.8,99,28.7,4,17,35.2,1,nan,nan,1,13.2
9.6,14,6,1011.6,58,4.57,15.9,27.8,38.9,1,nan,nan,nan,6.6400000000000015
15.2,26.1,7.8,1019.8,69,0,13.8,13.7,20.6,nan,nan,nan,nan,25.9
20.2,26.7,7.8,1014.0,47,0,16.1,19.3,37,nan,nan,nan,nan,7.3
13.4,24.4,10,1020.4,56,0.25,16.1,20,33.5,1,nan,nan,nan,6.792857142857143
10.8,19.4,6.7,1026.3,39,0.25,16.1,19.3,35.2,1,nan,nan,nan,4.75
10.4,14.4,6.7,1016.7,92,17.78,9,11.7,18.3,1,nan,nan,nan,19.8
15.3,20,8.3,1006.3,61,19.05,13.4,15.2,31.3,1,nan,nan,nan,11.315384615384614
17.4,22,12,1019.8,72,0,16.1,16.5,33.5,nan,nan,nan,nan,11.55
16.1,22.8,12.2,1014.5,89,0.25,13.2,19.1,33.5,nan,nan,nan,nan,7.95
13.6,18.9,7.8,1010.7,92,1.52,11.4,18.3,29.4,1,nan,nan,nan,6.773333333333333
19.3,28.3,10.6,1016.2,62,2.79,15.3,16.5,29.4,1,nan,nan,nan,15.8
14.4,28.3,10,1026.1,36,0,16.1,22.6,29.4,nan,nan,nan,nan,4.65
13.4,21,10,1022.5,70,0.25,16.1,13.3,24.1,1,nan,nan,nan,12.419999999999998
22.4,30.6,16.1,1021.4,76,20.07,8.4,8.9,24.1,nan,nan,nan,nan,41.75
14.7,19.4,12,1024.4,88,3.56,6.9,13.9,18.3,1,nan,nan,nan,22.5
20.9,31.7,12.2,1019.5,70,0.25,9.8,12.6,25.9,nan,nan,nan,1,22.442857142857147
21.6,28.9,15.6,1017.8,74,5.59,14.6,15.2,29.4,1,nan,nan,nan,11.7
17.3,22,13,1023.7,65,0.51,14.6,13.9,24.1,nan,nan,nan,nan,7.85
19.6,26.1,14.4,1018.1,74,0,13.5,12.6,35.9,nan,nan,nan,nan,24.69333333333333
19.5,23.9,13.9,1010.4,72,1.02,12.4,12.4,35.9,nan,nan,nan,nan,14.8
14.2,23.9,12.2,1011.1,89,2.03,11.4,17,29.4,1,nan,nan,nan,9.65
16.6,23.9,12.2,1007.0,84,18.8,13.8,13.1,24.1,1,nan,1,nan,11.328571428571431
17.2,22.8,12.8,1009.6,72,4.32,15.4,16.3,29.4,1,nan,nan,nan,12.7
15.3,19,13,1005.3,85,8.89,13.7,18.5,31.3,1,nan,1,nan,8.4
19.8,28.9,13.3,1008.4,64,3.05,15.6,16.3,27.8,1,nan,nan,nan,12.778571428571427
20.3,28.9,15.6,1013.9,57,0.25,16.1,14.4,27.8,1,nan,nan,nan,7.5
19,26.1,13.3,1019.8,75,0,15.8,11.7,24.1,nan,nan,nan,nan,24.65
25.9,31.7,15,1021.1,55,0,14.3,14.1,24.1,nan,nan,nan,nan,39.35
28.1,34.4,21.1,1016.7,55,0,13.8,17,25.9,nan,nan,nan,nan,38.5
19.6,25,15,1023.0,47,0,16.1,20.6,35.2,nan,nan,nan,nan,4.8
21.1,26.7,16.7,1018.1,74,0,16.1,17.8,31.3,1,nan,nan,nan,14.257142857142856
25.9,32.2,18.3,1015.1,66,0,16.1,16.5,22.2,nan,nan,nan,nan,21.4
24.6,28,21,1009.9,73,1.02,10.9,16.7,35.2,nan,nan,nan,nan,18.6
19.5,27.2,15,1015.1,46,0,16.1,21.1,40.7,nan,nan,nan,nan,4.892857142857143
22.3,27.8,15,1015.2,45,0,16.1,14.1,25.9,nan,nan,nan,nan,11.1
23.4,28.3,18.3,1017.6,73,14.22,15,15.9,24.1,1,nan,1,nan,17.5
22.6,28.3,19.4,1012.1,74,24.38,11.7,13.5,37,1,nan,nan,nan,17.793333333333333
21.8,26.7,17.8,1016.6,46,0,16.1,17,25.9,nan,nan,nan,nan,10.55
25.3,29.4,20,1020.3,63,0,15.3,14.4,29.4,nan,nan,nan,nan,23.35
27.4,32.2,21.1,1015.3,61,1.52,14.8,15.2,25.9,1,nan,1,nan,26.25454545454545
24.2,32.2,20,1015.7,56,2.03,15.3,9.6,22.2,nan,nan,nan,nan,8.3
24.5,28.9,20,1011.9,61,0,16.1,12.2,25.9,nan,nan,nan,nan,9.55
26.4,32.8,20,1009.7,65,1.52,16.1,15.9,29.4,nan,nan,nan,nan,21.975
24.6,32.8,21.7,1013.2,52,0,16.1,20.4,27.8,nan,nan,nan,nan,8.7
18.8,24.4,17.8,1011.0,94,44.2,7.9,27.4,44.3,1,nan,nan,nan,7.6
20.9,26.7,17.8,1005.8,81,1.52,14.8,13.3,24.1,1,nan,1,nan,14.578571428571431
23.4,27.2,18.9,1001.3,68,20.07,15.1,17.6,31.3,nan,nan,nan,nan,10.4
22.8,27.2,20.6,1008.3,84,4.57,11.9,12.4,24.1,1,nan,nan,nan,18.5
26,31,22,1010.9,61,0.51,14.8,11.1,16.5,nan,nan,nan,nan,22.00666666666667
26.8,30.6,22.2,1013.9,57,0,15.9,8.3,18.3,nan,nan,1,nan,28.7
21.6,24.4,19.4,1024.5,69,0.51,16.1,21.7,29.4,1,nan,nan,nan,6.75
22.1,27.2,18.9,1021.7,59,0,16.1,15.7,24.1,nan,nan,nan,nan,9.0
21.8,27.2,18.9,1018.0,75,12.7,14,16.1,25.9,1,nan,nan,nan,7.7
26.8,31,24,1018.7,79,0,15.9,20,35.2,nan,nan,1,nan,6.4
26.4,30.6,23.9,1017.3,81,0.51,15.6,15.9,27.8,1,nan,nan,nan,7.1066666666666665
26.5,29.1,24,1015.0,74,6.1,15.8,13.1,20.6,nan,nan,nan,nan,16.45
26.2,29.5,24,1011.6,79,0,16.1,13.1,22.2,nan,nan,nan,nan,10.1
18.9,23.3,16.7,1012.3,54,0,16.1,15,24.1,1,nan,nan,nan,3.835714285714286
21.2,27,16.7,1016.8,53,0,16.1,16.1,24.1,nan,nan,nan,nan,8.9
24.9,29,21,1018.3,50,0,16.1,10.7,18.3,nan,nan,nan,nan,16.75
24.2,28.3,21.7,1013.1,85,4.57,15.8,19.8,29.4,1,nan,nan,nan,9.138461538461538
23.1,27.2,21.7,1018.3,79,4.06,15.9,10.2,16.5,nan,nan,nan,nan,12.05
21.7,25,20,1022.3,87,14.48,13.7,10.4,16.5,1,nan,nan,nan,8.1
25.1,29.4,20,1014.6,78,0,13.5,17.4,29.4,nan,nan,nan,nan,22.68
28.1,32.2,22.8,1015.2,65,0,11.9,14.1,24.1,nan,nan,nan,nan,37.55
26.1,32.2,20.6,1010.6,76,15.24,11.9,18,35.2,1,nan,1,nan,19.3
21.6,25,18.9,1025.5,63,0,16.1,12.8,20.6,nan,nan,nan,nan,5.878571428571428
21,24.4,18,1025.9,65,0,16.1,10.7,18.3,nan,nan,nan,nan,6.45
23.6,28.3,18.3,1021.6,75,0,16.1,15.2,27.8,nan,nan,nan,nan,16.8
25.4,28,23,1013.6,75,4.06,14.6,17.8,33.5,1,nan,nan,nan,6.7714285714285705
23.6,27,19,1019.8,53,0,16.1,15.7,24.1,nan,nan,nan,nan,9.85
22.5,27.2,18.9,1023.6,56,0,16.1,16.5,25.9,nan,nan,nan,nan,7.4
22.6,26.7,18.9,1024.2,65,0,16.1,10.4,20.6,nan,nan,nan,nan,10.653333333333332
22.6,28.3,15.6,1020.1,74,1.02,15,13.5,20.6,nan,nan,nan,nan,7.1
23.1,28.3,18.9,1017.4,90,62.48,11.9,17.4,35.2,1,nan,nan,nan,4.2
24.4,27.8,20.6,1012.3,88,40.64,14.6,28.2,46.5,1,nan,nan,nan,7.635714285714287
23.6,28.9,17.8,1021.1,63,0,15.9,10.4,20.6,nan,nan,nan,nan,22.8
21.3,28.9,18.9,1026.0,64,0,16.1,17.4,22.2,nan,nan,nan,nan,6.55
19.2,22.8,17.2,1026.1,71,3.56,16.1,15,22.2,1,nan,nan,nan,6.4071428571428575
14.4,18,11,1020.6,61,41.66,16.1,26.9,38.9,nan,nan,nan,nan,2.3
16.7,22,13,1026.6,52,0,16.1,15.4,24.1,nan,nan,nan,nan,4.75
20.4,26.7,12.2,1023.5,49,0,16.1,10.2,14.8,nan,nan,nan,nan,8.306666666666667
20.2,25,17.8,1020.7,65,0,16.1,13.1,20.6,nan,nan,nan,nan,12.7
22.2,25.6,17.8,1018.1,62,0,16.1,10.4,14.8,nan,nan,nan,nan,17.950000000000006
21.1,25.6,17.8,1020.2,69,0,15.8,10.9,24.1,nan,nan,nan,nan,17.45
17.7,22.2,14,1021.4,64,0,15.8,9.8,16.5,nan,nan,nan,nan,15.15
18.2,22.8,14.4,1022.4,73,0,15.6,11.7,25.9,1,nan,nan,nan,15.5
16.8,21.1,12.8,1021.0,61,0,15.6,15.9,31.3,nan,nan,nan,nan,6.242857142857143
17.1,24.4,10,1028.6,47,0,16.1,9.1,18.3,nan,nan,nan,nan,16.65
18.9,24.4,12.8,1027.7,68,0,15.9,9.4,22.2,nan,nan,nan,nan,26.75
18.3,24.4,15.6,1022.3,75,0,15,15,24.1,nan,nan,nan,nan,20.793333333333333
15.3,21.1,9.4,1005.8,47,0,16.1,12.6,20.6,nan,nan,nan,nan,9.35
15.4,21.1,10.6,1002.4,80,2.03,15.9,13.3,22.2,1,nan,nan,nan,13.7
15.5,18.3,13.9,1000.9,84,5.08,11.9,12.6,25.9,1,nan,nan,nan,16.37333333333333
11.2,14.4,8.3,1019.0,81,10.92,12.2,25,38.9,1,nan,nan,nan,5.800000000000002
11.4,14.4,9.4,1019.6,79,4.06,14.3,27.4,37,1,nan,nan,nan,6.449999999999998
10.9,14.4,8.9,1021.0,71,0,16.1,22,31.3,nan,nan,nan,nan,8.014285714285714
10.6,13.9,8.9,1017.3,74,0,16.1,11.1,16.5,nan,nan,nan,nan,8.25
13.3,16.7,8.9,1019.5,64,0,16.1,12,22.2,nan,nan,nan,nan,10.7
13.4,16,11,1021.1,63,0,16.1,13.3,20.6,nan,nan,nan,nan,11.14
18.5,23,15,1006.4,68,0,9,19.6,44.3,nan,nan,nan,1,13.5
14.9,22.8,12.8,1015.4,49,0,16.1,24.3,38.9,nan,nan,nan,nan,4.65
11.3,15.6,8.3,1021.1,64,0,16.1,15.7,24.1,nan,nan,nan,nan,7.280000000000001
13.8,16.1,8.3,1014.5,62,0,15,21.5,40.7,1,nan,nan,nan,5.9
14.8,21,9,1009.6,45,0,16.1,16.9,27.8,nan,nan,nan,nan,12.15
11.2,18.3,6,1014.5,44,0,16.1,27.2,37,nan,nan,nan,nan,4.792857142857144
4.3,6.1,2,1028.3,46,0,16.1,20.9,25.9,nan,nan,nan,nan,3.75
3.3,6,1,1028.2,69,21.34,13.2,25,35.2,1,1,nan,nan,6.0
3.6,10,-1,1037.3,48,0,16.1,20.6,27.8,nan,nan,nan,nan,7.406666666666666
8.8,16,5.6,1033.0,44,0,16.1,16.7,25.9,nan,nan,nan,nan,10.65
14.3,17,12,1019.2,69,0,14.5,7.8,14.8,nan,nan,nan,nan,18.65
10.1,14.4,7,1021.9,70,1.27,15.8,15.4,22.2,1,nan,nan,nan,13.37857142857143
9.2,11,7,1022.3,94,8.89,5.8,11.5,14.8,1,nan,nan,nan,19.9
13.9,18.3,5.6,996.0,85,12.7,10.6,23,50,1,nan,nan,nan,5.35
3.9,7.2,0.6,1014.1,49,3.05,16.1,25.7,40.7,nan,nan,nan,nan,8.166666666666666
7.4,11,5,1026.7,52,0,16.1,14.6,27.8,nan,nan,nan,nan,10.3
10.5,14.4,4.4,1009.9,71,10.67,12.9,28.2,59.4,1,nan,nan,nan,5.15
7,14.4,5,1015.1,50,15.75,16.1,27.4,55.4,nan,nan,nan,nan,14.27142857142857
6.1,8.9,3.3,1010.9,54,0,16.1,15.4,37,nan,nan,nan,nan,15.85
4.8,8.9,2.2,1018.9,94,12.7,6,28.2,35.2,1,nan,nan,nan,8.85
10.8,15,2.8,1010.8,68,11.68,12.1,22,35.2,1,nan,nan,1,9.042857142857144
7.9,15,5.6,1021.3,59,1.02,15.9,14.8,25.9,1,nan,nan,nan,8.4
6.9,8.9,5,1002.4,56,0,16.1,23,38.9,1,nan,nan,nan,8.0
2.2,8.9,-1.1,1013.2,53,0,16.1,27,35.2,nan,nan,nan,nan,6.873333333333334
-2.3,3.9,-5.6,1026.8,51,0,16.1,25,35.2,nan,nan,nan,nan,6.55
4.3,7.2,-2.2,1009.6,83,0.51,14.3,10.4,18.3,1,nan,nan,nan,18.950000000000006
-7.1,7.2,-11.1,1008.8,65,3.05,11.9,35.7,46.5,1,1,nan,nan,7.846666666666668
-5.9,2.8,-11.7,1019.9,46,0,16.1,15.9,35.2,nan,nan,nan,nan,18.75
-1.3,5,-3.9,1023.7,50,0,16.1,12.6,20.6,nan,nan,nan,nan,12.0
-2.4,1.1,-4.4,1024.3,60,0,16.1,17.2,37,nan,1,nan,nan,15.207692307692305
-3.7,1.1,-6.1,1023.1,68,3.05,10.3,28.9,48.2,nan,1,nan,nan,7.75
6.2,10,3.3,1030.5,73,0,15.3,13.5,20.6,nan,nan,nan,nan,25.1
