AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
26.8,33.3,21,1022.6,38,0,16.1,14.8,24.1,nan,nan,nan,nan,25.2
27.1,35,20.6,1018.6,43,0,15.6,14.1,22.2,nan,nan,nan,nan,25.040000000000006
24.3,30,20,1019.6,42,0,15.9,11.9,20.6,nan,nan,nan,nan,16.85925925925926
25.7,32.2,16.7,1018.8,45,0,16.1,11.5,22.2,nan,nan,nan,nan,25.692857142857147
24.4,33,18,1017.1,56,nan,15.6,12.6,27.8,1,nan,nan,nan,26.614285714285717
27.2,33.3,17.8,1013.5,52,0,15.1,13.3,27.8,nan,nan,nan,nan,24.892307692307693
24.2,27.8,19,1009.6,62,1.52,15.8,17.4,27.8,1,nan,nan,nan,6.333333333333332
19,24,14,1017.4,47,0,16.1,13.9,25.9,nan,nan,nan,nan,11.478571428571426
22.6,29.4,14.4,1014.5,67,0,13.2,12.2,22.2,nan,nan,nan,nan,31.280769230769234
22.1,29.4,18.9,1011.3,76,0,8.4,14.6,29.4,1,nan,nan,1,17.53846153846154
19.7,28.9,17.8,1017.5,73,4.83,15.8,13.9,27.8,1,nan,nan,nan,5.7846153846153845
16.7,19,14,1020,57,0,16.1,19.1,31.3,nan,nan,nan,nan,5.167999999999998
18.7,22.8,14.4,1018.4,59,0,16.1,12.6,22.2,nan,nan,nan,nan,7.615384615384616
23.9,29.4,20.6,1016.8,58,0,16.1,16.7,29.4,nan,nan,nan,nan,14.157142857142858
23.8,28.3,20.6,1011.8,63,3.05,13.2,15.9,35.2,1,nan,1,nan,10.55769230769231
23,29,18,1012.8,42,1.27,15.9,19.4,35.2,1,nan,1,nan,8.4
25.3,28.9,17.2,1021.4,52,0,16.1,16.1,29.4,nan,nan,nan,nan,23.56
27.7,34.4,21.7,1022.6,61,0,12.9,12.8,29.4,nan,nan,nan,nan,38.02499999999999
29.8,35,22.8,1018.5,60,8.13,10.1,16.3,40.7,1,nan,1,nan,37.3625
21.3,28.9,17.8,1015.7,47,3.05,15.6,18,33.5,1,nan,nan,nan,0.7857142857142857
20.2,24,16,1020.6,42,0,16.1,16.5,25.9,nan,nan,nan,nan,2.55
22.6,27.8,15.6,1022,40,0,16.1,11.7,25.9,nan,nan,nan,nan,6.14
26.2,31.1,21.1,1011.7,46,0,16.1,12.6,27.8,nan,nan,nan,nan,13.633333333333333
29.2,33.9,22.2,1009.5,38,0,15.8,16.9,29.4,nan,nan,nan,nan,30.846153846153847
29.1,36,22,1010.5,49,0,14.5,13.7,24.1,nan,nan,nan,nan,43.65333333333334
26.6,29.4,20.6,1012.2,36,0,16.1,14.8,24.1,nan,nan,nan,nan,16.666666666666668
25.6,29,21,1012.9,44,0,16.1,14.4,29.4,nan,nan,nan,nan,20.33703703703704
27.3,32.8,21.1,1009.9,54,0,16.1,19.1,31.3,nan,nan,nan,nan,29.607692307692307
25.6,33.3,21.7,1008.2,73,45.97,9,11.3,40.7,1,nan,nan,nan,27.42666666666667
26.3,33.3,21.7,1006,54,5.33,16.1,22.6,38.9,nan,nan,nan,nan,8.623076923076924
23.3,28.3,19,1015,45,0,17.4,20.2,33.5,nan,nan,nan,nan,2.4428571428571435
24.9,29.4,17.2,1020.9,63,0,15.6,11.7,24.1,nan,nan,nan,nan,9.16
25.8,30,21.7,1020.8,66,0,16.1,11.5,22.2,nan,nan,nan,nan,9.246153846153849
26.1,31.1,22.8,1015,69,0,15.8,14.3,27.8,nan,nan,nan,nan,9.63076923076923
27.6,32.2,22.2,1013,53,0,15.8,10.2,16.5,nan,nan,nan,nan,12.164285714285713
28.6,33.9,23.9,1013.2,50,0,16.1,7.6,14.8,nan,nan,nan,nan,18.4
30.2,36.7,23.9,1015.1,49,0,15.8,7.8,24.1,nan,nan,nan,nan,25.6
30.1,36.7,24.4,1014.6,52,0,16.1,15.9,25.9,nan,nan,nan,nan,24.980000000000004
29.2,32.2,23.9,1010.8,59,0,11.9,9.4,18.3,nan,nan,nan,nan,37.72222222222223
29.8,35,23.9,1007.1,63,64.52,10.8,19.3,33.5,1,nan,1,1,26.526666666666664
27.7,35,23.9,1010.9,53,0,16.1,17,27.8,nan,nan,nan,nan,5.921428571428572
27.4,31.1,22.8,1011.2,52,0,16.1,15.4,27.8,1,nan,nan,nan,13.392307692307694
25.3,31.1,21.7,1012.6,39,0,16.1,15,27.8,nan,nan,nan,nan,4.092857142857143
26.4,32,22,1012.5,44,0,16.1,14.3,29.4,nan,nan,nan,nan,20.02
21.4,24.4,16.7,1021.5,48,0.51,16.1,10.4,24.1,1,nan,nan,nan,6.033333333333332
19.6,22.8,16.7,1020.1,69,2.03,15.1,18.3,31.3,1,nan,nan,nan,5.54
16.7,21.7,14,1022.2,72,8.64,11.1,20.9,33.5,1,nan,nan,nan,1.8733333333333333
26.9,32.8,19.4,1012,74,0,10.3,14.1,22.2,nan,nan,nan,nan,33.185185185185176
27.4,32.8,23.9,1011.9,60,0,15.1,12.2,22.2,1,nan,nan,nan,9.66
24.9,29.4,21.7,1018.8,60,0,16.1,15,24.1,nan,nan,nan,nan,4.757142857142857
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.373076923076924
23,27.2,18.9,1018.3,50,0,16.1,18.9,25.9,nan,nan,nan,nan,4.769230769230768
21.9,26.7,17.2,1023.9,40,0,16.1,11.7,18.3,nan,nan,nan,nan,3.7083333333333335
23.8,30,17.2,1019.3,50,0,16.1,19.1,27.8,nan,nan,nan,nan,19.695999999999998
25.9,31.1,21.1,1022.2,65,0,16.1,17.6,27.8,nan,nan,nan,nan,13.4
27,32.2,22.2,1018.2,61,0,16.1,17,25.9,nan,nan,nan,nan,10.249999999999998
26.1,29.4,23,1017.1,60,0,16.1,15.6,25.9,nan,nan,nan,nan,6.5777777777777775
21.3,24,18,1021.5,47,0,16.1,10.6,20.6,nan,nan,nan,nan,5.626666666666668
21.8,25,18.3,1020.6,54,0,16.1,13.5,24.1,nan,nan,nan,nan,6.280000000000001
20.1,23,17,1013.4,62,2.29,15.8,19.6,38.9,1,nan,nan,nan,4.588461538461538
18.7,24.4,13.9,1026.1,58,0,16.1,10.2,16.5,nan,nan,nan,nan,9.05
22.2,28.3,15,1021.6,52,0,16.1,9.1,22.2,nan,nan,nan,nan,15.925000000000002
23.9,29,20,1020.3,57,0,15.4,8.5,16.5,nan,nan,nan,nan,26.004
23.9,31.7,18.3,1020,50,0,16.1,13.1,22.2,nan,nan,nan,nan,18.384615384615387
26.1,32.2,18.9,1015.9,56,0,16.1,15.2,24.1,nan,nan,nan,nan,23.961538461538463
25.6,32.2,22.2,1014.6,67,0,15.4,14.8,27.8,nan,nan,nan,nan,15.640740740740744
19,22.8,16.1,1031.8,60,0,16.1,11.1,24.1,nan,nan,nan,nan,5.271428571428572
19.2,23.9,15.6,1028.1,66,0,16.1,7.6,22.2,nan,nan,nan,nan,6.100000000000001
21.3,26.7,15.6,1021.7,79,0,11.7,9.4,18.3,1,nan,nan,nan,8.616666666666669
24.9,29.4,20,1016.3,61,0,15.4,13.3,24.1,nan,nan,nan,nan,16.506666666666668
23.8,31.1,19,1014.3,66,0,15.8,12.4,25.9,nan,nan,nan,nan,19.48
24.4,31.7,17.8,1009.4,59,0,15.9,20.4,27.8,nan,nan,nan,nan,13.785185185185187
12.5,17,9,1012.9,49,1.02,16.1,20.7,37,nan,nan,nan,nan,7.986666666666667
14.7,18.3,9.4,1016.1,46,0,16.1,21.7,35.2,nan,nan,nan,nan,7.246666666666667
15.4,20.6,11.1,1020.9,55,0,16.1,14.6,27.8,nan,nan,nan,nan,7.661538461538459
21.7,26.1,17.8,1008.2,84,14.48,11.7,16.7,29.4,1,nan,nan,nan,8.24
20.2,23.3,17.8,1004.5,60,1.78,14.3,19.8,42.4,1,nan,nan,nan,9.233333333333333
19.6,24.4,15,1018.5,40,0,16.1,17.4,27.8,nan,nan,nan,nan,12.855555555555556
13.1,21.1,11.1,1023.5,73,4.83,15.4,20.7,33.5,1,nan,nan,nan,4.699999999999998
13.6,16.1,11.1,1029.5,71,1.02,14.2,21.5,29.4,1,nan,nan,nan,5.9071428571428575
18.1,21.1,11.7,1018.5,84,22.61,9.5,18.3,25.9,1,nan,nan,nan,7.304000000000001
14.2,18,11,1026.8,57,0,16.1,13.5,29.4,nan,nan,nan,nan,18.928571428571427
15.4,19.4,11.1,1018.3,68,0,16.1,19.3,29.4,nan,nan,nan,nan,9.361538461538462
10.9,19.4,7.8,1025.6,49,0,16.1,20.4,29.4,nan,nan,nan,nan,6.142307692307695
9.7,13.3,7.8,1014.7,54,0,16.1,28,38.9,nan,nan,nan,nan,4.107142857142857
8.1,10,6,1015,43,5.08,16.1,25.4,37,nan,nan,nan,nan,7.428571428571429
6.1,10,3.3,1022.1,46,0,16.1,12.2,24.1,nan,nan,nan,nan,10.523076923076925
6.8,8.9,3.3,1020.4,57,0.76,15.8,12.2,24.1,1,nan,nan,nan,12.906666666666665
11.9,16.1,4.4,1015.1,71,7.37,12.4,13.7,20.6,1,nan,nan,nan,23.62142857142857
11.6,16.1,6.7,1013.8,70,0.51,14.5,9.4,25.9,nan,nan,nan,nan,29.080769230769235
12.7,16.7,6.7,1001.3,81,0,11.1,20,42.4,1,nan,nan,nan,14.585714285714287
6.4,8.3,4.4,1029.8,56,1.02,16.1,25,37,1,nan,nan,nan,7.0357142857142865
6.7,10,4,1023,71,2.03,14.5,14.1,27.8,1,nan,nan,nan,12.839999999999998
10.1,14.4,4.4,1017.3,82,0,13,8.9,16.5,nan,nan,nan,nan,27.97142857142857
5.1,9.4,2.8,1027.2,39,0,16.1,13.9,20.6,nan,nan,nan,nan,15.835714285714285
8.6,11.1,2.8,1020.6,72,20.07,9.2,9.8,18.3,1,nan,nan,1,18.712000000000003
13.6,18.3,5,1011.1,62,10.16,13.2,26.3,38.9,1,nan,nan,nan,8.48
2.7,5,-1,1026.3,39,0,16.1,27.4,37,nan,nan,nan,nan,8.28
-3.2,5.6,-6.1,1031.4,56,0.25,12.1,13.3,25.9,1,1,nan,nan,14.480769230769232
5.6,9.4,-6.1,1003.1,69,13.72,11.4,22.4,51.9,1,nan,nan,nan,11.3
0.2,2.8,-5,1027.6,51,0,15.6,11.5,20.6,nan,1,nan,nan,16.64666666666667
3.6,7.2,1.7,1024.2,67,0,15.6,13.9,24.1,nan,nan,nan,nan,26.23333333333333
3.8,7.2,1.7,1030,53,0,15.9,10.6,16.5,1,1,nan,nan,17.593333333333327
1.9,12.2,-1.1,1024,57,0,12.4,19.1,33.5,1,1,nan,nan,9.973333333333333
2.9,7.2,-0.6,1018.9,73,22.1,12.6,10.4,24.1,nan,nan,nan,nan,20.56296296296296
1.2,7.2,-1.1,1028.3,44,0,16.1,21.1,29.4,nan,nan,nan,nan,7.406666666666667
3.9,8.3,-0.5,1024,53,1.78,15.8,11.3,16.5,1,nan,nan,nan,17.62142857142857
4.3,8.3,1.7,1019.7,67,0.25,15.3,17,25.9,1,nan,nan,nan,20.08076923076923
3.8,6,2,1027.5,68,0,15.6,21.9,29.4,nan,nan,nan,nan,12.12307692307692
5.2,7.2,3,1021.5,50,0,16.1,19.3,24.1,nan,nan,nan,nan,12.5
3,6.7,1.1,1023.5,64,0,16.1,11.1,25.9,nan,nan,nan,nan,16.08846153846154
3.5,6,2.8,1016.2,83,9.65,12.4,16.9,33.5,1,nan,nan,nan,17.585714285714285
4.6,7.2,2,1013.1,66,7.11,14,21.7,37,1,1,nan,nan,15.06153846153846
