AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
5.4,10,1.7,1020.6,35,0,16.1,12.8,24.1,nan,nan,nan,nan,14.2
4.3,10,1.7,1018.4,64,2.29,12.2,10,25.2,1,nan,nan,nan,28.76
4.5,7,3,1014.1,81,0.51,14.3,13.9,24.1,1,nan,nan,nan,22.3
6.1,8,4,1015.9,62,0,16.1,13.1,24.1,nan,nan,nan,nan,15.05
4.9,7,2,1020.4,55,0,16.1,15.9,24.1,nan,nan,nan,nan,12.084615384615386
5.1,9.4,2.2,1022.8,65,0,16.1,13.3,20.6,nan,nan,nan,nan,9.05
7.6,16.7,3.9,1021.8,64,0,16.1,14.4,25.9,nan,nan,nan,nan,10.45
6.3,12.2,3.9,1019.4,86,0.51,8.5,12.6,20.6,1,nan,nan,1,22.36666666666667
8.2,14,4,1007.5,89,5.33,9.8,27.2,53.5,1,nan,nan,nan,5.9
7.9,15,4.4,992.1,81,36.83,12.7,29.1,53.5,1,nan,nan,nan,5.55
13.6,23.3,7,1013.7,67,0,14.6,14.8,31.3,nan,nan,nan,nan,23.107142857142854
13.9,25,7.2,1011.3,68,23.11,12.9,14.1,25.9,1,nan,nan,nan,9.05
10.6,16.1,7.2,1019.0,53,0,16.1,13.1,25.9,nan,nan,nan,nan,6.45
8.7,14.4,3.3,1013.3,52,0,16.1,14.4,25.9,nan,nan,nan,nan,8.599999999999998
10.4,17.2,5,1016.8,46,0,16.1,15.7,24.1,nan,nan,nan,nan,6.1
8.8,17.2,5.6,1028.5,40,0,16.1,23.7,37,nan,nan,nan,nan,5.2
14.8,23.9,8.9,1017.3,53,0,15.9,13,27.8,nan,nan,nan,nan,29.719999999999995
21.7,29.4,8.9,1010.5,40,0,16.1,11.7,33.5,1,nan,nan,nan,29.25
16.9,29.4,10,1009.7,44,0,15.9,24.1,37,1,nan,nan,nan,6.15
8.7,13.3,5,999.1,52,0,16.1,23.5,38.9,nan,nan,nan,nan,7.733333333333332
13.3,19.4,5,1011.7,49,0,16.1,18.5,40.7,nan,nan,nan,nan,11.7
13.1,19.4,9.4,1008.6,80,4.06,11.9,15.6,29.4,1,nan,1,nan,14.75
13.9,18,11,1008.4,71,12.95,9,13.5,27.8,1,nan,nan,1,12.228571428571426
13.2,17.8,8.9,1014.3,44,1.27,15.6,16.9,38.9,1,nan,nan,nan,12.9
10.2,17.2,6.7,1017.0,52,5.84,15.9,14.4,24.1,1,nan,nan,nan,11.35
10.9,16,7.8,1014.7,59,0,16.1,25.6,35.2,1,nan,nan,nan,7.373333333333332
12.6,16.7,7.8,1010.2,52,0,16.1,26.9,40.7,1,nan,nan,nan,3.8
14.4,20,8.9,1015.2,55,0,16.1,15.7,31.3,nan,nan,nan,nan,5.3
12.1,19.4,7.8,1027.1,32,0,16.1,18.1,32.4,nan,nan,nan,nan,6.907692307692307
15.6,21.1,7.8,1016.0,56,0,16.1,16.7,20.6,nan,nan,nan,nan,10.1
17.9,26,13,1007.9,72,0,14.3,11.1,20.6,nan,nan,nan,nan,13.35
15.2,20.6,11.7,1018.8,49,0,16.1,13.3,27.8,nan,nan,nan,nan,9.373333333333337
12.7,20.6,10.6,1016.6,67,1.27,15.9,16.1,24.1,1,nan,nan,nan,7.4
14.4,21.1,9,1011.3,59,0,16.1,15,25.9,1,nan,1,nan,7.9
10.3,16.7,8.9,1007.7,81,2.03,14.5,25.9,33.5,1,nan,nan,nan,3.78
12.9,15.6,8.9,1004.5,73,5.33,15.8,24.8,33.5,1,nan,nan,nan,3.9
17.4,24.4,11.7,1006.5,65,0,16.1,12.6,29.4,nan,nan,nan,nan,9.15
19.7,24.4,15.6,1015.1,51,0,16.1,13.3,25.9,nan,nan,nan,nan,10.519999999999998
16.3,25.6,13.9,1022.4,71,0,15.6,13.7,22.2,nan,nan,nan,nan,15.9
14.5,20,11.7,1024.4,78,0,14.3,10.6,18.3,nan,nan,nan,nan,13.45
15.9,21.1,12.2,1020.7,80,1.27,15.4,11.7,18.3,1,nan,nan,nan,10.871428571428575
24.6,32.2,18.9,1010.9,64,10.16,12.9,16.7,27.8,1,nan,1,nan,16.9
28.6,33.3,19.4,1012.1,47,0,16.1,13,31.3,nan,nan,nan,nan,21.65
27.9,33.3,21.7,1017.0,57,0,14.8,15.6,31.3,nan,nan,nan,nan,23.980000000000004
28.4,33,25,1010.7,60,0,16.1,15.9,22.2,nan,nan,nan,nan,19.25
29.6,32.8,25,1003.7,56,0,16.1,21.1,37,nan,nan,nan,nan,15.8
24.8,31.7,18,1002.7,63,0,14,15.4,24.1,nan,nan,nan,nan,22.97333333333333
19.3,23.9,16.7,1019.2,66,0,16.1,19.3,27.8,nan,nan,nan,nan,5.8
18.7,23.9,15.6,1023.8,64,0,16.1,13,20.6,nan,nan,nan,nan,6.199999999999998
21.3,28.9,15.6,1018.0,56,0,16.1,12.8,31.3,nan,nan,nan,nan,20.423076923076927
26.2,33.9,18.3,1018.7,54,0,15.9,19.3,25.9,nan,nan,nan,nan,25.5
27.7,33.9,21.1,1019.0,55,0,15.3,17.2,29.4,nan,nan,nan,nan,28.9
23.2,26.7,21,1022.3,87,14.48,12.2,13,22.2,1,nan,nan,nan,11.921428571428569
23.2,28.3,20.6,1008.9,79,0,15,14.4,25.9,1,nan,nan,nan,15.55
24.6,28.3,20.6,1008.8,63,0,14.3,13.1,22.2,1,nan,nan,nan,11.45
22.1,27.2,18.9,1018.2,56,0,16.1,14.6,24.1,nan,nan,nan,nan,7.371428571428568
21.5,24.4,19,1017.2,78,0,15.9,20,31.3,nan,nan,nan,nan,7.050000000000002
18.8,23.3,17.2,1017.0,88,5.33,10.5,20.7,40.7,1,nan,nan,nan,4.85
21.2,28.3,16.7,1014.4,71,24.38,15.4,17.6,27.8,1,nan,1,nan,6.015384615384615
22.3,28.9,20.6,1016.7,75,3.56,15.6,14.1,22.2,1,nan,nan,nan,14.55
24.8,28.9,20.6,1015.9,79,0,13.4,13.9,24.1,nan,nan,nan,nan,15.5
25.5,30.6,22.8,1016.4,79,0,15.3,13,20.6,nan,nan,nan,nan,17.146153846153847
29.4,34.4,24.4,1012.5,67,0,10.5,8.5,22.2,nan,nan,nan,nan,40.15000000000001
29.4,34.4,24.4,1013.9,55,0,15.3,14.1,24.1,nan,nan,nan,nan,16.6
28.7,34.4,23.9,1014.1,45,0,16.1,11.3,20.6,nan,nan,nan,nan,18.607692307692307
27.3,34.4,22.2,1011.9,57,0.51,16.1,18.9,29.4,1,nan,1,nan,23.45
30.1,36.1,22.2,1010.4,56,0,13.4,11.5,27.8,nan,nan,nan,nan,37.9
31.7,38,27,1008.0,56,1.78,13.7,18.5,50,1,nan,1,nan,31.6
24.7,29.4,21.7,1023.3,68,0,14.3,12,20.6,nan,nan,nan,nan,14.3
24.7,30,21,1020.4,65,0,15.4,12.2,22.2,nan,nan,nan,nan,21.15
28.4,34,25,1014.9,56,0,14.8,12.6,22.2,nan,nan,nan,nan,27.44
29.8,35.6,23.9,1013.7,51,0,14.5,9.1,24.1,nan,nan,nan,nan,26.700000000000006
26.4,31.1,22.8,1020.7,61,0,16.1,11.3,25.9,nan,nan,nan,nan,12.1
26.6,29.4,24,1020.6,68,0,13.5,12.6,18.3,nan,nan,nan,nan,29.678571428571423
26.2,30,23.9,1020.1,63,0,14.6,10.2,33.5,1,nan,nan,nan,15.2
30.9,37,26,1012.6,62,0,9.5,15,27.8,1,nan,1,nan,52.4
30.6,37.8,22.8,1012.1,65,1.02,8.9,16.5,38.9,1,nan,1,nan,39.19285714285714
24.2,27,23,1015.9,80,89.66,12.4,14.1,48.2,1,nan,1,nan,9.9
23.7,26.7,20.6,1019.1,69,1.02,16.1,15.9,24.1,1,nan,nan,nan,10.1
25.2,29.4,21.7,1016.4,76,0,15.9,15,22.2,nan,nan,nan,nan,12.12
28.8,35,23.3,1010.7,64,0,13.7,14.8,22.2,nan,nan,nan,nan,22.6
23.3,27.2,19,1022.6,49,0,16.1,15.2,24.1,nan,nan,nan,nan,7.15
24.6,28.9,19.4,1020.3,50,0,16.1,12.8,25.9,nan,nan,nan,nan,12.080000000000002
24.9,28.9,21.7,1017.6,58,0,16.1,17.8,29.4,nan,nan,nan,nan,6.9
27.3,30.6,25.6,1004.6,80,0.76,16.1,30.9,38.9,1,nan,nan,nan,8.2
25.4,31.1,22.2,1007.6,56,0.25,16.1,22,31.3,nan,nan,nan,nan,10.473333333333333
26.8,32.2,22.2,1012.4,44,0,16.1,14.1,25.9,nan,nan,nan,nan,16.15
25.4,30,21,1014.2,45,0,16.1,20.7,27.8,nan,nan,nan,nan,5.75
22.4,27.8,18.9,1026.5,56,0,16.1,10.7,20.6,nan,nan,nan,nan,8.73846153846154
23.9,30.6,18.9,1019.2,55,0,16.1,11.3,27.8,nan,nan,nan,nan,22.5
24.2,30.6,20,1016.7,50,0,16.1,14.4,24.1,nan,nan,nan,nan,13.2
28.3,33.3,20,1015.9,46,0,13.7,9.4,25.9,nan,nan,nan,nan,42.276923076923076
25.5,29,22,1016.2,67,0,15.6,14.4,25.9,nan,nan,nan,nan,24.03333333333333
26.4,30,22.2,1016.8,81,0.76,15.4,12.8,20.6,1,nan,nan,nan,9.0
25.2,30,20,1020.4,53,0,16.1,9.4,22.2,nan,nan,nan,nan,15.45
25.6,30,21.7,1018.0,64,0,13,18.3,25.9,nan,nan,nan,nan,30.2
24.7,29,20,1017.6,47,0,16.1,16.7,29.4,nan,nan,nan,nan,7.5
19.4,22.2,11.2,1025.7,60,0,16.1,13.9,24.1,nan,nan,nan,nan,5.5769230769230775
22.4,28.9,16.7,1014.8,71,nan,16.1,20.6,31.3,1,nan,nan,nan,8.1
22.2,25,19,1009.8,59,6.1,15.1,21.5,33.5,1,nan,nan,nan,3.6
17.7,23,13.9,1025.2,50,0,16.1,9.6,20.6,nan,nan,nan,nan,12.36
19.9,26.7,13.3,1027.8,56,0,16.1,7.8,16.5,nan,nan,nan,nan,18.95
19.8,26.7,16.1,1029.0,75,0,13.2,10.4,18.3,nan,nan,nan,nan,12.45
23.1,26.1,18.9,1018.0,86,5.59,15,15.4,24.1,1,nan,nan,nan,6.54
23.1,26.1,22.2,1008.1,92,24.13,7.9,29.8,48.2,1,nan,nan,nan,3.35
15.2,23.9,12.2,1009.7,87,72.14,11.6,18.1,29.4,1,nan,nan,nan,2.8
16,17.8,12.2,1019.0,87,114.3,6.6,40.2,53.5,1,nan,nan,nan,4.966666666666666
16.8,18.3,15,1013.1,89,42.16,8.2,27.6,48.2,1,nan,nan,nan,2.25
18.5,23,16.7,1002.6,72,30.48,15.3,25.6,35.2,nan,nan,nan,nan,5.05
17.1,22.8,12.8,1010.4,46,0,16.1,18.7,27.8,nan,nan,nan,nan,12.707142857142856
14.8,22.2,10.6,1013.6,48,0,16.1,17.4,29.4,nan,nan,nan,nan,5.1
13.2,17.8,10.6,1017.6,55,0,16.1,7,13,nan,nan,nan,nan,11.6
10.3,12.2,7,999.2,85,35.05,10.1,36.1,57.2,1,nan,nan,nan,3.935714285714286
7.8,12.2,5,1003.5,67,0,16.1,27.2,37,1,nan,nan,nan,3.05
8.1,11.7,5,1019.4,54,0,16.1,19.6,25.9,nan,nan,nan,nan,6.199999999999998
15.4,21,10,1022.4,39,0,16.1,10.9,20.6,nan,nan,nan,nan,18.03333333333333
15.9,20.6,9.4,1017.6,51,0,16.1,14.6,25.9,nan,nan,nan,nan,19.3
13.6,20,10,1013.9,53,0,16.1,25.6,42.4,nan,nan,nan,nan,6.75
13,20,7.8,1020.4,45,0,16.1,18.9,38.9,nan,nan,nan,nan,13.373333333333333
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.5
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.8
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.173333333333336
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.85
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.399999999999995
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.6
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.65
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.146666666666668
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.9
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.2
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.724999999999999
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.55
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.15
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.05333333333333
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.35
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.95
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.373333333333332
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.6
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.9
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.635714285714283
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.5
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.6
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.299999999999999
7.5,17.2,5,1013.8,58,0,16.1,16.7,25.9,nan,nan,nan,nan,7.300000000000002
5.3,8.9,3.9,1003.1,51,0,16.1,26.5,44.3,nan,nan,nan,nan,7.65
1.4,3.9,-1,1013.8,45,0,16.1,29.8,40.7,nan,nan,nan,nan,7.466666666666668
-0.4,1.7,-3,1025.2,43,0,16.1,27.2,37,nan,nan,nan,nan,11.9
-1.7,1.1,-4.4,1036.2,46,0,16.1,18.5,35.2,nan,nan,nan,nan,8.8
0.9,4.4,-4.4,1021.7,59,3.3,11.9,19.8,50,1,1,nan,1,16.979999999999997
-4.3,3.9,-7.2,1020.0,52,0,16.1,21.9,27.8,nan,nan,nan,nan,8.566666666666666
-6.6,-3.3,-9.4,1031.6,49,0,16.1,18.7,24.1,nan,nan,nan,nan,9.55
-4.6,1,-7,1028.4,59,0.25,15.9,14.3,22.2,nan,1,nan,nan,21.19285714285715
2.4,4.4,-1,1023.2,48,0,16.1,19.8,33.5,nan,nan,nan,nan,15.4
-1.8,2.8,-5,1018.8,41,0,16.1,23.3,29.4,nan,nan,nan,nan,17.6
-1.2,2.8,-5,1020.8,51,0,16.1,21.9,31.3,nan,nan,nan,nan,24.957142857142852
5.2,9,3,1010.8,83,11.43,6.1,10,20.6,1,nan,nan,1,30.1
9.2,13,6,993.9,87,24.64,8,14.8,38.9,1,nan,nan,nan,12.0
5.1,11.7,3.9,1004.1,58,1.78,16.1,35.7,50,nan,nan,nan,nan,9.35
1.2,8.9,0,1011.3,71,3.56,14.2,13.1,20.6,1,1,nan,nan,13.5
