AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
3.5,6.1,-1.1,1018.7,61,1.27,15.4,14.3,20.6,nan,1,nan,nan,9.453846153846154
-4.4,0.6,-7.2,1025,42,0,16.1,21.3,31.7,nan,nan,nan,nan,9.963157894736842
-1.1,2.8,-7.2,1028.2,45,0,16.1,11.7,22.2,nan,nan,nan,nan,11.215384615384616
3.7,8.3,-4.4,1024.8,49,0,16.1,10.6,16.5,nan,nan,nan,nan,14.584615384615386
3.2,7.8,0.6,1026.8,46,0,16.1,14.8,29.4,nan,nan,nan,nan,9.088888888888887
7.7,13.9,0,1023.3,59,0,16.1,15.4,31.7,nan,nan,nan,nan,6.981818181818182
12.6,22.2,5,1011.1,72,0,16.1,19.8,27.8,1,nan,1,nan,11.708333333333336
5.3,9.4,0.6,1028.5,41,0,16.1,10.9,22.2,nan,nan,nan,nan,6.6000000000000005
6.5,10.6,2.2,1028.6,45,0,16.1,15.4,31.7,nan,nan,nan,nan,8.76153846153846
5.8,10.6,2.8,1021.5,78,0,13.5,18.1,33.5,1,nan,nan,nan,5.484615384615385
11.4,15.6,3.3,1017,34,0,16.1,15,25.9,1,nan,nan,nan,7.447368421052633
5.5,14.4,0.6,1022.2,23,0,16.1,19.4,25.9,1,nan,nan,nan,3.161538461538462
4.3,8.9,0.6,1031.4,29,0,16.1,16.7,22.2,nan,nan,nan,nan,4.338461538461538
11.3,18.3,7.2,1007.8,70,0,15.3,21.7,37,1,nan,nan,nan,7.805263157894737
4.4,7.2,1.1,1018.8,41,2.03,16.1,29.8,38.9,nan,nan,nan,nan,3.761538461538462
6.3,10,0.6,1027.9,38,0,16.1,14.8,24.1,nan,nan,nan,nan,4.330769230769231
10.2,19.4,2.8,1016.2,44,0,16.1,26.1,46.5,1,nan,nan,nan,5.815789473684211
12.4,14.4,9.4,1023.2,56,0,16.1,5.6,16.5,nan,nan,nan,nan,8.084615384615384
16.4,26.1,8.3,1012,65,6.35,14.3,17,31.7,1,nan,nan,nan,9.038461538461538
8.3,13.3,6.1,1005.7,85,0.51,6,16.3,31.7,1,nan,nan,1,7.9700000000000015
17.3,23.9,7.2,1017.2,77,19.3,12.6,16.7,25.9,1,nan,nan,nan,9.808333333333334
17.5,23.9,13.3,1013.8,78,7.11,12.2,13.1,27.8,1,nan,nan,1,5.141666666666667
13.6,21.1,8.3,997.3,77,15.24,10.6,25.2,50,1,nan,1,nan,2.9947368421052634
16.6,24.4,10,1009.4,76,0,16.1,18,33.5,1,nan,nan,nan,9.3
15.6,24.4,12.8,1007.7,91,8.38,10.3,26.5,40.7,1,nan,nan,nan,6.199999999999998
13.6,17.8,11.7,1013.8,74,8.89,15.6,15.9,25.9,1,nan,nan,nan,5.747368421052633
13.3,20,9.4,1013.3,52,0.25,16.1,13.7,22.2,1,nan,nan,nan,3.7916666666666665
11.6,17.2,9.4,1009.1,84,5.33,12.2,15.6,33.5,1,nan,1,nan,3.436363636363636
12.7,16.1,10,999.2,51,25.65,14.8,28.9,42.4,1,nan,nan,nan,3.083333333333333
11.3,13.9,8.9,1028.7,73,1.27,15.6,12.4,18.3,1,nan,nan,nan,3.5230769230769217
12.6,21.1,8,1020.6,85,0.25,5.8,11.1,27.8,1,nan,nan,1,9.6
10.4,21.7,8.3,1020.4,87,0,10.3,15.2,20.6,1,nan,nan,nan,8.34
12.3,13.3,11.7,1020.2,75,0,16.1,13.3,14.8,nan,nan,nan,nan,4.883333333333333
15.3,20,10.6,1021.8,67,1.52,15.8,11.9,22.2,1,nan,nan,nan,4.525
13.1,20,11.1,1025.6,62,0,16.1,16.9,27.8,nan,nan,nan,nan,4.45
8,15,5.6,1011.3,85,20.57,10.8,23,37,1,nan,nan,nan,1.9
8.4,11.1,5.6,1009.7,81,14.73,15.6,13.3,31.7,1,nan,nan,nan,2.7769230769230764
12.1,20.6,6.7,1010.1,63,5.33,14.5,17.6,25.9,1,nan,nan,nan,4.0200000000000005
18.9,24.4,15,1016.8,66,0,16.1,18.1,31.7,nan,nan,nan,nan,7.246153846153847
24.2,31.7,15.6,1009.4,61,0.76,15.4,19.8,42.4,1,nan,1,nan,8.792307692307693
19.8,31.7,13.9,1011,39,0,16.1,29.8,38.9,nan,nan,nan,nan,1.95
17.8,23.3,13.9,1021.4,55,0,16.1,19.8,35.2,nan,nan,nan,nan,2.0000000000000004
22,31.7,13.9,1014.4,57,0,15.4,15.6,38.9,1,nan,nan,nan,6.507692307692308
23.1,31.7,16.7,1012.2,49,6.35,16.1,14.1,24.1,nan,nan,nan,nan,4.575
20.9,27.2,13.3,1006.5,67,20.32,13.4,12.6,20.6,1,nan,1,nan,8.191666666666666
21.6,27.2,16.1,1009.3,59,0,16.1,11.1,16.5,nan,nan,nan,nan,10.76153846153846
21.8,28.3,17,1006.6,66,0,13.4,12.4,29.4,1,nan,1,nan,10.833333333333332
19.4,28.3,15.6,1009.9,44,9.91,16.1,20.7,44.6,1,nan,1,nan,2.7846153846153845
22.4,28.3,17.2,1011.8,62,0,16.1,13.3,18.3,nan,nan,nan,nan,8.041666666666666
21.7,27.2,17.2,1018.4,55,0,15.3,14.1,24.1,nan,nan,nan,nan,6.005
19.9,26.7,16.1,1024.9,50,0,16.1,17.8,25.9,nan,nan,nan,nan,3.0461538461538464
17.4,23.3,13.9,1014.2,69,0,14,20.9,40.7,1,nan,nan,nan,1.3545454545454545
18.5,24.4,13.9,1010.9,60,16.51,15.9,20.4,35.2,1,nan,nan,nan,3.4199999999999995
23,28.9,16.1,1017.6,35,0,16.1,18,31.7,nan,nan,nan,nan,5.1692307692307695
19.8,21.7,18,1010.8,90,13.46,9,11.9,22.2,1,nan,nan,nan,3.1909090909090914
19.6,25.6,16.7,1003.9,95,2.29,3.9,13.1,22.2,1,nan,1,1,6.18
21.7,25.6,16.7,1000.1,74,32.26,14.3,18.7,38.9,1,nan,nan,nan,2.2833333333333337
24.8,30.6,21.1,1009.6,74,9.91,13,10.6,20.6,1,nan,1,nan,10.283333333333333
26.2,32.2,20.6,1014.3,57,0.76,13.5,10.4,18.3,nan,nan,nan,1,7.95
27.8,32.2,20.6,1018.3,46,0,16.1,9.8,24.1,nan,nan,nan,nan,5.346153846153847
24.4,31.1,19.4,1012,46,0.51,16.1,16.7,33.5,nan,nan,nan,nan,3.038461538461538
27.2,31.1,19.4,1010.1,45,0,16.1,11.9,22.2,nan,nan,nan,nan,7.990000000000002
27.3,31.1,23.9,1009.6,58,0.25,16.1,10.7,20.6,nan,nan,nan,nan,13.546153846153846
26.2,33.9,24.4,1011.4,65,0,16.1,14.3,24.1,1,nan,nan,nan,7.938461538461539
23.6,29.4,20.6,1014.5,63,0,16.1,9.8,16.5,1,nan,nan,nan,8.095
26.4,31.7,20.6,1016.1,50,0.51,16.1,8.5,20.6,nan,nan,nan,nan,9.276923076923078
26.3,31.7,22.2,1011.9,54,0,16.1,16.3,25.9,nan,nan,nan,nan,6.707692307692309
29.2,33.3,22.2,1012.5,44,0,16.1,16.1,31.7,nan,nan,nan,nan,7.410526315789474
26.8,33.3,22.2,1016.4,42,0,16.1,15,29.4,nan,nan,nan,nan,3.654545454545455
26,35,21.7,1011.6,74,7.62,15.4,13.9,24.1,1,nan,nan,nan,10.158333333333333
32.8,37.2,21.7,1009.9,52,0,16.1,16.1,27.8,nan,nan,nan,nan,12.427777777777774
33.4,37.8,28.3,1008.3,50,0,16.1,16.5,25.9,nan,nan,nan,nan,10.475
25.8,30,20.6,1017.7,50,0,16.1,9.6,16.5,nan,nan,nan,nan,7.050000000000002
26.4,31.1,22.2,1022.9,50,0,16.1,9.8,18.3,nan,nan,nan,nan,9.35
26.8,31.1,22.2,1023.9,53,0,16.1,12.8,24.1,nan,nan,nan,nan,8.566666666666666
27.9,35,22.2,1015.6,59,0,15.4,11.1,22.2,1,nan,1,nan,11.363636363636365
25.9,32.2,22.2,1017.5,57,14.73,15.6,9.6,18.3,nan,nan,nan,nan,6.094444444444445
26.2,31.1,22.8,1019.2,50,0,16.1,13.3,22.2,nan,nan,nan,nan,7.216666666666666
26.6,31.7,22.8,1017,62,0,16.1,13.9,24.1,nan,nan,nan,nan,5.075
25.6,30.6,21.1,1009.9,73,0,15.6,15,35.2,1,nan,1,nan,8.294117647058824
25.2,33.3,21.1,1006.6,65,15.75,15.8,13.9,46.5,1,nan,1,nan,7.663636363636362
25.2,33.3,21.1,1006.8,57,2.54,16.1,13.9,46.5,1,nan,1,nan,5.566666666666666
25.8,31.7,22.2,1009.9,65,0.25,16.1,14.1,20.6,1,nan,nan,nan,11.55555555555556
24.7,28.3,22.2,1008.9,77,0.25,12.9,12.2,22.2,nan,nan,nan,1,15.041666666666664
24.7,29.4,22.2,1014.4,67,0,15.6,13.1,22.2,nan,nan,nan,nan,8.450000000000001
27.4,33.9,23.3,1014.7,63,10.92,16.1,12.4,33.5,1,nan,1,nan,8.716666666666667
27.7,33.9,23.9,1017.3,57,0,16.1,11.3,22.2,nan,nan,nan,nan,6.566666666666666
27.8,32.8,24.4,1014.4,66,0,15.1,14.4,22.2,1,nan,1,nan,9.4
21.6,25,17.8,1023.8,56,0,16.1,24.1,40.7,nan,nan,nan,nan,2.43125
19.6,25,16.1,1022.7,62,0,16.1,20.4,27.8,nan,nan,nan,nan,2.9000000000000004
20.9,24.4,16.1,1018.9,61,0,16.1,11.7,16.5,nan,nan,nan,nan,3.583333333333333
25.4,31.7,21.1,1020.8,46,0,16.1,13.7,18.3,nan,nan,nan,nan,4.672222222222222
22.3,27.8,18.3,1025.9,54,0,16.1,15.4,22.2,nan,nan,nan,nan,2.7833333333333337
22.8,26.1,18.3,1019.6,72,0,15,15.2,27.8,1,nan,nan,nan,4.241666666666666
23.9,27.8,20.6,1016,64,12.95,16.1,12.6,22.2,nan,nan,nan,nan,5.8352941176470585
18.8,25,14.4,1008.6,62,0.76,16.1,22,29.4,nan,nan,nan,nan,3.1666666666666665
22.2,26.1,14.4,1015,52,0,16.1,12.6,22.2,nan,nan,nan,nan,6.008333333333333
21.7,26.1,18.9,1022.1,63,0,16.1,16.5,24.1,nan,nan,nan,nan,4.1764705882352935
18.6,28.3,15.6,1029,64,1.78,14.8,20.6,31.7,1,nan,nan,nan,2.0
20.5,25.6,15.6,1026.5,63,0,16.1,16.1,31.7,nan,nan,nan,nan,4.425
24.4,29.4,17.2,1020.2,60,0,16.1,10.2,22.2,nan,nan,nan,nan,5.764705882352942
16.4,21.7,12.2,1026.6,44,0,16.1,13.5,24.1,nan,nan,nan,nan,3.875
19.8,26,15.6,1024.3,44,0,16.1,12.8,22.2,nan,nan,nan,nan,7.216666666666666
23.4,29.4,17,1021.4,44,0,16.1,7.6,18.3,nan,nan,nan,nan,10.611764705882349
21.2,26.1,16.7,1011.4,46,0,16.1,14.1,24.1,nan,nan,nan,nan,5.245454545454546
22.3,27.8,16.7,1009.5,62,0,16.1,15.7,27.8,1,nan,nan,nan,7.399999999999999
20.3,27.8,17.2,1017.2,53,0,16.1,11.7,24.1,nan,nan,nan,nan,5.264705882352942
21.3,27.8,16.1,1019.4,62,0,16.1,15.9,22.2,1,nan,nan,nan,5.466666666666668
26.9,33.9,23.3,1010.1,60,0,15.6,16.3,27.8,1,nan,nan,nan,9.072727272727274
16.2,25,12.2,1016.5,82,8.13,10.5,22.8,37,1,nan,nan,nan,1.66
22.3,26.1,13.9,1020.9,68,0.25,16.1,19.1,29.4,1,nan,nan,nan,3.8666666666666663
16.9,26.1,15,1022.8,69,1.52,15.9,17.2,25.9,1,nan,nan,nan,2.7583333333333333
14.5,18.9,11.7,1023.6,67,0.76,14.2,26.5,38.9,1,nan,nan,nan,3.570588235294118
16.4,20.6,13.3,1017.1,55,0,16.1,13.3,25.9,nan,nan,nan,nan,4.254545454545455
17.8,23.9,13.3,1014.9,59,0,16.1,11.3,22.2,1,nan,nan,nan,6.3
16.1,23.9,12.2,1019,44,0,16.1,11.7,22.2,nan,nan,nan,nan,5.688235294117647
11.4,16.7,8.3,1017,52,0,16.1,12.6,27.8,nan,nan,nan,nan,5.636363636363638
13.2,16.7,8.3,1016.7,70,0,14.5,9.8,18.3,1,nan,nan,nan,8.425
14.4,20,10.6,1017.1,65,9.4,16.1,16.5,25.9,1,nan,nan,nan,7.129411764705884
15,20,11.1,1025,60,0,16.1,9.4,20.6,nan,nan,nan,nan,10.15
15.6,19.4,11.7,1022.6,57,0,16.1,12.2,18.3,1,nan,nan,nan,5.850000000000001
15.9,21.1,12.2,1017.3,76,0.76,13.4,20,35.2,1,nan,nan,nan,3.6875000000000013
16.9,19.4,13.3,1013.9,97,7.62,7.9,18.7,37,1,nan,nan,nan,4.836363636363637
12.3,19.4,6.7,1012.5,59,5.08,15.3,32.2,51.9,1,nan,nan,nan,3.075
7.2,10,4.4,1022.4,55,1.78,16.1,13.3,25.9,nan,nan,nan,nan,4.358823529411763
8.8,11.7,4.4,1018.3,51,0,16.1,17.8,24.1,nan,nan,nan,nan,5.833333333333332
11.6,14.4,8.9,1022.7,nan,0,15.9,14.3,22.2,1,nan,nan,nan,6.816666666666666
4.5,14.4,1.7,1019.5,55,2.03,15.9,28.9,46.5,1,nan,nan,nan,2.5705882352941183
1.4,5.6,-1.1,1026.4,47,0,16.1,14.8,27.8,nan,nan,nan,nan,2.8909090909090907
-1.4,1.1,-3.9,1024.4,43,0.51,16.1,29.1,40.7,nan,nan,nan,nan,4.291666666666667
1.7,7.2,-4.4,1029.7,42,0,16.1,10.7,18.3,nan,nan,nan,nan,6.064705882352942
7.1,11.1,-1.7,1023.6,39,0,16.1,12.6,24.1,nan,nan,nan,nan,11.025
6.8,9.4,3.3,1008,76,15.75,12.2,12.8,20.6,1,nan,nan,nan,5.990909090909091
6.7,9.4,5,1013.1,61,5.08,16.1,20,37,nan,nan,nan,nan,6.113333333333332
7.4,11.7,3.9,1020.2,54,0,16.1,13.7,29.4,nan,nan,nan,nan,8.249999999999998
7.7,11.7,4.4,1006.4,59,4.83,16.1,17,40.7,nan,nan,nan,nan,12.890909090909092
10.4,15.6,5,1014.9,60,0,16.1,11.3,16.5,nan,nan,nan,nan,13.84375
11.4,15.6,6.7,1013.2,73,0.25,15.8,11.3,31.7,1,nan,nan,nan,11.608333333333333
1.1,6.7,-1.1,1015,56,0,13.5,20.7,40.7,1,1,nan,nan,3.8666666666666663
2.9,5,-1.1,999.5,86,15.75,8.5,28.9,50,1,1,nan,nan,3.6411764705882352
1.2,3.9,0,1000.1,71,8.64,12.4,31.5,46.5,nan,1,nan,nan,4.808333333333334
3.5,10,1.1,1024.5,48,0,16.1,25.4,35.2,nan,nan,nan,nan,5.1
1.3,5.6,-2.2,1032.5,51,0,16.1,14.4,25.9,nan,nan,nan,nan,5.0588235294117645
8.2,13.3,-2.2,1020.6,81,4.32,7.7,11.1,24.1,1,nan,nan,nan,5.9750000000000005
3.4,7.8,-2.8,1031.3,69,0,13.8,13.9,27.8,1,nan,nan,nan,8.149999999999999
9.8,13.3,0,1002.9,92,52.07,2.7,19.4,37,1,nan,nan,1,5.082352941176472
7.9,13.3,5.6,1003.9,53,2.29,16.1,33.3,50,nan,nan,nan,nan,7.05
-4.9,2.8,-7.8,1024.2,56,1.02,14.6,33.5,44.6,nan,1,nan,nan,8.075000000000001
-2.8,1.1,-7.8,1032.4,52,0,16.1,21.5,31.7,nan,nan,nan,nan,7.4529411764705875
-2.1,1.7,-4.4,1036.2,58,0,16.1,10.7,18.3,nan,nan,nan,nan,10.30909090909091
3.1,8.9,1.1,1022.4,54,0,16.1,9.8,13,nan,nan,nan,nan,11.241666666666667
3.6,6.1,1.1,1023.8,83,0,12.1,13.9,25.9,nan,nan,nan,1,16.41764705882353
9.1,12.2,2.2,1025.2,72,0,16.1,13.1,22.2,nan,nan,nan,nan,10.2
4.7,7.8,3.3,1005.4,79,6.35,14,17.4,40.7,1,nan,nan,nan,6.5545454545454565
