AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
-2.4,3.3,-14.4,1010.7,49,0,16.1,16.1,27.8,42.4,nan,nan,nan,13.933333333333332
-2.8,3.3,-6.1,1015.7,49,0,15.8,17.2,25.9,31.7,1,nan,nan,10.000000000000002
-4.6,0,-7.2,1025.3,50,0,16.1,13.5,22.2,25.9,nan,nan,nan,10.575
-2.9,-1.1,-9.4,1038.2,46,0,12.2,8.1,24.1,nan,1,nan,1,12.626315789473686
0.1,3.3,-4.4,1020.5,64,12.19,12.6,16.7,40.7,53.5,1,nan,nan,14.383333333333335
-2,3.3,-4.4,1027.8,52,0,14.2,18.1,35.2,51.9,1,nan,1,7.5583333333333345
-2.9,3.3,-9.4,1024.7,47,0,16.1,17.2,24.1,42.4,nan,nan,nan,16.378947368421056
4.6,8.9,1.7,1017.7,49,0,16.1,15.6,33.5,53.5,nan,nan,nan,14.958333333333336
7.2,12.2,1.7,1020.6,44,0.51,16.1,12,24.1,38.9,nan,nan,nan,12.558333333333335
2.8,8.3,-0.6,1035.5,29,0,16.1,15.6,24.1,35.2,nan,nan,nan,4.977777777777779
6.4,11,3,1023,78,5.33,10.5,13.1,22.2,27.8,nan,nan,nan,4.6
6.7,10.6,2.8,1007.7,64,20.57,15.4,25.9,48.2,61.1,nan,nan,nan,4.408333333333333
0.8,5.6,-2.2,1024.3,34,0,16.1,19.8,27.8,37,nan,nan,nan,4.5210526315789465
1.3,5.6,-1.7,1026.6,42,0,11.4,15.6,31.7,37,1,nan,1,5.700000000000002
1.6,8.3,-1.7,1016.2,76,7.37,10.5,13.1,29.4,40.7,1,nan,nan,11.716666666666667
3.9,8.9,-3.3,1028.3,52,0,15.1,10.6,27.8,38.9,nan,nan,nan,12.852631578947367
7.3,13.9,0,1013.1,88,1.27,5.6,8.1,20.6,nan,nan,nan,nan,12.7
7.2,13.9,3.3,1006.1,75,13.21,14.8,14.3,31.7,38.9,nan,nan,nan,5.016666666666667
6,12.8,1.1,1010.2,56,0,15.6,17.8,33.5,51.9,nan,nan,nan,5.052631578947368
4.3,10.6,1.1,1015.6,51,3.56,15.4,15.7,25.9,35.2,1,nan,nan,5.7666666666666675
9.9,17.2,1.1,1021.4,35,0,16.1,15.6,35.2,48.2,nan,nan,nan,9.875
15.1,17.2,3.9,1010.7,57,0,15,17.6,31.7,38.9,nan,nan,nan,12.710526315789473
10.3,15.6,3.9,1021.8,68,0.25,15.1,14.3,31.7,37,nan,nan,nan,10.154545454545453
6.1,13.9,4.4,1026.6,70,4.06,15,22.8,29.4,38.9,nan,nan,nan,4.633333333333333
4.1,7.8,2.8,1025.4,81,0,10.8,23,33.5,38.9,nan,nan,nan,3.952631578947368
13.1,18.3,6.7,1025.9,49,0,16.1,14.8,38.9,48.2,nan,nan,nan,7.750000000000001
15.2,18.3,8.3,1020.4,53,0,16.1,13,31.7,44.6,nan,nan,nan,6.091666666666668
15.1,21.1,10.6,1020.8,29,0,16.1,13.7,33.5,44.6,nan,nan,nan,3.842105263157895
14.2,26.1,10,1020.9,36,0,16.1,16.3,27.8,40.7,nan,nan,nan,2.575
10.3,16.1,7.2,1015.6,79,0,9.5,24.4,50,63,nan,nan,1,3.4
14.1,19.4,7.2,1003.3,61,24.13,10.5,16.7,33.5,44.6,nan,1,1,5.655555555555557
7.8,15.6,3.9,1010.9,39,0,16.1,21.9,37,51.9,nan,nan,nan,3.6916666666666655
11.1,16.1,3.9,1005.1,44,0,16.1,9.6,20.6,nan,nan,nan,nan,2.125
12.1,16.1,7.2,1004.5,43,0,16.1,18.3,29.4,44.6,nan,nan,nan,2.4
11.4,17.8,8.3,1013.8,62,0,16.1,14.1,22.2,29.4,nan,nan,nan,2.9666666666666663
12.2,20.6,8.9,1015,60,0,16.1,8.7,25.9,37,nan,nan,nan,5.9
15.3,24.4,8.9,1017.7,46,0,16.1,11.9,27.8,35.2,nan,nan,nan,8.247368421052633
18.1,24.4,11.1,1022.7,46,0,15.9,9.6,22.2,29.4,nan,nan,nan,10.525
17.9,26.1,11.1,1020.6,65,0,11.3,11.7,22.2,33.5,nan,nan,nan,12.983333333333333
14.4,26.1,11.7,1024.1,84,0,6.1,15.6,22.2,33.5,nan,nan,1,11.926315789473687
18.4,30.6,14.4,1015.2,42,0,16.1,28.3,37,51.9,nan,nan,nan,1.8727272727272728
15.4,22.2,11.1,1026.6,38,0,16.1,15.7,33.5,nan,nan,nan,nan,3.916666666666666
17.3,23.3,11.1,1025.5,39,0,16.1,14.1,35.2,48.2,nan,nan,nan,8.221052631578948
16.4,27.8,12.8,1014.4,79,0.25,9,11.5,20.6,nan,nan,nan,nan,11.766666666666666
16.7,27.8,12.8,1011.1,54,0,15.4,24.4,37,50,nan,nan,nan,2.15
13.9,18.9,11.7,1015,45,0,16.1,13,25.9,nan,nan,nan,nan,4.127777777777776
22.5,28.3,13.3,1023.6,51,0,16.1,16.3,29.4,40.7,nan,nan,nan,11.345454545454546
24,30,18.3,1021.9,53,0,16.1,19.1,27.8,37,nan,nan,nan,9.136363636363637
23.1,30,19.4,1020.5,66,0,16.1,18.3,35.2,46.5,nan,1,nan,9.478947368421053
23.7,30,18.9,1017.4,67,0,15,17.8,29.4,42.4,nan,1,nan,6.050000000000002
14.1,30,12.2,1019.4,92,42.93,9.8,25.6,35.2,44.6,nan,1,nan,-0.019999999999999973
11.1,14.4,10,1020.4,89,11.94,10.3,18.9,33.5,42.4,nan,nan,nan,2.0375
14.6,20.6,10,1022.5,71,6.1,15.9,13.5,20.6,29.4,nan,nan,nan,2.4181818181818184
19.4,23.3,15,1017.8,37,0,16.1,9.8,18.3,nan,nan,nan,nan,3.7833333333333328
19.7,25,13.9,1015.5,65,0,16.1,21.5,33.5,46.5,nan,nan,nan,6.611111111111112
22.9,29.4,16.7,1006.1,70,1.27,16.1,18.7,35.2,46.5,nan,nan,nan,7.6090909090909085
26.9,31.1,21.7,1011.6,54,0,16.1,18.7,31.7,40.7,nan,nan,nan,4.00909090909091
25,30.6,20,1016.6,52,0,16.1,11.7,27.8,35.2,nan,nan,nan,8.536842105263156
21.3,26.1,17,1015.3,80,20.07,10.3,16.7,35.2,40.7,nan,1,nan,6.6
22.9,29.4,18.3,1012.7,69,0,16.1,11.1,22.2,35.2,nan,nan,nan,7.4333333333333345
20.8,29.4,17.8,1016.6,68,0,13.5,15.4,24.1,nan,nan,nan,nan,6.129411764705884
23.9,32.2,17.8,1007.8,75,6.35,10.1,17.4,33.5,50,nan,nan,nan,5.641666666666667
24.9,29.4,20.6,1016.5,39,0,16.1,11.1,22.2,33.5,nan,nan,nan,5.8
23.8,29.4,20.6,1014.4,55,0,16.1,14.3,31.7,nan,nan,nan,nan,8.33157894736842
20.6,26.7,16.7,1018.4,63,0,15.6,15.7,35.2,42.4,nan,nan,nan,1.89
24.7,29.4,21.1,1009,67,8.89,15.6,18,29.4,44.6,nan,1,nan,15.349999999999998
24.3,29.4,21.1,1011.4,54,0,16.1,11.9,20.6,31.7,nan,nan,nan,10.835294117647061
23.1,27.2,19.4,1013.4,51,0,16.1,8.9,20.6,nan,nan,nan,nan,5.841666666666666
26.4,31.1,21.7,1016.4,71,0,15.9,17,31.7,35.2,nan,nan,nan,11.572727272727274
27.8,31.7,23.9,1013.6,63,0,14.8,14.3,29.4,nan,nan,nan,nan,17.18333333333333
23.2,31.7,20,1014.3,73,2.29,15.3,11.9,20.6,nan,nan,nan,nan,11.908333333333333
26.9,31.7,22.8,1012.6,51,0,16.1,12.8,27.8,nan,nan,nan,nan,9.941666666666668
24.5,29.4,21.7,1006.1,70,0,15.1,12.6,25.9,35.2,nan,nan,1,9.094444444444443
24.4,27.2,21.7,1003.3,82,24.13,10.9,12,29.4,42.4,nan,nan,1,8.390909090909092
29.1,34.4,22.2,1010.1,63,4.57,16.1,10.9,27.8,33.5,nan,nan,nan,14.381818181818181
31.7,35,25.6,1005.7,51,0,16.1,13.1,22.2,27.8,nan,nan,nan,13.483333333333334
30,35,26.7,1003.5,48,0,16.1,11.7,33.5,46.5,nan,nan,nan,11.566666666666668
25.6,29.4,21.7,1014.6,47,0,16.1,11.7,25.9,31.7,nan,nan,nan,7.616666666666667
26.6,31.7,21.7,1014.8,54,0,16.1,17.8,33.5,44.6,nan,nan,nan,8.447368421052628
26.6,31.7,23.9,1015.4,58,1.27,16.1,15.9,29.4,35.2,nan,1,nan,7.741666666666667
27.3,32.8,23.3,1010.2,52,41.15,15.4,12.6,20.6,35.2,nan,nan,nan,4.44
28.7,32.8,23.3,1008.7,40,0,16.1,14.4,25.9,44.6,nan,nan,nan,7.473684210526316
27.2,32.2,22.8,1011.5,43,0,16.1,12,27.8,37,nan,nan,nan,5.058333333333334
28.1,33.3,22.8,1010,47,0,16.1,16.9,29.4,42.4,nan,nan,nan,8.966666666666667
24.3,27.8,20.6,1012.7,51,0,16.1,15.4,22.2,nan,nan,nan,nan,4.015789473684212
23.7,27.8,20.6,1014.1,54,0,16.1,11.1,18.3,nan,nan,nan,nan,3.35
24.3,30.6,20.6,1015.4,52,0,16.1,12.6,22.2,29.4,nan,nan,nan,3.775
24.3,29.4,20.6,1015.3,48,0,16.1,14.1,22.2,25.9,nan,nan,nan,3.2111111111111112
26.1,31.1,20.6,1019.8,41,0,16.1,9.6,25.9,29.4,nan,nan,nan,7.316666666666666
27.4,33.3,21.7,1019.1,48,0,16.1,12,31.7,38.9,nan,nan,nan,13.033333333333333
26.8,31.7,24.4,1016.5,72,0,16.1,17.8,29.4,38.9,nan,nan,nan,3.726315789473684
27.2,30.6,24.4,1015.9,70,0,16.1,20.4,29.4,40.7,nan,nan,nan,1.9727272727272729
25.9,30.6,21.7,1015.4,64,8.13,15.4,16.9,33.5,44.6,nan,nan,nan,3.881818181818181
27,31.1,22.8,1010.4,62,0,16.1,15.4,25.9,37,nan,nan,nan,11.773684210526314
24.9,31.1,20.6,1013.2,43,0,16.1,17.2,27.8,40.7,nan,nan,nan,4.791666666666667
23.4,28.3,20,1016.6,49,0,16.1,16.7,24.1,38.9,nan,nan,nan,3.3833333333333333
28.2,33.3,22.2,1015.9,56,2.03,16.1,13.9,24.1,31.7,nan,nan,nan,17.736842105263158
28.1,33.3,24.4,1016.1,54,0,16.1,11.7,22.2,nan,nan,nan,nan,18.016666666666666
26.8,31.1,23.9,1015.7,60,0,15.4,10.4,24.1,29.4,nan,nan,nan,19.78333333333333
28.1,33.9,23.9,1011.1,56,0,15.9,9.1,16.5,nan,nan,nan,nan,27.14210526315789
25.4,32.2,19.4,1018.9,58,0,16.1,14.6,27.8,35.2,nan,nan,nan,6.916666666666668
28.5,35,21.7,1015.6,54,0,16.1,14.4,27.8,46.5,nan,nan,nan,11.041666666666664
27.6,35,24.4,1014.4,62,0,16.1,19.1,24.1,nan,nan,nan,nan,6.042105263157897
22.6,26.1,20,1005.4,69,5.59,16.1,16.3,31.7,50,nan,nan,nan,3.0
19.2,26.1,15,1014.2,51,1.27,16.1,23.7,33.5,44.6,nan,nan,nan,3.191666666666667
22.9,28.9,15,1024,42,0,16.1,11.5,18.3,nan,nan,nan,nan,7.699999999999998
23.3,29.4,20.6,1014.3,69,0,15.8,14.3,25.9,33.5,nan,nan,nan,7.258333333333333
22.9,26.7,20.6,1013.9,60,0,16.1,20,29.4,38.9,nan,nan,nan,0.7444444444444444
18.6,24.4,15,1021.2,47,0,16.1,20.4,29.4,42.4,nan,nan,nan,2.4947368421052634
20.3,27.2,17.2,1027.4,60,0,16.1,18,29.4,38.9,nan,nan,nan,4.216666666666668
18.8,21.1,16,1029.4,57,0,16.1,17.6,27.8,nan,nan,nan,nan,3.1
16.8,21.1,13.3,1030.4,67,0,16.1,16.9,22.2,nan,nan,nan,nan,4.1157894736842096
15.2,25.6,12.2,1016.6,69,1.52,16.1,25.2,35.2,61.1,nan,nan,nan,2.1818181818181817
12.2,14.4,10,1021.7,77,3.3,13.5,30.2,38.9,55.4,nan,nan,nan,1.5083333333333335
10.9,12.8,9,1025.1,83,36.83,11.6,40,50,64.8,nan,nan,nan,1.7894736842105263
18.1,22.8,12.8,1014.9,62,0,16.1,10.2,18.3,nan,nan,nan,nan,4.9750000000000005
17.9,22.8,15,1018.6,61,0,16.1,10.9,18.3,nan,nan,nan,nan,6.591666666666668
19.4,25.6,15.6,1014.2,73,0,15.6,14.3,44.6,59.4,nan,1,nan,7.9368421052631595
18.9,24.4,13.3,1002.6,68,0,16.1,12.6,20.6,33.5,nan,nan,nan,8.090909090909092
18.1,22.8,15,1005.3,54,0,16.1,17,22.2,33.5,nan,nan,nan,4.072727272727273
14.7,20,11.1,1013.6,50,0,16.1,16.9,22.2,27.8,nan,nan,nan,3.976470588235295
6.4,11.7,2.8,1029.6,46,0,16.1,15,27.8,31.7,nan,nan,nan,4.583333333333333
13.3,21.7,2.8,1023.8,43,0,16.1,19.4,25.9,38.9,nan,nan,nan,7.466666666666666
18.6,24.4,9.4,1024.3,42,0,16.1,10.9,20.6,nan,nan,nan,nan,13.926315789473687
15.2,20,5,1019.8,66,0.25,15.3,16.9,35.2,48.2,nan,nan,nan,2.9916666666666667
11.7,20,8.9,1027.7,50,0.51,16.1,15.6,35.2,42.4,nan,nan,nan,5.533333333333332
11.2,15,7.8,1033.1,55,0,16.1,11.1,18.3,nan,nan,nan,nan,5.421052631578949
9.4,15.6,6.1,1021,51,0,16.1,14.4,33.5,40.7,nan,nan,nan,5.225
14.1,18.3,6.1,1014.8,61,0,16.1,13.1,24.1,35.2,nan,nan,nan,9.45
15.7,18.3,11.7,1016.8,59,0,16.1,9.1,18.3,nan,nan,nan,nan,9.43157894736842
16.3,22.8,10.6,1020.8,54,0,16.1,4.6,16.5,nan,nan,nan,nan,15.15
18.8,23.9,13.9,1014.5,57,0,16.1,17,29.4,38.9,nan,nan,nan,4.183333333333334
11.9,22.2,8.9,1024.5,46,0,16.1,18.3,29.4,44.6,nan,nan,nan,4.042105263157897
11.7,15.6,7.8,1029.9,46,0,16.1,5.4,18.3,nan,nan,nan,nan,10.05
13.8,15.6,10.6,1002.9,47,0.25,16.1,29.8,42.4,63,nan,nan,nan,4.163636363636364
8.8,15,7.2,1014,41,0,16.1,30,44.6,59.4,nan,nan,nan,3.511111111111111
8.6,15,5.6,1023.9,47,0,16.1,15.7,25.9,35.2,nan,nan,nan,6.381818181818183
15.4,17.8,7.2,1024.9,79,0,14.2,21.7,35.2,55.4,nan,nan,nan,4.372727272727273
14.9,18,11.7,1017.5,56,29.46,13.4,23.2,40.7,66.5,nan,nan,nan,4.372222222222224
8.4,17.8,6.1,1023.3,46,0,16.1,16.1,27.8,33.5,nan,nan,nan,5.36
6.7,9.4,0.6,1037.6,52,0,16.1,12,20.6,nan,nan,nan,nan,12.383333333333333
8.9,15.6,4.4,1042.3,68,0,16.1,7.2,14.8,nan,nan,nan,nan,12.921052631578947
13.1,18.3,5,1033.6,78,0,14.8,9.3,20.6,nan,nan,nan,1,7.1166666666666645
8.4,12,6.7,1024.1,80,3.3,13.4,17.8,24.1,nan,nan,nan,nan,5.336363636363637
8.9,13,7.8,1011.9,92,6.1,4.3,9.4,16.5,nan,nan,nan,nan,11.194444444444445
10.8,14,8.3,1009.3,63,2.54,14.2,21.3,38.9,51.9,nan,nan,nan,5.575
9.2,12.2,4.4,1022,55,0,13.7,8.1,14.8,nan,nan,nan,nan,20.40833333333333
7.4,12.8,5,1018.9,59,0,16.1,12,20.6,nan,nan,nan,nan,12.43125
7.6,11.7,3.9,1019.9,68,0,15.8,7.8,20.6,33.5,nan,nan,nan,15.85
13.9,18.9,11.7,1020.2,74,0,10.8,6.1,20.6,nan,nan,nan,nan,21.15833333333333
12.1,16.7,10.6,1014.4,85,0,8.2,10.4,20.6,35.2,nan,nan,1,10.142105263157896
15.9,18,12.8,1000,61,9.91,13.7,23,44.6,57.6,nan,nan,nan,3.145454545454545
4,13.9,2.2,1014.7,43,0.25,16.1,28.7,38.9,55.4,nan,nan,nan,6.6416666666666675
4.3,6.7,2.2,1029.2,43,0,16.1,22.2,31.7,44.6,nan,nan,nan,6.742105263157893
7.6,12.8,2.2,1026.8,49,0,16.1,14.8,24.1,33.5,nan,nan,nan,7.375
15.7,22.2,12.2,1020.1,80,0.25,15.8,4.3,13,nan,nan,nan,nan,15.35
12.5,17.8,10,1028.3,58,0.76,15.4,14.3,25.9,33.5,nan,nan,nan,4.589473684210526
11.3,17,7.8,1018.3,85,3.56,9,12.6,25.9,44.6,nan,nan,nan,6.941666666666667
8.3,9,7.8,nan,90,4.32,10.1,10.6,13,nan,nan,nan,nan,6.7333333333333325
