AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
3.1,8.3,-2.8,1026.6,37,0,16.1,16.1,29.4,nan,nan,nan,nan,16.700000000000006
6.2,10.6,-1.7,1034.1,50,0,16.1,15.4,31.3,nan,nan,nan,nan,20.200000000000006
11.5,15.6,1.7,1010.1,91,30.73,9.8,22.4,44.3,1,nan,nan,nan,9.73157894736842
11.9,18,7.8,1022.8,40,0,16.1,15.7,25.9,nan,nan,nan,nan,24.0
7.3,13.3,4,1030.3,78,0,10,16.5,25.9,nan,nan,nan,nan,32.25
9.3,18.3,4.4,1029.2,88,0.76,5.5,18.5,35.2,nan,nan,nan,1,14.000000000000005
5.5,8,4,1017.4,89,0.76,8.9,18.3,31.3,1,nan,nan,nan,20.0
10.3,18.9,4.4,1012.7,70,2.54,12.2,10.2,24.1,1,nan,nan,nan,22.3
10.9,18.9,6.1,1016.9,76,0,9.2,14.1,25.9,nan,nan,nan,nan,34.45294117647059
4.7,8.3,0.6,1026.4,79,4.06,15.8,12.6,22.2,nan,nan,nan,nan,13.35
5.4,8.3,2.8,1023.5,79,8.64,11.4,22.2,31.3,1,nan,nan,nan,6.65
6.6,13,4,1011.6,66,22.35,15,18.9,29.4,nan,nan,nan,nan,13.1
7.2,12.2,2.8,1023.2,44,0,16.1,18,31.3,nan,nan,nan,nan,9.2
4.5,10,2.8,1025.7,69,3.56,10.5,19.8,27.8,1,1,nan,nan,8.35
7.7,10.6,3.3,1013.1,75,17.02,11.6,21.1,51.9,1,nan,nan,nan,10.625
13.8,18,9,1017.1,45,1.52,16.1,10.6,18.3,1,nan,nan,nan,9.0
10.9,15,8,1008.7,63,6.6,13.8,19.6,38.9,1,nan,nan,nan,9.3
9,15,5,1017.8,43,0,16.1,22.6,38.9,nan,nan,nan,nan,13.726666666666668
14,23.3,5,1011.1,72,nan,15.3,20.7,48.2,1,nan,nan,nan,15.1
3.4,8.9,0,1028.6,35,0,16.1,16.9,31.3,nan,nan,nan,nan,6.75
8.5,14.4,0,1028.0,56,0,16.1,18.9,31.3,nan,nan,nan,nan,14.052941176470588
16,24.4,5.6,1021.4,68,nan,15.9,21.1,40.7,1,nan,nan,nan,12.6
15.6,22.2,6.7,1024.6,81,2.29,12.2,14.4,27.8,1,nan,nan,nan,9.9
18.2,23.3,11.7,1018.9,68,2.29,15.9,15.2,25.9,1,nan,nan,nan,10.170588235294119
18.9,27.2,13.9,1014.1,69,0.76,15.3,16.9,24.1,1,nan,1,nan,14.5
22.4,32.2,13.9,1013.3,59,nan,12.9,17,68.3,1,nan,1,1,28.25
18.2,29.4,13.9,1010.1,70,27.94,15.8,9.8,25.9,1,nan,1,nan,11.241176470588233
12,20.6,10,1013.9,51,2.54,16.1,17.4,27.8,1,nan,nan,nan,5.8
9.6,15.6,6.1,1020.4,63,2.03,12.9,19.6,35.2,1,nan,nan,nan,8.16875
9.5,15,5.6,1018.8,48,11.94,16.1,20.4,40.7,nan,nan,nan,nan,11.35
10.7,16.7,5.6,1026.5,40,0,16.1,14.4,31.3,nan,nan,nan,nan,14.1
12.9,19.4,6.1,1010.4,47,5.59,15.6,13.3,27.8,1,nan,nan,nan,25.0
11.8,19.4,7.8,1007.0,79,2.79,9.7,15.6,31.3,1,nan,nan,1,8.833333333333334
13.2,15.6,9.4,1005.6,48,6.35,12.7,30.7,51.9,nan,nan,nan,1,6.800000000000002
18.5,27.8,11.7,1016.3,64,0.76,16.1,14.4,22.2,1,nan,nan,nan,9.657142857142855
18.7,27.8,13.3,1018.7,57,0,16.1,14.8,24.1,nan,nan,nan,nan,7.35
12,21.1,10,1020.7,69,0.25,15.1,15.4,22.2,1,nan,nan,nan,9.75
11.6,13,11,1010.6,86,9.4,7.1,18.9,38.9,1,nan,1,nan,5.987500000000002
12.7,17.2,8.9,999.7,59,11.94,15.3,29.3,44.3,1,nan,nan,nan,5.85
13.3,20,8.9,1010.0,42,0.76,16.1,34.4,46.5,nan,nan,nan,nan,12.65
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.456249999999999
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.65
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.95
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.629411764705882
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.05
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.949999999999998
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.382352941176471
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.95
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.55
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.04117647058823
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.2
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.35
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.466666666666665
24.9,31.1,17.8,1003.4,46,12.95,14.6,15.4,27.8,1,nan,1,nan,11.55
24.1,31.1,19.4,1001.4,40,0.76,16.1,22.6,48.2,1,nan,nan,nan,5.4
18.6,26.1,13.9,1013.2,40,0,16.1,20.4,29.4,nan,nan,nan,nan,7.788235294117648
16.3,25,13.9,1017.8,79,57.91,10.9,29.8,42.4,1,nan,1,nan,6.8
16.1,20.6,12.8,1025.3,61,0.76,16.1,13,22.2,nan,nan,nan,nan,17.55
19.3,29.4,12.8,1020.5,63,0,16.1,14.8,20.6,nan,nan,nan,nan,16.687500000000004
16.6,32.2,13.9,1011.2,81,5.08,15.1,18.3,33.5,1,nan,nan,nan,5.0
15.5,18.9,13.9,1009.1,88,0.51,12.6,17,27.8,1,nan,nan,nan,9.55
14.6,17.2,12.8,1005.7,90,14.22,10.8,19.1,33.5,1,nan,nan,nan,13.50625
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.935294117647057
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.2
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.182352941176468
27.2,32.2,20.6,1022.0,56,0,16.1,15.9,25.9,nan,nan,nan,nan,32.9
28.2,32.2,22.2,1016.9,61,0,15,16.3,20.6,nan,nan,nan,nan,21.3125
25.7,31.7,22.8,1018.3,56,0,14.3,13.9,20.6,nan,nan,nan,nan,40.55
25.8,30,22.2,1016.7,51,0,16.1,13.1,24.1,nan,nan,nan,nan,16.3
26.7,31,22,1021.3,50,0,16.1,14.8,31.3,nan,nan,nan,nan,28.50588235294118
28.2,32.2,23.3,1019.1,48,0,16.1,17.8,22.2,nan,nan,nan,nan,42.7
29.9,36.1,23.3,1015.6,54,0,12.2,13.3,20.6,nan,nan,nan,nan,32.1
31.9,36.1,25.6,1011.6,56,0,11.3,13.9,22.2,nan,nan,nan,nan,23.388235294117646
24.8,31,21,1017.8,47,0,6.1,17.8,25.9,nan,nan,nan,nan,46.1
27.4,33,22,1019.9,44,0,11.1,12.6,20.6,nan,nan,nan,nan,51.75
27.9,34.4,22.2,1015.2,52,nan,8,18.3,44.3,1,nan,1,1,22.24117647058824
23.3,28.3,18.3,1016.9,53,0,16.1,17.6,27.8,nan,nan,nan,nan,12.4
24,28.3,19.4,1016.5,61,0,16.1,13.1,20.6,nan,nan,nan,nan,21.7
23.8,30.6,22,1014.4,71,0,15.6,11.7,18.3,nan,nan,nan,nan,11.306666666666665
27.8,35,22.8,1009.7,64,1.52,9.5,15,38.9,1,nan,1,nan,20.75
24.6,29,22,1012.2,74,21.34,12.4,14.3,27.8,1,nan,1,nan,13.3
24.3,27,22,1019.3,71,0,15.3,16.5,24.1,nan,nan,nan,nan,18.15333333333333
21.8,26.1,18.9,1022.9,55,0,16.1,19.4,29.4,nan,nan,nan,nan,5.65
20.2,25,17.8,1021.9,62,0,16.1,16.5,25.9,nan,nan,nan,nan,9.6
21.3,24.4,17.8,1016.2,73,0.76,15.1,11.7,16.5,1,nan,nan,nan,24.870588235294115
28.8,34,24,1011.3,47,0,16.1,14.6,25.9,nan,nan,nan,nan,21.85
29.8,34.4,24.4,1012.1,51,0,16.1,11.5,18.3,nan,nan,nan,nan,26.75
29.4,34.4,22.8,1014.2,63,nan,14,13.1,42.4,1,nan,1,nan,20.91875
26.2,31,22,1019.5,69,17.02,14.3,14.3,42.4,1,nan,1,nan,22.6
21.9,26,17,1016.5,48,0,16.1,20.2,29.4,nan,nan,nan,nan,4.5
23.6,27.2,17.2,1018.6,44,0,16.1,13.3,29.4,nan,nan,nan,nan,6.8812500000000005
24.2,28.9,19.4,1021.6,40,0,16.1,11.1,18.3,nan,nan,nan,nan,12.05
29.8,36.1,23.3,1016.9,51,0,12.2,11.7,25.9,nan,nan,nan,nan,36.4
29.7,36.1,26.7,1017.7,54,0,11.9,18,31.3,nan,nan,nan,nan,12.783333333333335
27.9,32,24,1019.5,64,0,16.1,20.9,42.4,nan,nan,nan,nan,21.4
29.3,35,24.4,1011.0,48,0,16.1,13.7,24.1,nan,nan,nan,nan,12.5
25.3,33.9,20,1013.5,67,12.95,15.3,16.7,25.9,1,nan,1,nan,9.80555555555556
24.4,28.9,20,1022.7,53,0,16.1,14.1,22.2,nan,nan,nan,nan,10.05
22.5,28,18,1009.6,72,16.51,14.5,12.4,22.2,1,nan,1,nan,14.2
24.5,31.1,18.3,1014.8,54,0,16.1,8.5,18.3,nan,nan,nan,nan,15.712500000000002
24.7,31.1,21.1,1016.9,64,0,15.6,9.1,16.5,nan,nan,nan,nan,6.6
20.6,23.3,16.1,1028.9,77,0,16.1,16.1,31.3,nan,nan,nan,nan,5.85
17.7,22.8,15.6,1029.5,83,1.27,15.8,26.5,38.9,1,nan,nan,nan,4.03125
17.9,20,15.6,1019.6,94,54.61,10.8,23.7,31.3,1,nan,nan,nan,10.65
21.6,28.3,16.7,1015.6,78,24.89,16.1,12.8,22.2,nan,nan,nan,nan,20.4
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.9875
22.7,28.9,18.3,1025.2,69,0,16.1,10.2,22.2,nan,nan,nan,nan,12.2
25,33,20,1019.8,65,0,15.9,7.2,18.3,nan,nan,nan,nan,8.75625
25.9,32.8,19.4,1011.8,59,0,16.1,11.9,25.9,nan,nan,nan,nan,3.95
23.7,28.9,17.2,1020.2,74,0,15.9,16.5,29.4,nan,nan,nan,nan,14.2
23.9,27.2,19.4,1019.2,93,2.03,13.5,18,29.4,1,nan,1,nan,11.693333333333333
23.7,27.8,21.7,1014.5,92,21.34,12.7,15.6,27.8,1,nan,nan,nan,10.666666666666666
22.3,27.2,18.3,1017.8,83,0,16.1,15.9,27.8,nan,nan,nan,nan,5.0
23.8,28.3,19.4,1015.5,86,0,16.1,17,25.9,nan,nan,nan,nan,6.958823529411764
24.3,28.3,21.7,1016.4,78,0,16.1,17.4,25.9,nan,nan,nan,nan,7.15
17.5,22.8,13.9,1022.6,79,10.67,14.2,18.5,27.8,1,nan,nan,nan,8.85
16.9,23.3,13.3,1012.4,97,49.53,10.5,18.9,31.3,1,nan,nan,nan,7.483333333333332
21.8,24,18,1010.5,73,6.6,15.4,23.2,35.2,1,nan,nan,nan,9.65
21.1,27,17,1021.2,80,0,15.6,16.3,24.1,nan,nan,nan,nan,25.35
24.3,30.6,17.2,1016.4,80,0,11.1,13.3,20.6,nan,nan,nan,nan,8.5
24.7,28,19,1014.4,80,0,11.3,16.9,29.4,1,nan,nan,nan,17.0875
19.2,26,16,1016.5,77,0,15.4,18.3,29.4,nan,nan,nan,nan,7.166666666666668
14.6,18.3,11,1022.3,69,0,16.1,16.9,27.8,nan,nan,nan,nan,5.9
14.7,18.3,11.1,1026.3,76,0,16.1,13.3,24.1,nan,nan,nan,nan,5.011764705882354
14.8,17.2,13.9,1019.9,97,23.37,8.5,13,25.9,1,nan,nan,nan,5.85
12.9,17,9,1022.6,64,0,15.6,20.2,40.7,nan,nan,nan,nan,2.85
10.5,13.3,7,1023.7,65,0,16.1,15.9,20.6,nan,nan,nan,nan,8.129411764705884
13.3,17.2,8.3,1016.9,66,0,16.1,19.6,35.2,nan,nan,nan,nan,7.7
13.6,17.2,10,1013.3,64,0,16.1,17.8,27.8,nan,nan,nan,nan,10.25
11.8,13.3,9,1018.2,60,0,15.9,13,22.2,nan,nan,nan,nan,12.152941176470584
9,11.7,3.9,1028.5,56,0,16.1,12,18.3,1,nan,nan,nan,9.1
12.8,14.4,7.8,1011.9,84,1.27,16.1,20.4,29.4,nan,nan,nan,nan,7.95
12.2,16,9,1016.0,66,1.27,16.1,18.5,33.5,nan,nan,nan,nan,7.518749999999999
5.8,11,3,1015.3,54,1.52,15.9,14.6,22.2,1,nan,nan,nan,10.35
8.1,11.1,3.3,1014.5,57,0,16.1,15.4,25.9,1,nan,nan,nan,8.100000000000001
4.4,7,2,1014.2,63,0,16.1,22,31.3,nan,nan,nan,nan,20.152941176470584
6.1,8,4,1018.0,55,0,16.1,18.7,25.9,nan,nan,nan,nan,13.333333333333336
7.4,10.6,5.6,1009.4,49,0,16.1,30.2,50,nan,nan,nan,nan,22.65
8.6,16.1,3.9,1019.1,45,0,16.1,17.6,33.5,nan,nan,nan,nan,12.675000000000002
11.9,16.1,4.4,1016.9,72,0,14.6,16.5,22.2,nan,nan,nan,nan,9.5
9.7,14.4,8.9,1013.9,84,17.02,14.6,21.7,29.4,1,nan,nan,nan,17.75
8.7,13,6,1016.7,64,0,16.1,15.9,25.9,nan,nan,nan,nan,9.041176470588235
12.2,16,9,1015.8,59,0,16.1,14.3,18.3,nan,nan,nan,nan,4.0
6.4,10,3.3,1025.2,65,0,16.1,14.1,29.4,1,nan,nan,nan,34.95
9.4,13.9,3.3,1022.9,69,0,15.6,10.6,18.3,nan,nan,nan,nan,17.933333333333334
8.9,13.9,5,1018.0,83,0,12.2,8.3,16.5,nan,nan,nan,nan,5.1
9.3,14,4,1019.9,68,0,15.4,9.1,22.2,nan,nan,nan,nan,6.3
7.9,13.9,4.4,1022.3,61,0,16.1,14.6,22.2,nan,nan,nan,nan,10.941176470588236
3.4,8.3,0.6,1017.6,72,8.64,13,19.8,35.2,1,1,nan,nan,20.5
3.1,10,0,1003.1,47,0,15.9,35.6,55.4,1,1,nan,nan,5.550000000000002
1.1,5.6,-1.1,1014.4,42,0,16.1,20.7,25.9,nan,nan,nan,nan,13.233333333333333
-1.6,4.4,-6.7,1019.9,46,0,16.1,27.6,42.4,nan,nan,nan,nan,11.0
-0.3,2,-3,1023.2,57,0,16.1,18.5,29.4,nan,nan,nan,nan,11.75
2.9,7.2,-2.8,1019.5,59,0,16.1,18.5,27.8,nan,nan,nan,nan,32.5375
-2.9,3.3,-7,1032.5,50,0,16.1,18.1,31.3,nan,nan,nan,nan,14.65
4.3,8.3,2.8,1020.4,84,1.52,15.3,13.3,22.2,1,nan,nan,nan,11.45
6.6,7.8,2.8,997.9,95,14.48,8.7,27,40.7,1,nan,nan,nan,12.077777777777774
6.3,7.8,5,1004.0,62,0.76,16.1,26.9,42.4,nan,nan,nan,nan,6.15
3.3,7.2,-4.4,1024.2,56,0,16.1,11.7,22.2,nan,nan,nan,nan,9.0
9.7,15,0.6,1004.0,91,1.52,9.8,14.4,31.3,1,nan,nan,nan,11.853846153846154
6.1,15,3.9,1003.5,56,11.94,16.1,25.9,40.7,1,nan,nan,nan,10.3
1.9,5,0,999.3,85,0.76,7.9,28.3,46.5,1,1,nan,1,11.4
1,3,-1,1004.0,75,28.96,12.7,32.2,40.7,nan,1,nan,nan,20.61666666666667
2.3,3.9,-0.6,1021.1,67,0,16.1,18.9,35.2,nan,nan,nan,nan,17.450000000000006
