AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
23.6,29.4,18.9,1019.4,66,7.62,15,8.1,27.8,nan,nan,nan,nan,12.855555555555556
23.1,27.2,19.4,1007.9,55,0,15.4,12.6,22.2,29.4,nan,nan,nan,5.074999999999998
20.1,26.7,16.7,1014.2,57,0,16.1,20.6,29.4,40.7,nan,nan,nan,4.575
20.6,25,16.7,1006.4,68,27.94,13.4,21.7,38.9,50,nan,nan,nan,5.01875
19.9,25,16.7,1006.4,51,0.25,15.8,16.9,33.5,35.2,nan,nan,nan,6.311111111111113
19.7,26.1,13.9,1014.1,64,0,16.1,10,24.1,33.5,nan,nan,nan,7.199999999999998
21.9,28.3,16.7,1012.5,57,2.54,16.1,8.5,20.6,27.8,nan,nan,nan,9.076470588235297
23.6,28.3,17.2,1011.8,50,0,15.9,9.3,14.8,nan,nan,nan,nan,10.580000000000002
19.6,22,18,1013.6,92,37.08,10.9,18.5,27.8,35.2,nan,nan,nan,2.5800000000000005
20.7,24.4,18,1020.5,74,1.02,16.1,16.9,29.4,44.6,nan,nan,nan,6.1352941176470575
21.3,26.1,17.8,1024.5,56,0,16.1,11.7,22.2,27.8,nan,nan,nan,4.7799999999999985
20.2,25.6,15,1020.1,72,0,16.1,14.8,22.2,33.5,nan,nan,nan,5.46
27.4,36.7,17.8,1017,64,0,14.6,10.7,20.6,27.8,nan,nan,nan,20.27058823529412
31.8,36.7,22.2,1011.9,49,0,16.1,16.1,25.9,37,nan,nan,nan,22.49
22.1,29.4,17.8,1008.5,77,1.27,14.8,14.1,31.7,33.5,nan,nan,nan,6.425000000000002
19.2,24.4,15.6,1005.8,59,7.11,16.1,25.4,37,55.4,nan,nan,nan,1.8
23.1,28.9,15.6,1007.1,41,0,16.1,22.6,35.2,51.9,nan,nan,nan,4.155555555555557
30.4,36.1,25,1008.6,45,0,16.1,15.4,29.4,42.4,nan,nan,nan,15.7
27.6,36.1,22.8,1011.2,42,0,16.1,14.3,24.1,38.9,nan,nan,nan,5.694736842105264
27.4,33.3,22.8,1012.7,45,0,16.1,14.4,25.9,35.2,nan,nan,nan,10.62
28.3,28.9,27.8,1010.8,60,0,16.1,13,18.3,nan,nan,nan,nan,16.09
28.2,36.1,23.9,1009.8,56,7.87,15.1,9.1,22.2,29.4,nan,nan,nan,9.963157894736842
26.5,33.3,22.8,1012.4,49,1.78,16.1,15,22.2,31.7,nan,nan,nan,2.66
27.2,31.7,22.8,1021.7,51,0,16.1,13,22.2,nan,nan,nan,nan,11.044444444444444
27.1,31.7,23.9,1021.4,56,0,16.1,13.1,24.1,37,nan,nan,nan,13.073684210526313
27.4,33.3,23.9,1018.1,66,0,15.6,12.8,24.1,35.2,nan,nan,nan,10.1
24.1,25.6,22.2,1013.1,76,46.48,15.6,12.8,29.4,42.4,nan,nan,nan,8.8375
20.7,23.9,17,1015.2,82,2.03,14.2,18.5,35.2,44.6,nan,nan,nan,5.988888888888888
20.7,25.6,17.2,1018.2,71,10.16,16.1,13.7,22.2,42.4,nan,nan,nan,2.3
25.7,34.4,21.1,1009.1,45,0,16.1,18.7,25.9,37,nan,nan,nan,2.955555555555556
27.4,33.3,23,1007,54,0,15.6,15.4,53.5,nan,nan,1,nan,12.810526315789476
26.8,35,22.8,1006.9,69,10.67,15.8,16.5,53.5,nan,nan,1,nan,6.0600000000000005
23.3,27.2,20.6,1016.6,74,0,16.1,15.2,22.2,nan,nan,nan,nan,5.01
24,27,22.8,1012.1,80,6.1,15.3,11.3,20.6,nan,nan,1,nan,8.131578947368421
26.2,32.2,22.8,1011,70,3.81,15.3,7.8,31.7,38.9,nan,nan,nan,14.649999999999995
28.6,33.9,22.8,1014.5,67,0,14.6,12.6,20.6,nan,nan,nan,nan,18.06
25.2,31.1,21.7,1015.5,53,0.25,16.1,11.7,20.6,25.9,nan,nan,nan,6.1263157894736855
26.6,30.6,21.7,1014.6,67,0,14.8,9.4,18.3,27.8,nan,nan,nan,12.27
27.3,31.7,23.9,1013.4,72,0,16.1,13.3,24.1,37,nan,nan,nan,11.61
26.2,31.1,22.2,1014.3,51,0,16.1,15.2,20.6,35.2,nan,nan,nan,7.35
26.1,30.6,22.2,1013.9,58,0,16.1,11.5,22.2,29.4,nan,nan,nan,13.73
24.6,27.8,21.1,1011.1,80,1.27,15.3,12.6,38.9,50,nan,1,nan,9.419999999999998
22.2,27.2,18.9,1013.8,51,3.3,16.1,8,18.3,nan,nan,nan,nan,5.484210526315789
23.1,26.7,18.9,1012.3,57,0,16.1,8.5,16.5,nan,nan,nan,nan,8.82
23.8,28.3,20,1015,57,0,16.1,9.8,16.5,33.5,nan,nan,nan,9.2
25.3,30.6,22.8,1023.2,71,0,14.5,12.8,25.9,nan,nan,nan,nan,13.535
23.6,28.9,21.1,1025.2,70,0,16.1,15.6,20.6,37,nan,nan,nan,4.9727272727272736
24.3,28.3,21.1,1020.6,76,0,15.3,14.1,42.4,61.1,nan,nan,nan,4.890909090909091
27.7,33.9,18.9,1016.2,42,0,16.1,15.4,24.1,35.2,nan,nan,nan,16.873684210526314
28.6,33.9,23.9,1014.4,50,0,16.1,18.5,25.9,35.2,nan,nan,nan,18.65
24.5,31.7,22.2,1017.6,73,0,16.1,13,18.3,nan,nan,nan,nan,8.15
23.9,27.2,22.2,1019.4,75,0,16.1,16.9,24.1,25.9,nan,nan,nan,6.354545454545455
24.4,25.6,23.3,1011.9,77,0,16.1,9.3,13,nan,nan,nan,nan,13.5
25.7,30.6,22.8,1007.6,77,0,15.1,21.7,44.6,59.4,nan,nan,1,6.95
21.6,28.3,18.9,1009,63,29.97,16.1,13.1,24.1,nan,nan,nan,nan,4.0
22.2,26.7,17.8,1027.3,58,0,16.1,12.4,22.2,27.8,nan,nan,nan,8.8
22.3,26.7,18.9,1023.4,64,0,16.1,13.5,27.8,31.7,nan,nan,nan,4.781818181818182
20.7,26.7,16.7,1018.8,59,0,16.1,21.9,38.9,48.2,nan,nan,nan,2.936842105263158
19.7,25,16.1,1014.7,60,33.78,15.3,21.5,42.4,64.8,nan,1,nan,2.0454545454545454
17.4,21.7,14.4,1021.4,61,0,16.1,15.6,24.1,31.7,nan,nan,nan,4.063636363636364
18.9,23.3,14.4,1018.9,65,0,16.1,12.6,22.2,29.4,nan,nan,nan,4.6800000000000015
17.8,23.3,13.3,1020.9,47,0,16.1,15.4,29.4,44.6,nan,nan,nan,8.02222222222222
20.8,25,13.9,1018.7,65,0,16.1,17.4,25.9,37,nan,nan,nan,10.855555555555556
21.9,25,18.9,1019.1,69,0.76,16.1,10.6,16.5,nan,nan,nan,nan,14.227777777777774
17.2,22.2,12.8,1010.8,55,2.79,16.1,19.6,25.9,35.2,nan,nan,nan,6.300000000000002
19.2,22.2,12.8,1015.2,63,0,13.7,10.6,22.2,31.7,nan,nan,nan,12.02222222222222
19.1,22.8,17.2,1016.9,96,9.91,2.3,10,14.8,nan,nan,nan,1,16.157894736842106
12.7,15,11.1,1016.9,61,0,15.8,12.4,31.3,33.5,nan,nan,nan,4.50909090909091
10.9,13.9,8.9,1022.3,69,4.83,15.8,11.7,20.6,29.4,nan,nan,nan,5.20909090909091
13,15.6,8.9,1022.1,77,1.27,15.6,17.2,27.8,29.4,nan,nan,nan,4.7349999999999985
8.5,13.9,5.6,1030.7,43,0,16.1,13.1,31.3,37,nan,nan,nan,3.0200000000000005
15.4,22.2,5.6,1022.4,60,0,16.1,20.7,27.8,40.7,nan,nan,nan,5.380000000000001
19.4,25.6,12.2,1009.8,74,0,15.6,16.9,24.1,37,nan,nan,nan,7.088888888888889
18.3,20,10,1010.5,88,7.37,12.7,20,35.2,50,nan,nan,nan,5.833333333333334
18.3,22.2,15,1005.4,75,9.14,10,13,27.8,40.7,nan,nan,1,7.433333333333334
14.9,22.2,11.1,1012.5,50,0,16.1,20.4,29.4,40.7,nan,nan,nan,6.4944444444444445
14.9,17.8,13.3,1023.6,76,0.25,16.1,10.9,14.8,nan,nan,nan,nan,5.222222222222221
16.8,18.9,13.3,1022.8,74,0,16.1,6.7,13,nan,nan,nan,nan,6.23
17.3,18.9,15,1016.9,77,0,16.1,13,24.1,nan,nan,nan,nan,6.911764705882352
10.8,15,8.9,999.4,62,1.02,16.1,15.6,22.2,27.8,nan,nan,nan,4.2625
8.6,12.8,5.6,1001.7,65,0,16.1,18.7,25.9,nan,nan,nan,nan,5.5625
9.6,11.5,7.8,1003.3,59,0,16.1,21.1,35.2,48.2,nan,nan,nan,4.172727272727273
8.1,11.7,6.1,1009,63,0,16.1,29.6,40.7,55.4,nan,nan,nan,3.2111111111111112
3.8,6.7,0.6,1015.4,67,0,12.4,26.1,44.6,55.4,1,nan,1,5.8500000000000005
4.5,10,0.6,1008.1,64,22.35,11.9,28.2,46.5,68.3,1,nan,nan,5.610526315789473
7.2,12.2,1.7,1015.3,49,3.05,16.1,25.7,37,44.6,nan,nan,nan,9.41
11.8,18.3,7.2,1024.6,85,0,14.8,20,40.7,50,nan,nan,nan,5.5
6.3,15,3.9,1031.7,54,0.25,16.1,18,25.9,33.5,nan,nan,nan,5.916666666666668
5.4,9.4,3.3,1030,55,0,16.1,14.8,24.1,nan,nan,nan,nan,7.645454545454545
6.6,9.4,3.9,1032.3,72,0,16.1,14.6,22.2,29.4,nan,nan,nan,10.07272727272727
7.4,9.4,3.9,1022.7,66,0,16.1,9.8,18.3,nan,nan,nan,nan,12.452631578947368
8.6,12.2,5,1021.6,58,0,16.1,10.2,18.3,nan,nan,nan,nan,15.227272727272727
3.6,11.1,2.2,1011.6,46,0,16.1,26.3,40.7,53.5,nan,nan,nan,7.972727272727273
5.7,9.4,2.2,1017,44,0,16.1,19.1,29.4,38.9,nan,nan,nan,12.373684210526314
4.7,9.4,1.7,1024.2,63,0,13,10.6,20.6,37,1,nan,nan,12.154545454545454
4.2,6.7,3,1031.5,81,0,16.1,25,29.4,40.7,nan,nan,nan,10.49
6.8,11,5,1027.9,92,0,5.8,11.1,24.1,nan,nan,nan,1,21.261111111111106
12.2,16.1,5.6,1021.1,76,0.76,13.7,10.9,24.1,nan,nan,nan,nan,22.51
4.9,8.9,0,1022.9,64,0,15.3,9.1,16.5,nan,nan,nan,nan,15.211111111111114
8.3,11,6.7,1014.9,90,10.41,6.4,6.7,13,nan,nan,nan,nan,21.41578947368421
8.6,10.6,6.1,1019.9,80,1.52,11.9,12.6,22.2,37,nan,nan,nan,10.8
5.4,8.3,3.3,1029.9,50,0,16.1,7.8,16.5,nan,nan,nan,nan,14.739999999999998
6.1,10,2.8,1024.6,46,0,16.1,12.6,20.6,nan,nan,nan,nan,18.268421052631577
6.7,10,2.8,1024.5,53,0,16.1,10.6,16.5,nan,nan,nan,nan,14.639999999999995
7.4,12.8,6.1,1006.8,56,0.25,16.1,32,40.7,55.4,nan,nan,nan,8.622222222222222
4.8,8.9,2.8,1020.1,56,0,16.1,14.6,27.8,37,nan,nan,nan,7.553333333333334
9.1,15.6,2.8,999,73,13.72,13,31.7,53.5,79.5,nan,nan,nan,6.2666666666666675
3.1,6,1,1016.6,78,3.56,11.7,16.5,25.9,38.9,1,nan,nan,14.45
0.7,5.6,-1.7,1022.5,71,1.52,14,23,50,63,1,nan,nan,6.85
3.9,5.6,-1.6,999.4,82,23.11,10.3,39.8,59.4,75.9,nan,1,nan,7.644444444444447
0.6,4,-1.1,1019.9,50,0,16.1,24.8,48.2,59.4,nan,nan,nan,11.5375
