AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
7.1,9.4,3,1014.0,83,17.53,9.3,13.9,40.7,51.9,nan,nan,nan,23.0
1.4,10,-1.1,1012.3,83,23.37,13.4,24.6,40.7,50,nan,nan,nan,7.699999999999998
0.1,3.9,-1.1,1018.1,91,1.27,8.5,34.4,42.4,55.4,1,nan,nan,10.599999999999998
-1.6,0,-3,1010.9,70,2.03,13.4,25,40.7,51.9,1,nan,nan,10.7
1.2,6,-3,996.3,67,0.51,14.6,20,27.8,38.9,1,nan,nan,17.35
7.2,10,-2.2,990.2,55,0,16.1,23.9,46.5,61.1,nan,nan,nan,12.770588235294118
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.5
-3.1,4.4,-6.1,1017.9,47,0,16.1,26.9,42.4,51.9,nan,nan,nan,5.800000000000002
-3.2,-1.7,-6.1,1018.9,47,0,16.1,18.7,31.3,42.4,1,nan,nan,11.98125
-4.2,-1.7,-6.7,1022.5,47,0,16.1,20.6,29.4,40.7,nan,nan,nan,15.45
-2.3,0,-7.8,1007.3,44,0,16.1,28.9,44.3,59.4,nan,nan,nan,10.1
-5.9,0,-8.3,1015.3,44,0,16.1,25.7,40.7,57.2,nan,nan,nan,8.926666666666666
-7.7,-5,-11,1015.7,47,0,16.1,31.1,42.4,55.4,nan,nan,nan,7.533333333333334
-1.1,1.1,-6.7,1020.1,48,0,16.1,12.2,25.9,37,1,nan,nan,28.3
-6.1,1.1,-10.6,1022.1,57,1.52,12.6,29.3,40.7,51.9,1,nan,nan,8.585714285714285
-9.6,-5,-13,1026.7,51,0,16.1,19.3,37,44.3,nan,nan,nan,19.033333333333328
1.4,2.8,-0.6,1014.3,92,0,7.4,13.7,22.2,nan,nan,nan,nan,17.35
3.8,6.7,0.6,1004.3,71,0,16.1,28.7,51.9,77.8,nan,nan,nan,10.86
4.7,9.4,2.2,1010.2,56,0,16.1,23,48.2,51.9,nan,nan,nan,15.95
-1.1,1,-3,1016.9,74,4.32,8.5,13.7,22.2,nan,1,nan,nan,15.95
-3.6,1,-7,1017.0,55,4.06,16.1,22.8,31.3,33.5,nan,nan,nan,17.674999999999994
-1.8,3,-5,1017.9,44,0,16.1,21.5,29.4,40.7,nan,nan,nan,22.6
-5.6,0.6,-7.2,1013.8,42,0,16.1,27,38.9,51.9,nan,nan,nan,10.6
-5.7,-1,-9,1020.4,39,0,16.1,21.7,31.3,38.9,nan,nan,nan,13.07333333333333
-3.8,-0.6,-8.9,1024.8,45,0,16.1,17.6,27.8,33.5,nan,nan,nan,10.55
0.6,4.4,-4.4,1023.4,71,1.78,14.5,10.2,18.3,nan,nan,nan,nan,34.1
4.7,9.4,-3.3,1022.8,60,0,15.1,13.7,20.6,nan,1,nan,nan,30.307142857142853
4.6,9.4,0,1020.0,54,0,15.8,9.6,14.8,nan,nan,nan,nan,40.23333333333333
-0.7,2.2,-3.3,1024.5,49,0,16.1,22,61.1,nan,nan,nan,nan,11.15
-6.9,-3.3,-9,1030.8,47,0,16.1,18.3,25.9,nan,nan,nan,nan,13.98125
-4.4,-0.6,-8.9,1025.5,59,0,16.1,16.9,24.1,nan,nan,nan,nan,15.1
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.6
2.9,7,0.6,1009.2,87,2.03,9,13.1,27.8,38.9,nan,nan,nan,6.75
-3.2,6.7,-11,1010.8,45,15.24,16.1,30,44.3,61.1,nan,nan,nan,15.485714285714286
-4.1,4.4,-10.6,1023.4,40,0,16.1,13.3,24.1,29.4,nan,nan,nan,29.75
1.9,8,-1,1020.7,65,0,16.1,10.6,25.9,nan,nan,nan,nan,14.1
5.4,11.1,-0.6,1008.0,61,0,15.4,21.7,31.3,48.2,nan,nan,nan,10.613333333333333
-3.8,0.6,-7,1017.3,38,0,16.1,27.4,57.6,nan,nan,nan,nan,19.65
-1.4,3,-6,1024.7,47,4.06,15.8,19.3,40.7,55.4,nan,nan,nan,13.35
3.3,9.4,-5.6,1024.3,60,0,16.1,17.8,25.9,27.8,nan,nan,nan,13.994117647058824
10,18.9,0,1018.8,80,0,16.1,11.7,22.2,nan,nan,nan,nan,16.15
2.5,5,1,1026.0,82,0.25,14,19.8,29.4,nan,nan,nan,nan,15.95
11.7,17.2,1.1,1007.8,95,29.97,8,16.5,29.4,42.4,nan,1,nan,13.15625
14.1,19,11,1005.5,67,3.05,12.2,14.8,25.9,40.7,nan,1,nan,9.8
11.4,18.3,6.1,1011.3,72,1.02,15.1,11.9,25.9,37,nan,nan,nan,11.55
9.9,18.3,6.1,1017.1,61,6.6,15.4,15,31.3,37,nan,nan,nan,12.6875
10.8,16.7,5,1025.0,51,0,16.1,15.7,31.3,37,nan,nan,nan,7.7
2.4,7,-1,1017.7,53,2.29,15.6,18.7,31.3,40.7,nan,nan,nan,30.55
5.9,12.2,-0.6,1015.3,86,2.03,10,13.1,25.9,nan,nan,nan,nan,22.342857142857138
6.9,12.2,3.3,1016.2,81,0,14,20.2,33.5,nan,nan,nan,nan,13.4
2.3,7.2,-1.1,1033.8,57,6.86,12.4,22,42.4,51.9,1,nan,nan,10.8
1.2,3.3,-1.1,1028.0,nan,16.76,11.6,28.9,42.4,51.9,1,nan,nan,12.492857142857144
2.7,5.6,0,1023.1,95,0.76,12.1,21.9,27.8,38.9,nan,nan,nan,9.65
12,19.4,6.7,1014.9,41,2.79,16.1,21.7,35.2,nan,nan,nan,nan,9.2
10.2,16.1,6.1,1026.6,36,0,16.1,14.4,25.9,nan,nan,nan,nan,16.435714285714287
15.8,26,9,1020.5,43,0,16.1,20,27.8,35.2,nan,nan,nan,21.2
8.5,16.1,2.2,1030.4,64,0,16.1,20.2,27.8,37,nan,nan,nan,6.800000000000002
10.8,16.1,5,1025.7,57,0,16.1,12.4,25.9,nan,nan,nan,nan,10.971428571428573
11,16.1,6.7,1017.6,44,0,16.1,13.5,24.1,nan,nan,nan,nan,9.4
13.1,17.8,4.4,1013.3,28,0,16.1,13.3,27.8,nan,nan,nan,nan,7.0
10.9,17.8,8.9,1008.6,93,5.59,8.7,20.7,38.9,nan,nan,nan,nan,8.639999999999999
14.7,22,10,1009.6,66,11.68,15.3,14.8,20.6,nan,nan,nan,nan,16.1
14.7,22.2,10.6,1017.8,73,0.25,15.1,13,24.1,nan,nan,nan,nan,8.4
18.4,22.8,10.6,1009.8,74,0.76,15.9,15.7,31.3,40.7,nan,nan,nan,7.678571428571428
13.1,22.8,10,1013.7,59,2.54,15.9,21.9,35.2,44.3,nan,nan,nan,9.3
16.8,25,7.2,1012.4,72,0.25,10.5,10.4,25.9,nan,nan,nan,nan,14.4
14.4,25,11.7,1012.3,90,9.4,9.8,15.4,25.9,nan,nan,1,nan,23.669230769230772
14.2,19.4,10.6,1014.8,81,1.02,12.9,12.2,22.2,nan,nan,nan,nan,25.35
13.7,18.9,11.1,1002.3,57,0,16.1,25.7,46.9,nan,nan,nan,nan,6.15
14.1,18,11,1009.3,59,0,16.1,19.6,29.4,nan,nan,nan,nan,10.526666666666667
15,18.9,11.1,1019.1,62,0,16.1,13.1,22.2,nan,nan,nan,nan,6.2
15.8,23.9,8.3,1026.9,43,0,16.1,7.6,20.6,nan,nan,nan,nan,15.75
19.2,26,13,1024.8,36,0,16.1,8.9,22.2,nan,nan,nan,nan,15.833333333333336
16.1,25.6,12.2,1020.3,63,1.27,11.6,7.8,16.5,nan,nan,nan,nan,6.1
13.6,16.1,10.6,1016.5,91,1.02,14.3,8.9,18.3,nan,nan,nan,nan,4.4
12.1,16.1,10.6,1015.6,94,13.97,10.3,22.6,40.7,50,nan,nan,nan,8.273333333333332
14.2,19.4,10.6,1016.0,83,26.92,15.3,9.4,16.5,nan,nan,nan,nan,15.9
17.7,26.1,15,1002.4,83,8.64,13.8,11.3,24.1,nan,nan,nan,nan,7.1
15.8,20.6,13.9,996.2,93,49.53,9.7,25,38.9,48.2,nan,nan,nan,7.642857142857141
15.7,23.3,11.1,1009.5,54,2.54,16.1,23,38.9,48.2,nan,nan,nan,14.9
18.5,23.3,11.1,1015.5,53,1.52,16.1,10.4,27.8,nan,nan,nan,nan,7.85
17.7,21.1,14,1014.8,85,18.29,10.5,12.2,28.7,nan,nan,nan,nan,18.7
16.8,19,14,1011.2,92,18.54,11.7,15.2,25.9,nan,nan,nan,nan,14.45
17.4,25,13.9,1010.9,84,0,11.4,11.7,22.2,nan,nan,nan,nan,11.7
17.6,24,14,1013.8,94,24.38,4.8,17,31.3,nan,nan,1,nan,24.035714285714285
18.5,27.2,14,1011.4,89,6.6,9.7,10.2,37,50,nan,1,nan,9.45
22.5,29.4,14.4,1012.9,67,17.27,14.8,10.2,20.6,nan,nan,nan,nan,4.4
19.6,22.2,15,1009.8,90,3.56,7.1,5.7,11.1,nan,nan,nan,nan,17.88571428571429
19.3,22.2,17.8,1010.1,87,8.13,11.6,13.3,22.2,nan,nan,nan,nan,8.350000000000001
17,21.7,15.6,1011.3,87,1.02,13.8,18.1,31.3,40.7,nan,1,nan,5.95
28.3,33.9,18.9,1014.4,47,0,16.1,11.9,20.6,nan,nan,nan,nan,48.15714285714285
29.7,35,20.6,1011.1,54,0,15.4,11.3,18.3,nan,nan,nan,nan,53.45
30.6,36.1,23.9,1008.4,54,0,10.8,12.4,33.5,44.3,nan,nan,nan,16.75
24.4,31.1,20,1018.8,48,0,16.1,13,24.1,29.4,nan,nan,nan,21.050000000000004
25.7,30,20,1015.3,53,0,16.1,13.7,27.8,nan,nan,nan,nan,9.2
22.4,30,20,1012.6,73,0.76,15.1,18.1,27.8,35.2,nan,nan,nan,28.25
27.4,31,23,1012.5,60,0,15.8,12.4,20.6,nan,nan,nan,nan,27.15000000000001
28.1,32.8,23.3,1011.7,64,0,14.6,14.6,25.9,nan,nan,nan,nan,16.25
26.6,32.8,20,1011.7,67,3.56,15.1,14.3,25.9,31.3,nan,nan,nan,7.75
24.9,28.9,21,1016.1,52,0,16.1,14.8,25.9,27.8,nan,nan,nan,17.400000000000002
23.1,27.8,20,1022.1,70,0,16.1,9.4,14.8,nan,nan,nan,nan,15.199999999999998
23.2,28.9,18.9,1020.3,70,0,13.5,10.2,24.1,29.4,nan,nan,nan,17.75
23.6,28.3,20,1014.2,61,3.56,15.1,11.1,22.2,nan,nan,1,nan,15.090909090909092
24.9,30,20,1015.5,56,0,16.1,10.9,25.9,33.5,nan,nan,nan,22.9
24.8,30,20.6,1012.4,78,3.56,12.2,21.5,38.9,44.3,nan,nan,nan,21.55
25.9,31.1,21.7,1020.6,59,0,16.1,12.6,25.9,35.2,nan,nan,nan,24.48333333333333
27.6,32.2,21.7,1022.8,56,0,16.1,13.5,25.9,33.5,nan,nan,nan,28.7
28.8,33.3,22.8,1014.4,65,0,15.8,22,35.2,50,nan,nan,nan,13.6
21.4,26.7,18.9,1022.0,77,0,16.1,17.2,29.4,nan,nan,nan,nan,7.6
22.3,27.2,18.9,1018.3,92,4.32,8.2,13.3,18.3,nan,nan,1,nan,11.0
25.1,30,20,1016.5,87,17.27,9.7,13,27.8,33.5,nan,nan,nan,18.415384615384614
25.9,30.6,22.8,1017.8,85,2.03,14.6,18,38.9,50,nan,1,nan,12.15
23.8,27.8,22.2,1012.3,89,1.27,12.1,10.9,18.3,nan,nan,nan,nan,13.35
23.4,27.2,21.7,1011.2,93,13.46,10.9,13.7,24.1,nan,nan,nan,nan,39.292307692307695
24.8,27.2,21.7,1015.1,85,2.29,12.9,13,25.9,nan,nan,nan,nan,30.261538461538464
26.6,32,21,1023.7,81,0,7.4,9.4,16.5,25.9,nan,nan,nan,23.5
28.7,33,25,1024.3,64,0,13,11.7,16.5,nan,nan,nan,nan,37.40000000000001
27.8,32,23,1020.1,57,0,16.1,9.4,14.8,nan,nan,nan,nan,46.823076923076925
24.6,30,19.4,1020.8,72,0,15.9,10.9,24.1,27.8,nan,nan,nan,24.9
26.7,32.2,21.7,1020.4,65,0,15.8,12.2,20.6,nan,nan,nan,nan,20.55
28.4,32.8,22.2,1017.5,68,0,10.8,11.1,20.6,25.9,nan,nan,nan,12.261538461538462
25.1,31,21,1015.0,45,0,16.1,15.4,25.9,33.5,nan,nan,nan,8.9
25.8,30.6,20.6,1013.0,69,0,15.9,14.1,24.1,29.4,nan,nan,nan,5.3
26.6,31.7,22.2,1010.1,71,0,15.1,15.6,22.2,nan,nan,nan,nan,9.183333333333334
20.1,23,16,1024.6,62,1.78,16.1,16.9,25.2,37,nan,nan,nan,11.35
18.9,23.3,16.1,1023.5,89,5.08,11.3,13.7,28.7,nan,nan,nan,nan,13.05
17.3,20.6,16.1,1019.4,97,17.27,10.8,21.1,35.2,nan,nan,nan,nan,6.491666666666666
17.8,20,16.1,1020.3,99,11.94,10.8,15.2,20.6,nan,nan,nan,nan,8.4
22.2,27.2,16.7,1016.9,55,0,16.1,8.1,14.8,nan,nan,nan,nan,5.0
22.5,27.2,17.8,1017.6,67,0,16.1,14.6,31.3,nan,nan,nan,nan,6.166666666666665
20.1,25,17.8,1023.5,72,0,16.1,19.1,31.3,nan,nan,nan,nan,6.45
19.7,22.2,17.2,1023.4,95,2.79,13.4,26.7,37,nan,nan,nan,nan,27.15
23.1,28,20.6,1023.4,92,3.81,9.5,17.8,29.4,38.9,nan,nan,nan,9.976923076923075
24,27.8,20.6,1020.3,87,2.29,15.6,14.8,20.6,nan,nan,nan,nan,11.6
24.1,28.3,18.3,1016.9,83,6.6,15.3,40,55.4,77.8,nan,nan,nan,17.1
23.9,28.3,21.1,1019.1,75,0,15.1,11.9,31.3,nan,nan,nan,nan,6.146153846153847
21.5,27.8,16.7,1023.8,63,0,15.3,12.2,18.3,nan,nan,nan,nan,4.1
20.7,24.4,15.6,1016.6,85,0,16.1,16.9,25.9,33.5,nan,nan,nan,7.2
19.7,23,17,1016.5,89,0,15.9,13.5,18.3,nan,nan,nan,nan,6.038461538461537
22.3,27.2,17.2,1015.6,92,0,13.5,19.3,31.3,40.7,nan,nan,nan,8.2
14.8,18.3,11.1,1021.5,67,0,16.1,11.7,18.3,nan,nan,nan,nan,31.1
13.2,15,11,1017.1,70,0,16.1,19.1,42.4,57.2,nan,nan,nan,50.769230769230774
9.4,14,5,1020.8,55,0,16.1,18.9,33.5,44.3,nan,nan,nan,39.55
13.7,19,9,1021.9,55,0,16.1,10,20.6,31.3,nan,nan,nan,9.2
17.3,23.3,8.9,1022.8,81,0,12.1,12.8,22.2,nan,nan,nan,nan,4.216666666666667
20.2,25.6,13.3,1022.1,69,0,11.6,6.9,21.7,nan,nan,nan,nan,7.75
18.3,22,14,1011.8,59,0,16.1,14.6,22.2,35.2,nan,nan,nan,12.95
17,22.2,13.9,1012.6,71,0,16.1,13.5,27.8,40.7,nan,nan,nan,20.22142857142857
