AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
28,32.8,24.4,1020.3,48,0,16.1,15.2,20.6,nan,nan,nan,nan,5.466666666666666
26.9,32.2,22.2,1015,66,0,16.1,13.9,22.2,nan,nan,nan,nan,8.994444444444447
24.9,32.2,22.8,1010.8,72,0.76,15.6,10.4,20.6,1,nan,nan,nan,10.783333333333335
23.9,28.3,20,1016.1,55,7.87,16.1,17,25.9,nan,nan,nan,nan,2.24
23.1,28.3,20,1020.6,61,0,15.9,20,29.4,nan,nan,nan,nan,4.711764705882351
25.1,30,22,1014.7,71,0.25,15.8,20.7,25.9,1,nan,nan,nan,4.836363636363637
26.1,31.1,22.2,1012.4,71,0,16.1,11.1,22.2,nan,nan,nan,nan,11.67272727272727
30.3,33.9,22.8,1011,58,0,16.1,13.9,22.2,nan,nan,nan,nan,10.7
22.9,27.8,17.8,1022.3,60,0,16.1,14.3,27.8,nan,nan,nan,nan,4.0
25.6,33.3,20,1018,55,0,15.6,15.7,38.9,1,nan,1,nan,7.481818181818182
21.3,33.3,17.2,1022.6,49,9.4,16.1,19.1,29.4,nan,nan,nan,nan,2.3176470588235296
24,29.4,22.2,1016.5,84,7.87,14.5,10.9,22.2,1,nan,nan,nan,4.858333333333333
24.1,28.3,21.7,1018.7,76,11.94,16.1,9.4,14.8,nan,nan,nan,nan,5.724999999999999
25.4,28.9,22.8,1020.3,56,0,16.1,7.4,16.5,nan,nan,nan,nan,7.300000000000002
17.9,22.2,14.4,1021.1,41,5.08,16.1,12.6,22.2,nan,nan,nan,nan,2.263636363636364
18.7,22.8,13.9,1021,46,0,15.9,13.3,27.8,nan,nan,nan,nan,2.7454545454545456
21.4,24.4,13.9,1013.6,66,3.81,15.6,15.6,27.8,1,nan,nan,nan,6.252631578947367
15.8,17.8,14,1022.7,87,9.91,12.4,23.5,35.2,1,nan,nan,nan,1.0333333333333334
15.9,18,14,1019.3,85,0,14.5,15,31.7,1,nan,nan,nan,4.008333333333334
19.1,22.2,14.4,1016.2,75,0,15.3,9.1,16.5,nan,nan,nan,nan,9.926315789473684
18.8,25,15,1025,68,0,14.6,9.8,18.3,nan,nan,nan,nan,8.725
18.3,25,15.6,1019.9,82,0,15.8,9.6,14.8,1,nan,nan,nan,6.416666666666668
16.3,20.6,12.2,1015.5,78,7.62,14.2,20.7,35.2,1,nan,nan,nan,2.5526315789473686
16.9,21.1,13.3,1019.7,76,0,15.8,10,22.2,1,nan,nan,nan,7.283333333333331
14.1,21.1,10,1024.9,51,0,16.1,18.3,33.5,nan,nan,nan,nan,3.083333333333333
14.1,18.9,9.4,1028.9,52,0,16.1,10.4,18.3,nan,nan,nan,nan,5.0
25.1,30,20,1013,59,0,16.1,15.9,24.1,nan,nan,nan,nan,8.090909090909092
20.2,30,17.2,1019.4,62,0,16.1,16.5,25.9,nan,nan,nan,nan,6.69
20.8,22.8,17.2,1008.5,87,0,12.1,13.7,22.2,1,nan,nan,nan,4.916666666666668
10.5,17.8,8.9,1021.7,50,0,16.1,26.9,38.9,nan,nan,nan,nan,3.883333333333333
8.4,12.8,5,1028.5,46,0,16.1,20.9,29.4,nan,nan,nan,nan,2.7727272727272725
7.6,13.9,5,1029,60,0,15,18.3,24.1,1,nan,nan,nan,4.594736842105264
11.7,15.6,8.3,1019,57,19.3,16.1,19.8,35.2,nan,nan,nan,nan,2.9416666666666664
10.4,16.1,6.7,1026.8,62,0,16.1,11.5,20.6,nan,nan,nan,nan,5.458333333333332
16.2,22.2,6.7,1024,65,0,16.1,13.1,20.6,nan,nan,nan,nan,11.110526315789473
19.3,23.3,16.7,1015,67,0,14.5,13.7,35.2,nan,nan,nan,nan,12.909090909090908
9.4,15.6,6.1,1029.8,45,0,16.1,18.5,25.9,nan,nan,nan,nan,3.872727272727272
13.4,21.1,6.1,1022.5,40,0,16.1,6.5,14.8,nan,nan,nan,nan,9.394444444444442
15.2,21.1,8.3,1011.2,53,0,15.3,9.3,29.4,1,nan,nan,nan,12.563636363636364
11.1,17.8,4.4,1020.2,33,0,16.1,15,25.9,nan,nan,nan,nan,6.933333333333334
13.7,17.8,6.1,1016.9,25,0,16.1,11.7,25.9,nan,nan,nan,nan,10.63684210526316
11.9,15.6,9,1012.9,61,4.32,12.9,16.3,33.5,1,nan,1,nan,7.416666666666668
12.8,19.4,8.9,1013.7,66,0,16.1,10,22.2,nan,nan,nan,nan,8.325
6.8,16.7,2.8,1001.2,67,13.21,15.1,31.5,42.4,1,nan,nan,nan,1.7473684210526317
4.8,6.7,2.8,1003.6,44,8.64,15.9,38.9,48.2,nan,1,nan,nan,3.3833333333333333
10.1,13.3,5,1023.1,78,0.51,15.3,7.6,14.8,1,nan,nan,nan,16.316666666666666
10,13.3,8.3,1019.3,70,0.25,15,14.6,29.4,nan,nan,nan,nan,8.384210526315789
7.8,11.1,6.1,1018.6,59,0,16.1,23.2,29.4,nan,nan,nan,nan,4.433333333333334
12.1,16.1,10,1004.2,68,25.65,11.6,23.5,42.4,1,nan,nan,nan,4.691666666666666
8.5,13.9,6.1,1011.1,47,1.27,16.1,26.5,35.2,nan,nan,nan,nan,5.015789473684211
8,11.7,6.1,1015,50,0,16.1,29.6,46.5,nan,nan,nan,nan,4.641666666666668
6.5,8.3,5,1014.3,79,10.41,13.2,15.9,27.8,1,nan,nan,nan,9.136363636363637
7,8.3,5,1014.7,51,1.52,16.1,13.9,33.5,nan,nan,nan,nan,10.133333333333333
3.1,7.2,1.1,1017.8,44,0,16.1,29.4,42.4,nan,nan,nan,nan,6.050000000000002
5.6,8.9,1.7,1018.6,51,2.03,16.1,16.5,27.8,nan,nan,nan,nan,10.70909090909091
5.4,7.2,3.9,1015.4,48,0,16.1,17.2,31.7,nan,nan,nan,nan,11.727777777777776
-0.7,6.7,-5,1012.5,33,0,16.1,34.1,51.9,nan,nan,nan,nan,7.063636363636364
-0.7,4.4,-3.9,1035.7,43,0.25,16.1,21.7,29.4,nan,nan,nan,nan,6.119999999999999
-2.6,2.2,-5,1035.1,40,0,16.1,10.6,16.5,nan,nan,nan,nan,9.472222222222221
2.4,5.6,-5,1021.7,45,0,16.1,13.1,24.1,nan,nan,nan,nan,15.616666666666665
7.5,10.6,4.4,1028.3,58,12.95,16.1,17.4,31.7,nan,nan,nan,nan,7.275000000000001
3.8,10.6,1.1,1037.5,62,0,15.6,18.5,24.1,1,nan,nan,nan,6.205263157894738
13.3,16.7,1.1,1013.2,69,0,14.6,23.2,33.5,1,nan,nan,nan,7.516666666666667
2.3,2.8,1.7,1014,53,0,16.1,22.4,29.4,nan,nan,nan,nan,6.666666666666668
