AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
1.4,3.9,-1,1006.4,66,6.35,10.8,18,37,nan,1,nan,1,19.63636363636364
2.4,7.2,-3.9,1014.8,68,2.54,11.3,9.8,25.9,1,nan,nan,nan,25.785714285714285
5.8,10,-2.2,1019.2,54,6.35,15.4,15,33.5,1,nan,nan,nan,12.990909090909092
2.8,8.3,1,1013.4,87,0.51,3.7,15.2,29.4,1,nan,nan,1,10.7
-1.8,6.7,-4.4,1016.9,43,0,16.1,23.9,37,nan,nan,nan,nan,10.038888888888888
-2.2,0.6,-4.4,1013,45,0,14.3,17,35.2,nan,1,nan,nan,9.644444444444442
-4.1,0.6,-7.2,1008.1,34,0.25,15.9,17.8,51.9,nan,1,nan,nan,9.96
-3,3.3,-12.2,1028.2,37,0,16.1,10.4,20.6,nan,nan,nan,nan,9.18
2.6,3.9,-6.1,1018.9,47,0,16.1,11.1,16.5,nan,nan,nan,nan,14.26
-3.4,3.9,-6.7,1019.8,47,0.25,14,19.6,29.4,nan,1,nan,nan,7.65
-1.6,2.2,-3.3,1027.9,58,0,16.1,18.9,29.4,nan,nan,nan,nan,7.6099999999999985
2.1,2.8,1.1,1014.2,69,0,16.1,12.4,16.5,nan,nan,nan,nan,14.010000000000002
5.2,13.3,1.7,1013.7,41,0,15.8,20.9,31.7,nan,nan,nan,nan,12.55
-1.8,12.2,-7.2,1000.3,53,8.89,14.5,38.7,51.9,1,nan,nan,nan,5.141666666666667
-1.3,6.7,-7.2,1019.7,34,0,16.1,23.9,42.4,nan,nan,nan,nan,6.510000000000002
8.8,14.4,3.9,1010.2,40,0,16.1,20.6,38.9,1,nan,nan,nan,7.205
2.1,7.2,-2.8,1024.2,67,0,15.8,17.4,25.9,1,nan,nan,nan,5.936363636363637
7.4,11.7,-0.6,1008.6,62,25.15,11.6,21.1,40.7,1,nan,nan,nan,7.590909090909091
6.5,11.7,3.9,1014,35,0,16.1,26.1,40.7,nan,nan,nan,nan,7.4368421052631595
-0.2,3.3,-5.6,1019.2,33,0,16.1,13.9,29.4,nan,nan,nan,nan,7.333333333333335
0.8,3.3,-3.3,1011,40,0,15.8,31.1,51.9,nan,1,nan,nan,7.072727272727274
-1.1,5.6,-5,1026.1,37,0,16.1,23.5,42.4,nan,nan,nan,nan,9.318181818181818
5.6,11.7,2,1009.4,66,7.37,14.3,28.2,37,1,1,nan,nan,4.583333333333334
7.7,15,2.2,1018.1,47,0.51,16.1,15.7,27.8,nan,nan,nan,nan,5.425000000000002
7.6,15,3.9,1018.7,66,0,16.1,10.6,20.6,1,nan,nan,nan,12.318181818181815
10.4,17.8,5,1018.5,47,0,15.6,7.2,20.6,nan,nan,nan,nan,12.833333333333336
7.8,15,2.8,1021,54,0,13.8,12.8,31.7,1,nan,nan,nan,19.354545454545452
10.6,18.3,5,999.9,72,25.15,7.6,19.8,38.9,1,nan,nan,1,6.8590909090909085
10.8,18.3,6.1,1005,43,0.25,16.1,24.4,48.2,nan,nan,nan,nan,5.5
15.4,23.3,9.4,1020.1,53,0,15.1,15.2,29.4,nan,nan,nan,nan,10.65
16.5,23.3,10,1015,64,0,16.1,19.4,38.9,nan,nan,nan,nan,7.868181818181819
13.8,16.1,7,1007,85,2.54,12.9,25.4,46.5,1,nan,nan,nan,2.6833333333333336
10.3,18.3,1.7,1024.4,44,0,16.1,12.6,18.3,nan,nan,nan,nan,8.25
10.9,18.3,5.6,1029.8,38,0,16.1,17,29.4,nan,nan,nan,nan,6.104545454545455
9.9,17.2,5,1022.5,44,0,16.1,10,24.1,nan,nan,nan,nan,6.558333333333335
11.3,15.6,6.1,1015.3,27,0,16.1,16.5,33.5,nan,nan,nan,nan,4.260000000000002
11.1,17.8,7,1008.3,64,17.78,14,15.2,25.9,1,nan,nan,nan,6.739999999999998
10.7,17.8,7.2,1013.9,54,1.52,16.1,20,33.5,1,nan,nan,nan,2.36
15.2,25,5.6,1009.5,75,123.95,7.7,14.6,25.9,1,nan,nan,nan,8.945454545454545
17.1,25,9.4,1007.1,46,0.25,16.1,14.1,27.8,1,nan,nan,nan,7.563157894736843
16.5,20.6,12.2,1009.9,36,0,16.1,13.3,31.7,1,nan,nan,nan,8.41818181818182
15,20,10.6,1020.7,30,0,16.1,13,25.9,nan,nan,nan,nan,4.181818181818182
13.1,20,10.6,1021.6,71,8.13,9.2,12.4,22.2,1,nan,nan,nan,10.79047619047619
12.7,17.2,11.1,1020.1,90,2.29,6.4,10.2,20.6,1,nan,1,1,7.475
18.8,27.8,15,1020.3,54,0,16.1,14.3,29.4,nan,nan,nan,nan,7.327272727272727
13.6,21.7,10.6,1025.2,67,0,16.1,13.1,20.6,nan,nan,nan,nan,6.595454545454545
15.9,23.9,10.6,1022.5,87,3.56,7.7,15.7,29.4,1,nan,nan,nan,7.3181818181818175
15.8,21.1,11.7,1020.7,34,0,16.1,19.4,31.7,nan,nan,nan,nan,6.008333333333334
18.6,25,11.7,1018.2,35,0,16.1,16.5,25.9,1,nan,nan,nan,7.366666666666666
20.9,25,13.9,1014.4,39,0,16.1,12.4,25.9,nan,nan,nan,nan,11.723076923076926
18.6,27.2,13.3,1017.9,57,0.51,15.9,10,20.6,1,nan,nan,nan,6.936363636363637
24,30.6,13.3,1015.9,36,0,16.1,13.3,29.4,nan,nan,nan,nan,10.721052631578944
26.4,30.6,18.9,1010.9,39,0,16.1,14.1,31.7,1,nan,nan,nan,14.97272727272727
17.8,24.4,13.3,1019.7,57,0.76,16.1,19.6,35.2,nan,nan,nan,nan,3.2583333333333333
18.4,25,13.9,1026.2,40,0.25,16.1,11.1,22.2,nan,nan,nan,nan,5.852380952380952
20.9,26.1,13.9,1022.4,36,0,16.1,17.2,25.9,nan,nan,nan,nan,7.899999999999999
24.3,29.4,16.1,1014.1,51,0,15.9,13.7,31.7,1,nan,1,nan,12.933333333333332
21.9,27.8,16.1,1014.2,47,0,16.1,11.9,24.1,nan,nan,nan,nan,4.84090909090909
24.7,29.4,17.2,1013.4,42,0,16.1,10.2,25.9,nan,nan,nan,nan,7.05
20,29.4,16.7,1013.2,69,11.43,10.9,13,20.6,1,nan,nan,nan,8.141666666666667
18.3,24.4,15,1013.8,90,0,11.7,13.7,18.3,1,nan,nan,nan,5.390476190476191
20.9,24.4,16.7,1010.9,68,36.32,15.4,18.7,37,1,nan,nan,nan,4.4363636363636365
19.8,26.1,16.1,1017.3,52,0,16.1,18.5,37,nan,nan,nan,nan,3.9666666666666672
23.8,31.1,20,1014.7,62,0,16.1,10,18.3,1,nan,nan,nan,7.613636363636365
22.9,26.7,18.9,1014.6,43,0,16.1,14.8,22.2,nan,nan,nan,nan,1.9727272727272729
21.1,24.4,16.7,1013.7,44,0,16.1,15.6,25.9,nan,nan,nan,nan,3.0083333333333333
24.1,28.9,20.6,1014.5,71,0,16.1,18.5,33.5,1,nan,nan,nan,6.909523809523809
25.3,30,21.7,1010.2,70,1.78,16.1,11.7,20.6,1,nan,nan,nan,3.6454545454545455
23.6,30,20,1017.7,62,0,16.1,13.9,24.1,nan,nan,nan,nan,3.872727272727272
26.1,31.1,20.6,1012.7,66,0,16.1,18.9,31.7,1,nan,nan,nan,7.942857142857143
27.6,32.8,22.8,1011.3,65,0,15.6,18.7,35.2,1,nan,1,nan,8.863636363636363
26.1,32.8,22.2,1013.2,77,16.51,15.3,11.7,29.4,1,nan,1,nan,11.563636363636364
27.4,33.3,20.6,1010.8,49,0,16.1,21.1,31.7,nan,nan,nan,nan,13.77
28.8,33.9,22.2,1008,54,4.57,15.9,19.8,38.9,1,nan,1,nan,14.654545454545454
26.4,33.9,22.2,1009.6,60,0,16.1,18.9,48.2,1,nan,nan,nan,6.527272727272727
24.1,30,21.7,1017.4,74,0,15.8,18.7,35.2,nan,nan,nan,nan,7.9700000000000015
25.1,29.4,21.7,1012,78,10.41,15.6,11.7,31.7,1,nan,1,nan,8.363636363636363
24.6,31.1,22.2,1008.7,84,14.48,14.5,13,27.8,1,nan,1,nan,8.154545454545454
22.8,27.8,20,1023.2,60,0,16.1,11.1,18.3,nan,nan,nan,nan,7.949999999999998
21.8,25,19.4,1020.8,66,0,16.1,16.9,25.9,1,nan,nan,nan,4.541666666666667
23.3,28.9,19.4,1021,62,0,16.1,8.1,25.9,nan,nan,nan,nan,8.433333333333334
23.7,27.8,19.4,1014.3,49,0,16.1,12.8,18.3,nan,nan,nan,nan,6.254545454545454
24.3,28.3,19.4,1014.9,56,0,16.1,14.6,22.2,nan,nan,nan,nan,8.608333333333333
25.3,31.1,21.7,1008.9,71,0,16.1,15.7,24.1,nan,nan,nan,nan,10.275
23.9,28.3,18.3,1018.2,54,0,16.1,15.9,27.8,nan,nan,nan,nan,13.931818181818182
24.8,30,21.1,1021.4,68,0,16.1,13.5,25.9,nan,nan,nan,nan,13.941666666666668
21.7,30,18.3,1021.3,74,8.64,15.3,16.1,31.7,1,nan,nan,nan,8.354545454545455
20.9,24.4,18.3,1019,76,3.05,14.8,8.9,16.5,1,nan,nan,nan,10.476190476190473
24,28.9,19.4,1012.7,49,0,16.1,15,25.9,nan,nan,nan,nan,6.05
23.3,28.3,18.9,1017,47,0,16.1,13.1,25.9,nan,nan,nan,nan,5.175
25.3,30.6,18.9,1018.4,45,0,15.9,7.4,14.8,nan,nan,nan,nan,6.995238095238094
23,30,20,1007.6,79,19.56,13.4,25,48.2,1,nan,nan,nan,2.2444444444444445
22.2,30,17.8,1009.5,52,3.81,16.1,21.5,31.7,nan,nan,nan,nan,4.20909090909091
20.9,26.1,17.2,1012.6,49,0,16.1,17,25.9,nan,nan,nan,nan,3.761904761904762
22.5,27.2,17.8,1011.8,61,0,16.1,12.8,20.6,nan,nan,nan,nan,5.158333333333334
24.1,28.9,18.3,1014.5,62,0,16.1,11.5,22.2,nan,nan,nan,nan,5.154545454545454
23.9,28.9,20.6,1016.8,59,1.78,15.6,11.7,22.2,1,nan,nan,nan,6.322727272727274
24.1,30,18.3,1020.7,56,0,16.1,8.1,14.8,nan,nan,nan,nan,9.009090909090908
26.1,30,20,1020,58,0,15.9,8.5,22.2,nan,nan,nan,nan,9.8
26.1,31.7,21.7,1016,56,0,16.1,13,24.1,nan,nan,nan,nan,12.709090909090907
25.2,33.3,19.4,1018.6,72,0,15.4,17.4,44.6,1,nan,1,nan,9.854545454545457
26.8,33.3,22.8,1014.9,73,20.07,16.1,10.4,18.3,nan,nan,nan,nan,8.39090909090909
29.1,33.9,24.4,1012.1,63,0,16.1,12.6,24.1,nan,nan,nan,nan,12.875
26.8,33.9,22.8,1013.2,52,0,16.1,17.8,35.2,nan,nan,nan,nan,4.22
22.8,32.8,18.9,1016.5,61,5.33,16.1,15.2,31.7,1,nan,1,nan,2.3545454545454545
22.4,26.7,19.4,1021.6,46,0,16.1,12.4,16.5,nan,nan,nan,nan,4.427272727272729
20.1,25,17.8,1024,68,0,16.1,23.2,31.7,nan,nan,nan,nan,2.4090909090909096
18.4,21.7,16,1020.9,68,0,15,19.4,29.4,1,nan,nan,nan,2.475
16.7,21.7,12.8,1022.6,61,4.83,15.8,13.7,24.1,1,nan,nan,nan,3.0315789473684207
17.6,22.8,12.8,1022.2,50,0,16.1,12,18.3,nan,nan,nan,nan,3.35
16.7,23.9,12.8,1023.8,57,0,16.1,19.1,29.4,nan,nan,nan,nan,7.036363636363635
18.3,23.3,12.8,1025,64,0,16.1,16.9,29.4,nan,nan,nan,nan,8.76
21.3,25,14.4,1011.9,84,5.33,14.5,6.5,18.3,1,nan,nan,nan,9.55
17,21.1,14.4,1028.9,74,0.51,15.8,24.1,38.9,1,nan,nan,nan,3.827272727272728
19.1,25,14.4,1022.5,60,3.81,16.1,13,20.6,nan,nan,nan,nan,7.7857142857142865
22.6,28.3,15.6,1022,54,0,16.1,6.7,16.5,nan,nan,nan,nan,10.041666666666666
17.4,19,16,1016.1,83,1.02,14.8,15.6,22.2,1,nan,nan,nan,2.5636363636363635
17.4,20,15.6,1019.3,74,0,16.1,16.9,22.2,nan,nan,nan,nan,2.755555555555554
16.9,20.6,13.9,1017.8,69,0,16.1,12.6,22.2,nan,nan,nan,nan,4.691666666666666
19.5,22.2,10.6,1016.8,60,0,16.1,21.1,33.5,nan,nan,nan,nan,6.1545454545454525
19.8,22.8,17.8,1010.6,61,1.52,16.1,25,38.9,1,nan,nan,nan,5.3
17.9,22.8,14.4,1014.8,38,0.76,16.1,23.3,38.9,nan,nan,nan,nan,5.458333333333332
14.9,18.9,9.4,1026.2,66,0,15.1,8.1,22.2,1,nan,nan,nan,6.541666666666668
19.8,24.4,11.7,1022.6,81,0.76,15.3,15.7,31.7,1,nan,nan,nan,4.552631578947368
22.2,25.6,17.8,1017.1,79,0,16.1,23.9,37,1,nan,nan,nan,5.225
12.5,21.1,8.9,1009.7,53,0,16.1,27.4,40.7,1,nan,nan,nan,1.3500000000000003
9.9,16.1,6.7,1017.8,48,0,16.1,15.6,35.2,nan,nan,nan,nan,5.989473684210527
15.6,20,6.7,1012.5,61,0,16.1,10.4,22.2,nan,nan,nan,nan,7.8
14.8,20,10.6,1008.9,51,0,16.1,15.4,25.9,nan,nan,nan,nan,9.758333333333333
15.3,20,11.1,1003.2,49,0,16.1,24.6,37,1,nan,nan,nan,4.938888888888889
13.9,17.8,10.6,1013.1,47,0,16.1,20.4,29.4,nan,nan,nan,nan,5.6818181818181825
9.9,14.4,7.2,1015.2,61,0,16.1,17.2,25.9,nan,nan,nan,nan,4.383333333333334
8.9,12.8,7.2,1009.8,73,1.27,16.1,28,38.9,1,nan,nan,nan,4.050000000000002
7,8.9,5.6,1010,60,4.32,16.1,35.9,53.5,1,nan,nan,nan,2.966666666666667
8.9,16.7,5,1018.3,40,0,16.1,25.2,40.7,nan,nan,nan,nan,6.050000000000002
9.8,15,7.2,1003.8,69,5.33,15,23.9,44.6,nan,nan,nan,nan,3.8947368421052633
5.8,11.1,3.3,1014.4,51,0,16.1,20.4,44.6,nan,nan,nan,nan,4.458333333333333
9.9,13.9,3.3,1013.4,51,0,16.1,11.5,18.3,nan,nan,nan,nan,9.375000000000002
7.6,18.9,4.4,1017.9,57,0,16.1,9.8,16.5,1,nan,nan,nan,7.73888888888889
4.1,8.9,2.2,1016.5,63,5.08,15,23,35.2,1,nan,nan,nan,4.874999999999999
3.2,6.1,1.1,1024.5,47,0.76,16.1,18,24.1,nan,nan,nan,nan,5.233333333333333
-2.9,7.8,-5.6,1021.5,39,0,16.1,23.9,37,nan,nan,nan,nan,8.342105263157897
3.4,7.8,-5.6,1015.1,42,0,16.1,20.7,38.9,nan,nan,nan,nan,9.375
0.6,7.8,-2.2,1021.6,40,0,16.1,29.3,40.7,nan,nan,nan,nan,7.6
15.6,19.4,9.4,1011.2,51,0,16.1,18,24.1,nan,nan,nan,nan,7.341176470588236
6.7,11.7,1,1018.3,60,0,10.9,18.1,33.5,1,1,nan,nan,5.4833333333333325
2.5,10.6,1.1,1013.2,81,27.18,14,20.9,38.9,1,1,nan,nan,5.158333333333333
13,17.8,6.7,1019.6,59,0,16.1,14.1,31.7,1,nan,nan,nan,12.29375
4.3,7.8,1.7,1033.1,62,1.27,15.1,22.8,31.7,1,nan,nan,nan,6.155555555555555
6.4,8.3,1.7,1022.3,89,3.05,8.4,15.4,33.5,1,nan,nan,nan,8.425
4.2,9.4,1.1,1028.3,61,28.96,14.8,28.2,38.9,1,nan,nan,nan,5.337500000000001
-0.3,1.1,-2.2,1036.2,32,0.76,16.1,24.4,31.7,nan,nan,nan,nan,9.13
3.7,7.2,-3.9,1021,86,11.43,10,33.5,48.2,1,nan,nan,nan,3.9166666666666674
2.9,6.7,0,1014.4,62,0,16.1,25.4,35.2,nan,nan,nan,nan,6.261111111111112
4.7,7.2,1.7,1012.3,66,0,16.1,20.9,35.2,nan,nan,nan,nan,7.649999999999999
5.3,9.4,2.8,1016.5,63,0,16.1,10.9,25.9,nan,nan,nan,nan,8.591666666666667
2.7,6.1,0.6,1016.1,60,0,16.1,25,35.2,nan,nan,nan,nan,5.464705882352941
-0.1,3.3,-1.1,1023.8,64,0,16.1,14.4,25.9,nan,nan,nan,nan,7.518181818181818
0.6,2.2,-1.1,1025.7,72,0,15,10.6,16.5,nan,nan,nan,nan,12.154545454545454
11.4,17.2,6.1,1006.4,67,18.03,10.6,22.2,38.9,1,nan,nan,1,4.757894736842105
7.4,17.2,4.4,1021.3,52,1.78,16.1,17.4,24.1,nan,nan,nan,nan,9.0
8.6,12.8,4.4,1023,53,0,16.1,8.5,22.2,nan,nan,nan,nan,13.900000000000004
-1.7,-0.6,-2.2,1028.9,45,0,16.1,9.3,18.3,nan,nan,nan,nan,8.642105263157896
