AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
11.6,22.2,8.9,1020.3,74,0,11.1,24.3,33.5,37,nan,nan,1,10.36875
10.6,14,8,1024.7,80,0,11.4,27,35.2,40.7,nan,nan,nan,10.111538461538462
17.1,25,12.8,1020.5,35,0,16.1,11.1,27.8,nan,nan,nan,nan,9.08125
15.2,17,12,1019.3,52,0.51,15.8,18.9,31.3,nan,nan,nan,nan,6.978571428571428
11.2,12.8,9,1022.8,55,0.25,15.3,12.2,18.3,nan,nan,nan,nan,7.675999999999998
10.9,14.4,7,1021.5,37,0,16.1,12.6,24.1,27.8,nan,nan,nan,11.857142857142858
11.6,15,7.2,1017.7,82,5.84,7.2,19.8,33.5,nan,nan,nan,nan,18.65333333333333
10.5,13,9,1017.8,82,0,7.7,24.6,35.2,nan,nan,nan,nan,12.684615384615386
18.7,25,11.1,1013.3,39,0,16.1,12,31.3,42.4,nan,nan,nan,16.206666666666667
20.1,23.3,14.4,1005.2,61,1.02,15.4,19.6,31.3,46.5,nan,nan,nan,17.346666666666668
14.2,23.3,10,1006.5,64,2.79,11.6,25.6,50,61.1,nan,nan,nan,3.766666666666666
14.9,21.1,9.4,1013.9,34,1.27,16.1,22.2,35.2,50,nan,nan,nan,3.5857142857142854
15.4,23.3,11.1,1017.7,44,0,16.1,13.3,24.1,31.3,nan,nan,nan,8.664285714285715
15.9,23.3,11.7,1014.1,62,0,16.1,12,16.5,nan,nan,nan,nan,14.096296296296293
13.3,19.4,10.6,997.7,50,2.03,16.1,24.1,40.7,55.4,nan,nan,nan,3.3928571428571423
11.9,16.1,10,1001.9,55,0,13.8,15.9,33.5,46.5,nan,nan,nan,12.124999999999998
13.8,21,10,997.8,59,11.68,15.6,13.1,29.4,40.7,nan,nan,nan,12.328571428571427
18.9,25,13.3,1016.8,35,0,16.1,14.3,31.3,nan,nan,nan,nan,4.753333333333333
19.9,25,14.4,1015,49,0,16.1,20.6,31.3,35.2,nan,nan,nan,12.506666666666666
22.9,29.4,15.6,1010.1,64,2.79,13.7,15.9,35.2,59.4,nan,nan,nan,19.325000000000006
20.9,27.8,16.7,1011.5,61,6.6,15,16.7,24.1,37,nan,1,nan,14.093333333333335
23.9,28.9,18.9,1006.2,53,0.76,15.8,19.4,31.3,46.5,nan,1,nan,8.333333333333334
21.5,27,16,1010.5,42,0,16.1,17.6,29.4,35.2,nan,nan,nan,8.379166666666666
24.1,29,20,1013.4,37,0,16.1,13.3,35.2,48.2,nan,nan,nan,16.514285714285712
24.3,36,16,1017.1,65,0,10.6,11.7,22.2,29.4,nan,nan,1,27.28666666666667
30.5,35,27,1012.4,50,0.76,15.1,13.1,27.8,38.9,nan,1,nan,24.824
30.6,37.2,24.4,1010.3,49,nan,15.9,14.3,27.8,33.5,nan,1,nan,21.88000000000001
23.4,27.2,18,1023.6,38,0,16.1,15.2,24.1,nan,nan,nan,nan,8.438461538461539
25.7,32.2,18.3,1016.4,57,7.11,14,12.6,25.9,40.7,nan,1,nan,26.631999999999998
23.1,32.2,20.6,1010,78,43.94,10.6,11.7,24.1,29.4,nan,1,nan,11.62142857142857
18.9,25,15.6,1010.3,63,1.27,15.6,10.9,27.8,nan,nan,nan,nan,7.7142857142857135
22.2,26.1,15.6,1014.6,48,0,16.1,13.5,27.8,35.2,nan,nan,nan,17.888461538461538
22.6,29.4,17.2,1016.6,58,4.32,15.8,10.9,38.9,51.9,nan,1,nan,17.946666666666665
23.9,29.4,20,1020.4,44,0,16.1,15.6,24.1,37,nan,nan,nan,10.578571428571427
25.7,29.4,20,1013.8,54,0.51,13.8,15.7,25.9,37,nan,nan,nan,30.792
26.9,29.4,23.3,1010.1,55,0,15.3,10.4,16.5,nan,nan,nan,nan,21.73333333333333
25.6,30,22.2,1009.7,58,0,15.6,12.8,27.8,35.2,nan,nan,nan,18.22
24.8,31,21,1013.9,51,0,16.1,13,27.8,37,nan,nan,nan,11.3
27.6,33.9,20.6,1014.1,38,0,16.1,21.1,29.4,46.5,nan,nan,nan,21.87333333333333
24.6,29.4,20,1017.4,75,0,13.2,11.5,22.2,nan,nan,nan,nan,16.22142857142857
27.6,32.8,21.1,1014.5,64,0,13.5,16.3,29.4,33.5,nan,nan,nan,25.133333333333336
27.5,32.8,23.9,1009.7,62,0,15.3,18.5,31.3,48.2,nan,1,nan,17.514285714285716
25.3,29,22,1013.5,63,0,16.1,22.8,37,44.3,nan,nan,nan,4.326666666666666
24.6,28.3,21,1009.4,65,13.72,15.6,13.5,31.3,35.2,nan,1,nan,10.391666666666667
26.8,32.2,21.1,1015.8,45,0,16.1,9.8,20.6,nan,nan,nan,nan,16.7
31.5,36.1,24.4,1014.6,43,0,14,18.1,29.4,35.2,nan,nan,nan,27.29333333333333
30.2,34,27,1012.9,57,0,15.9,20.2,35.2,46.5,nan,nan,nan,13.44
28.4,34.4,23.9,1009.4,56,0.25,15.4,15.7,29.4,38.9,nan,1,nan,12.273333333333332
25.8,30.6,21.1,1018.3,44,1.02,16.1,13,20.6,29.4,nan,nan,nan,11.879999999999995
26.4,31.1,21.7,1015.8,50,0,16.1,14.1,33.5,42.4,nan,nan,nan,19.670833333333334
24.4,31.1,21.7,1010,59,1.02,14.3,15.9,35.2,48.2,nan,1,nan,12.306666666666667
27.8,32.2,22.8,1003.5,61,0,12.2,11.7,24.1,nan,nan,nan,nan,23.28571428571429
27.9,31.1,23,1004.4,52,0,16.1,12.2,20.6,nan,nan,nan,nan,11.944
25.7,28.9,21,1005.8,60,12.7,15.4,11.9,33.5,48.2,nan,1,nan,13.853333333333332
23.7,28.3,20,1008.4,60,5.33,15.4,17.6,25.9,48.2,nan,1,nan,2.225
25.7,31.1,20.6,1007.3,57,0,15.6,11.7,29.4,37,nan,nan,nan,9.78
23.6,30,20,1004.6,56,4.83,16.1,15.4,40.7,53.5,nan,1,nan,5.166666666666667
22.7,27.8,18.9,1009,53,0,16.1,17.6,29.4,38.9,nan,nan,nan,4.5200000000000005
23.8,27.2,17.2,1009.5,53,0,16.1,12.8,22.2,31.3,nan,nan,nan,11.565217391304348
23.7,29,20,1008.2,66,14.48,14.6,13,20.6,33.5,nan,1,nan,19.00714285714286
22.1,28.9,19.4,1013.5,71,4.57,14,10.6,22.2,42.4,nan,1,nan,16.435714285714287
26,31.1,22.8,1012.4,50,0,15.1,18.7,27.8,31.3,nan,nan,nan,16.983999999999998
20.4,24.4,16,1021,44,0,16.1,14.3,25.9,nan,nan,nan,nan,3.292307692307692
22,27.2,16.1,1023.9,53,0,16.1,11.1,18.3,nan,nan,nan,nan,8.07333333333333
24.8,29.4,21.7,1011.7,63,0,16.1,15.9,25.9,nan,nan,nan,nan,9.375
21.6,29.4,16.7,1016,44,0,16.1,18.5,25.9,35.2,nan,nan,nan,3.2
21.2,26.7,16.7,1018.9,45,0,16.1,13.9,20.6,nan,nan,nan,nan,4.635714285714285
24.9,29,21,1018.8,48,0,15.8,12,20.6,nan,nan,nan,nan,7.895833333333331
24.6,29,20,1020.8,44,0,16.1,11.9,18.3,29.4,nan,nan,nan,5.3538461538461535
25.8,30,20,1017.4,47,0,16.1,11.7,22.2,29.4,nan,nan,nan,8.938461538461537
24.2,27,21,1013.9,61,0,16.1,13.9,24.1,nan,nan,nan,nan,8.552173913043479
24,28,21,1008.8,59,68.83,15.1,25,40.7,55.4,nan,nan,nan,4.15
24.1,28.3,20,1019.1,46,0,16.1,14.1,24.1,nan,nan,nan,nan,9.321428571428571
22.8,25,19,1016.7,69,12.45,15.4,16.1,44.3,53.5,nan,1,nan,11.266666666666667
22.2,26.1,18.3,1013.4,79,0.76,13.2,9.3,16.5,nan,nan,nan,nan,11.406666666666668
25.2,31.7,20,1009.4,75,0,11.9,15.6,25.9,nan,nan,nan,nan,19.32
27,31.7,21.7,1005.7,53,0,16.1,25,35.2,50,nan,nan,nan,4.755
16.4,23.3,12.8,1029.6,53,0,16.1,24.6,33.5,38.9,nan,nan,nan,4.033333333333333
15.9,19.4,12,1027,59,0,16.1,13.1,20.6,nan,nan,nan,nan,7.213333333333333
19.7,27,15.6,1022.8,56,0,16.1,7.2,14.8,nan,nan,nan,nan,16.787499999999998
16.6,20.6,13.3,1029.5,63,0,16.1,26.9,42.4,53.5,nan,nan,nan,5.507142857142859
17.6,20,13.3,1022.7,84,35.81,11.7,38.5,50,64.8,nan,nan,nan,3.0857142857142854
18.8,20,15.6,1018.1,93,4.83,6.3,19.3,27.8,31.3,nan,nan,1,4.916666666666667
19.4,23,17.8,1005.1,68,7.87,14,11.7,22.2,nan,nan,1,nan,11.913333333333336
15.9,17.8,13,1003.1,57,2.29,16.1,20.6,38.9,51.9,nan,nan,nan,5.521428571428572
15,18.3,12.2,1011.8,49,0,16.1,21.3,33.5,46.5,nan,nan,nan,8.49130434782609
12.8,18,9,1027.6,48,0,16.1,14.6,20.6,nan,nan,nan,nan,6.626666666666668
15.1,18.9,8.9,1021.5,49,0,16.1,8,22.2,nan,nan,nan,nan,11.66
19.2,25,11.1,1014.4,65,1.27,14.2,17.8,24.1,35.2,nan,nan,nan,18.644
18.6,24,16,1027.6,63,0,16.1,9.4,16.5,nan,nan,nan,nan,16.206666666666667
17.8,23.9,15,1023.6,72,0,16.1,13.1,25.9,nan,nan,nan,nan,8.214285714285714
18.9,22,16,1018.5,61,0,16.1,10.4,18.3,nan,nan,nan,nan,9.516666666666664
9.9,14.4,6.1,1025.9,45,0,16.1,22.2,40.7,51.9,nan,nan,nan,4.1866666666666665
10.8,17,7,1023.7,37,0,16.1,14.6,22.2,nan,nan,nan,nan,8.24
13,17.2,7.2,1014.5,43,0.25,16.1,17.6,38.9,61.1,nan,nan,nan,10.755999999999998
15.2,19.4,6.1,1021.1,74,1.27,14.8,23,50,72.2,nan,nan,nan,5.373333333333332
14.4,19.4,10.6,1010.4,63,14.48,14.5,19.6,50,66.5,nan,1,nan,9.093333333333334
14.2,18,11,1012,57,0,15.4,11.9,24.1,29.4,nan,nan,nan,13.524
10.3,17.8,3.3,1029.8,38,0,16.1,13,27.8,35.2,nan,nan,nan,11.88
15.2,18.3,7.2,1023,38,0,16.1,15,27.8,37,nan,nan,nan,17.493333333333332
8.5,18.3,3.9,1030.5,49,0,16.1,16.7,24.1,38.9,nan,nan,nan,6.333333333333332
9.9,15,3.9,1033.1,65,0.25,16.1,10.6,18.3,nan,nan,nan,nan,13.206666666666667
16.1,18,14,1011.8,82,1.27,15.4,12,24.1,nan,nan,nan,nan,10.613333333333333
15.1,17,13,1007,87,0,7.9,16.1,25.9,35.2,nan,nan,nan,14.356
12.6,15.6,10,1006.2,53,7.37,15.3,20.7,29.4,37,nan,nan,nan,9.426666666666668
10.3,14.4,6.1,1023.8,73,6.35,14.8,10.9,24.1,25.9,nan,nan,nan,9.793333333333333
14.4,17.2,8.3,1013.7,90,5.33,7.9,10.7,22.2,nan,nan,nan,1,10.908695652173913
16.1,18.3,12.8,1007.1,90,5.08,10,20.4,40.7,57.2,nan,nan,nan,6.36
0.2,5,-2.2,1018.7,43,0,16.1,26.5,33.5,42.4,nan,nan,nan,4.6466666666666665
0.8,3.9,-2.2,1012.4,50,0,16.1,18,31.3,nan,nan,nan,nan,11.196000000000002
1.5,3.9,-0.6,1015.6,49,0,16.1,17.8,33.5,42.4,nan,nan,nan,8.893333333333334
7.9,11.7,0.6,1009.7,75,10.67,13.7,17.2,27.8,38.9,nan,nan,nan,10.914285714285716
5.2,7.2,3,1011,56,5.33,16.1,20.7,31.3,40.7,nan,nan,nan,10.5
4.9,7,3,1015.6,51,0,16.1,22.6,27.8,35.2,nan,nan,nan,13.02
9.1,12.8,2.2,999.2,74,4.57,11.4,22,37,50,nan,nan,1,9.98
6.7,12.8,5,1014,51,0,16.1,23.5,35.2,40.7,nan,nan,nan,9.635999999999996
3.7,7.8,1.7,1023.3,49,0,16.1,17,24.1,35.2,nan,nan,nan,16.099999999999998
1.6,3,-1,1008.2,60,0.51,12.9,23.3,50,72.2,1,nan,nan,12.06
-4.4,-0.6,-7,1024.5,44,0,16.1,27,48.2,63,nan,nan,nan,7.645833333333332
3.6,11.1,-6.7,1029,50,0,16.1,14.1,24.1,35.2,nan,nan,nan,10.386666666666663
-0.1,7.8,-2.2,1022,51,0,16.1,28.3,44.3,55.4,nan,nan,nan,9.533333333333333
2,8,-1.1,1032.5,52,0,16.1,13,24.1,33.5,nan,nan,nan,12.804166666666665
11.6,19.4,-0.5,1027.3,70,0,16.1,17.8,38.9,50,nan,nan,nan,12.8
2,6.1,-1.1,1022.4,71,0,11.6,18.5,42.4,nan,1,nan,1,15.06
-2.7,3.9,-5,1016.4,80,16.76,10.8,20.7,29.4,37,1,nan,nan,10.668181818181816
-0.3,4.4,-5,1008.9,82,0.25,8.9,23.5,42.4,48.2,1,nan,nan,9.966666666666667
8.1,14.4,0,1017.6,56,13.21,15.3,26.3,40.7,59.4,nan,nan,nan,10.386666666666667
2,4,0,1033.6,58,0,16.1,13.3,20.6,nan,nan,nan,nan,13.791999999999998
6.2,8.9,0,1028.6,78,0.25,11.9,10,18.3,nan,nan,nan,nan,19.36666666666667
-0.1,6.7,-5.6,1006.8,56,0,13,22.6,50,68.3,1,nan,nan,10.86
