AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
13.3,18,8,1012.3,43,0,16.1,24.3,35.2,nan,nan,nan,nan,11.3
13.8,19.4,8.3,1010.6,45,0,16.1,9.3,27.8,nan,nan,nan,nan,9.75263157894737
6.6,13,2,1019.9,40,0,16.1,20.6,35.2,nan,nan,nan,nan,22.6
11.7,16.1,2.2,1026.6,67,nan,16.1,12.4,20.6,1,nan,nan,nan,27.4
13.8,18.3,7.2,1026.5,83,0.25,15.1,11.9,20.6,1,nan,nan,nan,25.016666666666666
11.7,20.6,8,1020.1,56,0.76,16.1,23,37,nan,nan,nan,nan,10.55
11.6,16.7,7.8,1024.2,52,0,16.1,13.3,24.1,nan,nan,nan,nan,14.35
13.5,22,9,1017.3,39,0,16.1,11.3,24.1,nan,nan,nan,nan,7.299999999999998
22.7,29.4,10,1019.0,38,0,16.1,12.4,27.8,nan,nan,nan,nan,31.2
25.4,32.2,16.7,1016.8,44,0,16.1,13.5,25.9,nan,nan,nan,nan,37.0
26.2,32.2,18.9,1019.5,40,0,16.1,13.7,25.9,nan,nan,nan,nan,38.74
11.3,17,7,1034.3,59,0,16.1,14.6,20.6,nan,nan,nan,nan,8.7
13.3,18,10,1029.9,67,0,16.1,13.9,22.2,nan,nan,nan,nan,16.75
16.5,23.9,9.4,1022.9,62,0,16.1,11.5,22.2,nan,nan,nan,nan,18.67
16.1,30,12.8,1014.7,56,0.76,16.1,28,42.4,nan,nan,nan,nan,7.25
16.1,20.6,11.7,1017.5,39,0,16.1,19.3,29.4,nan,nan,nan,nan,6.15
16.2,22.8,11.7,1011.8,40,0,16.1,23.9,33.5,nan,nan,nan,nan,8.13
18.9,27.2,12.8,1009.9,69,0,13.2,10.9,22.2,nan,nan,nan,nan,8.05
16.2,27.2,12.8,1016.0,74,0,15.1,17.4,31.3,nan,nan,nan,nan,10.0
12.7,17.2,11.7,1019.9,88,nan,13.8,19.1,29.4,1,nan,nan,nan,5.824999999999998
13.6,17,12,1020.0,88,2.03,10.5,27.8,38.9,1,nan,nan,nan,9.05
13.1,16.7,11.7,1019.3,94,2.79,6.8,18.9,33.5,1,nan,nan,1,10.05
15.8,22.2,11.7,1012.3,91,1.02,7.4,13.7,20.6,1,nan,nan,1,13.02
15.3,20,11,1014.9,37,0,16.1,24.3,31.3,nan,nan,nan,nan,16.8
16.3,20.6,11.1,1016.2,43,0,16.1,13.7,25.9,nan,nan,nan,nan,12.6
18.8,23,14,1006.6,86,27.69,9,13.3,20.6,1,nan,nan,nan,11.205
19.3,24.4,16.1,1003.9,74,13.21,7.1,16.7,37,1,nan,nan,1,11.5
21.2,25.6,16.7,1012.6,46,0,16.1,12.6,20.6,nan,nan,nan,nan,8.2
22.3,26.7,16.7,1010.4,40,0,16.1,14.6,24.1,nan,nan,nan,nan,8.355555555555558
22.7,27,18,1010.2,37,0,16.1,12.2,18.3,nan,nan,nan,nan,11.3
22.2,25.6,19,1012.0,83,0,6,16.5,22.2,nan,nan,nan,nan,38.8
21.8,28.3,18.9,1017.9,87,0.76,4.3,13.1,20.6,1,nan,nan,1,18.757894736842104
23.6,29.4,18.9,1018.7,84,0,7.9,12.2,18.3,nan,nan,nan,1,14.35
26.3,31.1,20.6,1022.9,51,0,16.1,16.5,33.5,nan,nan,nan,nan,26.200000000000006
26.6,31.1,22,1020.2,58,nan,15.3,17.8,25.9,1,nan,1,nan,25.93684210526316
22.6,32.2,20,1020.2,76,2.29,10.6,15,25.9,1,nan,nan,nan,10.9
23.5,28.9,18.9,1021.7,64,0,16.1,10,18.3,nan,nan,nan,nan,21.700000000000006
26.1,31.1,18.9,1024.9,58,0,15.6,11.5,22.2,nan,nan,nan,nan,30.43333333333333
28.1,33.3,20.6,1024.2,51,0,15.9,14.8,25.9,nan,nan,nan,nan,36.6
27.8,32.2,21,1009.5,61,0.51,13.5,19.6,37,1,nan,1,nan,3.4
18.8,23,14,1015.4,51,5.59,15.8,26.7,38.9,nan,nan,nan,nan,9.478571428571428
21.1,25.6,14.4,1023.2,46,0,16.1,18.3,38.9,nan,nan,nan,nan,28.85
22.4,27,19,1019.3,48,0,16.1,18.3,27.8,nan,nan,nan,nan,12.9
22.2,26.7,18.9,1012.7,69,13.72,15,15.6,20.6,1,nan,nan,nan,29.33333333333333
24.4,31,20,1008.1,71,0,12.4,12.8,22.2,nan,nan,nan,nan,25.5
21.9,26.7,18.9,1012.3,47,0,16.1,15.7,24.1,nan,nan,nan,nan,11.0
22.2,26.1,18.9,1009.8,54,0,16.1,18.7,29.4,nan,nan,nan,nan,22.86
23.1,28.9,18.9,1012.6,52,0,16.1,14.4,27.8,nan,nan,nan,nan,12.4
22.2,27,19,1020.1,69,0,16.1,20.6,29.4,nan,nan,nan,nan,10.6
22.1,27,18,1020.8,58,0,16.1,13.3,20.6,nan,nan,nan,nan,18.125
24.8,30.6,18.3,1017.6,48,0,15.6,12.6,25.9,nan,nan,nan,nan,31.9
30.9,36.1,24.4,1010.5,61,nan,14.2,19.3,44.3,1,nan,1,nan,8.353333333333332
25.1,35.6,20.6,1012.7,78,11.18,13.5,16.3,27.8,1,nan,nan,1,20.5
20.7,27.8,16.7,1022.2,52,12.45,16.1,16.3,24.1,nan,nan,nan,nan,19.57857142857143
22.8,28.3,18.3,1022.6,58,0,16.1,11.5,16.5,nan,nan,nan,nan,45.8
25.7,31.7,18.9,1025.5,56,0,16.1,10.4,18.3,nan,nan,nan,nan,24.807142857142853
28.6,33.3,22.2,1023.6,48,0,16.1,16.1,29.4,nan,nan,nan,nan,35.5
26.9,33.3,23.9,1016.9,61,0,16.1,21.1,25.9,nan,nan,nan,nan,44.4
31.5,37.2,25,1014.8,54,0,11.7,15.4,27.8,nan,nan,nan,nan,17.22666666666667
31.9,37.2,27.2,1011.9,53,0,15.6,15.7,27.8,nan,nan,nan,nan,13.1
33.7,40,27.2,1011.6,42,0,15.9,13.5,27.8,nan,nan,nan,nan,23.9
24.7,28.9,21.7,1014.7,87,6.1,12.1,10.9,33.5,1,nan,1,nan,23.4
24.6,29,21,1012.8,72,23.62,12.9,13.9,27.8,1,nan,1,nan,15.1
23.4,28.9,19.4,1016.4,71,9.91,14.8,12.6,33.5,1,nan,1,nan,34.68571428571428
25.4,30,22.8,1012.7,75,0.76,11.3,11.5,16.5,1,nan,nan,nan,20.8
25.3,29,22,1011.9,82,2.29,10.1,14.4,27.8,1,nan,1,nan,13.266666666666667
25.6,29.4,22.2,1013.7,61,2.03,16.1,13.1,18.3,nan,nan,nan,nan,11.15
23.3,29.4,20,1020.4,59,0,16.1,15.2,22.2,nan,nan,nan,nan,8.3
22.8,27,19,1018.7,60,0,16.1,15.4,25.9,nan,nan,nan,nan,18.3
25.2,31.1,19.4,1011.4,74,nan,15.1,18.9,24.1,1,nan,1,nan,17.783333333333346
25.5,28.9,20,1012.8,68,0,10.9,19.4,31.3,nan,nan,1,nan,7.466666666666666
24.8,27,22,1008.5,66,0.76,15.6,19.8,25.9,1,nan,1,nan,5.2
19.4,27.2,15.6,1017.8,52,0,16.1,16.9,25.9,nan,nan,nan,nan,17.669999999999995
21,26.1,15.6,1018.7,59,0.76,16.1,13.3,55.4,nan,nan,nan,nan,5.1
23.6,30,16.7,1019.6,57,0,15.9,14.4,22.2,nan,nan,nan,nan,15.233333333333334
23.5,30,20,1019.6,73,0,15.8,16.5,25.9,nan,nan,nan,nan,16.992857142857144
24.7,28.3,20,1021.7,69,0,16.1,17.8,25.9,nan,nan,nan,nan,10.7
23.2,30,17.8,1018.6,54,0,15.3,14.8,22.2,nan,nan,nan,nan,34.04
16.9,30,12.8,1019.0,80,24.64,13.5,20,27.8,1,nan,1,nan,9.061538461538461
15.9,21.7,12.8,1021.8,57,17.78,16.1,16.3,25.9,nan,nan,nan,nan,9.52
21.5,26,18,1019.4,63,0,16.1,12.6,24.1,nan,nan,nan,nan,4.619999999999999
21.2,25.6,17.8,1019.6,82,4.06,13.4,16.3,33.5,1,nan,nan,nan,8.361538461538462
21.9,26,19,1016.2,85,46.48,14,14.8,44.3,1,nan,1,nan,19.380000000000006
22.2,24.4,20,1008.6,83,11.94,14.2,21.9,46.5,1,nan,nan,nan,8.366666666666667
14.9,20.6,11,1014.3,62,0.76,16.1,18.7,25.9,nan,nan,nan,nan,4.050000000000002
15.9,18.9,11.1,1013.5,52,0,16.1,15.7,25.9,nan,nan,nan,nan,3.733333333333333
12.3,15.6,1.7,1012.4,66,11.18,15.9,23.7,33.5,1,nan,nan,nan,14.866666666666667
16.9,24.4,9.4,1011.8,63,0.76,16.1,9.6,20.6,nan,nan,nan,nan,19.03684210526316
21.6,28,17,1015.9,59,0,14,12.2,24.1,nan,nan,nan,nan,11.766666666666666
11.8,21.7,8.9,1015.8,47,2.03,16.1,25.2,35.2,nan,nan,nan,nan,6.433333333333334
9.1,13.9,5.6,1028.1,45,0,16.1,25.6,33.5,nan,nan,nan,nan,15.957894736842107
10.9,16.1,5.6,1035.6,43,0,16.1,12.4,22.2,nan,nan,nan,nan,21.53333333333333
19.3,25,15,1019.9,71,0,16.1,12.8,20.6,nan,nan,nan,nan,18.0
16.4,19,14,1019.1,80,0,15.1,15.7,24.1,nan,nan,nan,nan,11.594736842105265
18.2,21.1,14.4,1013.3,62,7.37,15.4,22.2,44.3,1,nan,nan,nan,6.0
12.3,17.2,6.7,1022.3,48,0,16.1,13.3,25.9,nan,nan,nan,nan,11.9
15.6,22,11.7,1017.5,58,0,15.6,13.9,20.6,nan,nan,nan,nan,8.773684210526318
17.8,22,13,1021.3,54,0,15.8,14.3,27.8,nan,nan,nan,nan,19.83333333333333
20.6,26,17,1003.3,58,0,13.5,19.8,42.4,nan,nan,nan,nan,4.333333333333333
14.3,19.4,12,1006.8,27,0,16.1,29.1,42.4,nan,nan,nan,nan,4.71578947368421
8.6,15.6,6.1,1011.7,48,0,16.1,27.4,35.2,nan,nan,nan,nan,10.933333333333332
10.5,16.1,6.1,1033.3,32,0,16.1,16.7,20.6,nan,nan,nan,nan,8.033333333333333
14.6,18.9,6.1,1027.3,60,0.76,15.4,15.7,25.9,nan,nan,nan,nan,7.678947368421053
16.9,24.4,11.1,1023.6,77,0,13,15.6,25.9,nan,nan,nan,nan,17.35
18.9,24.4,12.8,1020.2,65,2.03,15.8,16.5,25.9,1,nan,nan,nan,22.566666666666666
12.1,17.2,6.7,1015.3,37,0,16.1,29.4,42.4,nan,nan,nan,nan,17.563157894736847
11.3,17.2,7.2,1020.6,54,0,16.1,15.4,24.1,nan,nan,nan,nan,17.033333333333335
10.9,14,8,1017.8,53,0,15.6,26.9,46.5,nan,nan,nan,nan,4.75
7.9,12.2,2.8,1033.1,47,0,16.1,12.8,22.2,nan,nan,nan,nan,16.838888888888892
10.3,16,6.7,1027.5,56,0,16.1,14.8,22.2,nan,nan,nan,nan,5.7333333333333325
14.6,19.4,6.1,1021.1,48,0.76,15.4,12.4,20.6,1,nan,nan,nan,13.033333333333333
11.2,16.1,6.1,1021.4,73,0,14.5,14.8,25.9,nan,nan,nan,nan,20.157894736842106
10.8,16.1,6.7,1011.0,64,1.27,15.9,21.3,38.9,1,nan,nan,nan,11.766666666666667
5.3,15.6,2.8,1018.2,49,0,16.1,17.6,27.8,nan,nan,nan,nan,12.8
16.9,19,15,1024.1,76,3.05,16.1,20,33.5,1,nan,nan,nan,16.75
13.6,18.9,11.1,1019.5,83,14.73,14,12.8,27.8,1,nan,nan,nan,8.600000000000001
11.1,16.1,8.9,1020.2,66,0,16.1,12.2,18.3,nan,nan,nan,nan,8.1
17.6,21,15,1014.8,68,0.76,14.2,16.9,25.9,nan,nan,nan,nan,16.8
11.6,20.6,9.4,1023.0,55,0,16.1,15.4,25.9,nan,nan,nan,nan,27.05
9.6,13.3,5.6,1026.5,65,0,15.3,11.1,22.2,nan,nan,nan,nan,21.65
14.7,22.2,11.7,1014.6,61,1.52,15.8,15.4,25.9,1,nan,nan,nan,7.110526315789473
7.7,13.3,4,1020.7,50,nan,16.1,15,27.8,1,nan,nan,nan,11.45
4.3,7,3,1016.5,84,17.27,12.9,23.7,38.9,1,nan,nan,nan,10.75
9.3,13,7,1020.2,89,0.76,7.9,13.3,20.6,1,nan,nan,1,13.32631578947369
12.2,13.3,7.2,1013.0,92,0.25,7.9,11.9,18.3,1,nan,nan,1,15.633333333333335
10.3,17.2,4,1014.1,64,3.56,13.4,29.4,50,1,nan,nan,1,16.0
