AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
3.6,9.4,-1,1020.5,40,0,16.1,12.6,24.1,nan,nan,nan,nan,12.2
7.4,11,5,1014.9,63,0,15.9,18.9,33.5,46.5,nan,nan,nan,19.45384615384615
12.1,17,8.9,1012.4,86,0.25,5.3,7.6,20.6,nan,nan,nan,1,31.65
11.9,17.2,7.8,998.9,58,0.25,11.7,20.4,48.2,68.3,nan,nan,nan,12.35
5.8,17.2,3.9,1005.9,38,0.51,16.1,34.6,44.3,63,nan,nan,nan,5.7785714285714285
2.4,6.1,-0.5,1014,41,0,16.1,27.8,38.9,53.5,nan,nan,nan,4.95
2.6,5.6,0,1016,46,0,16.1,26.3,40.7,50,nan,nan,nan,6.3
1.2,7.2,-3.3,1012.6,38,0,16.1,19.4,37,46.5,nan,nan,nan,8.061538461538463
5.9,8.3,3,1014.7,62,0,16.1,20.2,33.5,nan,nan,nan,nan,6.8
7.1,11.1,3.9,1013.3,56,0,16.1,14.8,31.3,44.3,nan,nan,nan,6.1
9,14.4,3.9,1018.6,38,0,16.1,21.7,27.8,42.4,nan,nan,nan,5.315384615384615
14.6,19.4,6.7,1023.1,41,0,15.8,16.3,29.4,nan,nan,nan,nan,25.85
16.1,24,11.7,1010.9,59,0,14.5,16.9,29.4,38.9,nan,nan,nan,16.05
14.4,19.4,9,1013.8,38,0,16.1,21.5,38.9,42.4,nan,nan,nan,5.585714285714286
12.3,20,8.9,1014.7,37,0.76,15.8,14.4,27.8,40.7,nan,nan,nan,8.75
11.1,18.3,5,1008.7,62,0,15.6,11.7,27.8,33.5,nan,nan,nan,19.4
10.6,18.9,3.9,1005.3,72,0.76,13.7,14.6,35.2,42.4,1,nan,nan,11.228571428571426
7.6,16.1,3.9,1017.4,39,13.21,16.1,17.8,27.8,35.2,nan,nan,nan,6.1
17.1,26.1,9.4,1018.1,51,0,16.1,19.3,44.3,55.4,nan,nan,nan,8.35
16.3,26.1,11.7,1011.9,57,7.62,14.8,10.2,29.4,nan,nan,nan,nan,23.41428571428571
16.6,27,11,999.9,68,0,7.6,9.8,31.3,nan,nan,nan,1,14.9
16.2,22.8,9.4,1009.7,43,0,16.1,18.1,33.5,48.2,nan,nan,nan,4.5
20.7,27.8,10,1009.7,23,0,16.1,16.3,24.1,25.9,nan,nan,nan,6.564285714285716
14,22.2,11,1021.3,49,0,16.1,19.1,31.3,nan,nan,nan,nan,4.550000000000002
15.9,22,13,1008.2,51,3.56,16.1,13.3,38.9,50,nan,nan,nan,12.55
10.4,21.7,6.7,1012.7,44,0,16.1,20.2,38.9,46.5,nan,nan,nan,5.685714285714285
15.1,22.8,6.7,1010.4,39,0,16.1,11.5,25.9,31.3,nan,nan,nan,10.25
15.7,21,12,1026.6,30,0,16.1,18.1,31.3,50,nan,nan,nan,5.3
14.5,19,11,1017.2,39,0,16.1,20.6,27.8,37,nan,nan,nan,5.507142857142856
14.6,21.1,11.1,1010.9,64,0,16.1,14.1,25.9,nan,nan,nan,nan,4.199999999999998
13.8,18.9,9,1017.4,42,0,16.1,16.7,37,42.4,nan,nan,nan,5.449999999999998
13.9,18.9,9.4,1020.6,47,0,16.1,18.1,29.4,nan,nan,nan,nan,6.1076923076923055
15.1,18.9,12.2,1016.6,38,0,16.1,19.1,33.5,35.2,nan,nan,nan,5.5
14.9,17.2,13,1010.3,86,0,9.3,16.1,31.3,nan,nan,nan,nan,6.85
13.3,17,11,1015.8,74,0,16.1,19.4,33.5,nan,nan,nan,nan,3.435714285714286
13.1,17.2,11.7,1013.7,81,13.21,14.2,24.8,35.2,44.3,nan,nan,nan,7.55
15.6,23.3,10.6,1000.1,71,16.76,13.2,11.5,40.7,53.5,nan,1,nan,9.45
15.9,21.1,11.7,1003.3,51,21.34,16.1,23.9,31.3,44.3,nan,nan,nan,7.957142857142857
16.9,21.7,13.9,1004.8,43,0,15.6,23,42.4,61.1,nan,1,nan,5.4
21,26.7,15,1012.4,38,0,16.1,10.7,22.2,27.8,nan,nan,nan,17.7
18.3,26.7,15,1005.5,76,0.25,8.9,11.5,18.3,nan,nan,nan,1,33.40714285714286
21.5,28.3,15.6,1005.4,72,3.81,7.4,11.5,25.9,nan,nan,1,1,19.15
21.1,31.1,17.8,1021.4,73,0,13.2,14.8,20.6,27.8,nan,nan,nan,11.4
22.8,29,18,1016.4,74,0,10.6,14.8,29.4,nan,nan,1,nan,24.307142857142853
23.4,29.4,18.9,1011.3,78,26.16,9,13.3,35.2,38.9,nan,1,1,19.85
18.2,27.8,16.7,1005.7,92,61.72,6.1,15.7,33.5,nan,nan,nan,1,5.1
17.2,21.1,15,1008.8,81,3.56,9.8,19.6,29.4,40.7,nan,nan,nan,7.207142857142856
16.6,20,14.4,1007.5,79,24.13,14.2,13.3,24.1,nan,nan,nan,nan,6.8
19.7,25.6,15.6,1006.5,67,1.78,15.3,11.1,20.6,nan,nan,nan,nan,7.6
22.9,29,19,1014,53,0,16.1,13,20.6,nan,nan,nan,nan,9.957142857142856
23.2,28.9,18.3,1014.5,62,0,15.3,12.6,22.2,nan,nan,nan,nan,19.3
22,27,19,1010.9,53,1.52,15.6,18.5,29.4,50,nan,nan,nan,7.85
29.4,33.9,23.9,1013,50,0,10.8,18.9,31.3,40.7,nan,nan,nan,43.40714285714286
26.7,32.8,22.8,1010.7,55,0,13.2,13.1,27.8,44.3,nan,nan,nan,17.6
25.4,31.7,21.7,1016.4,46,0,16.1,13.1,25.9,33.5,nan,nan,nan,12.6
22.7,24.4,21,1019.3,86,12.95,10.9,11.7,24.1,nan,nan,nan,nan,7.053846153846152
23.3,26.1,21.1,1019.3,82,9.91,15.4,23.5,35.2,44.3,nan,nan,nan,5.449999999999998
24.7,28.3,22.2,1021.2,79,1.52,16.1,28.7,38.9,55.4,nan,nan,nan,5.05
24.9,31.1,19.4,1019.3,49,2.29,15.8,15.4,27.8,40.7,nan,nan,nan,23.68461538461539
28,33.3,20.6,1016.5,51,0,14.6,23,35.2,57.2,nan,1,nan,25.95
27.6,33.3,23.3,1015.8,57,0.25,16.1,15.6,35.2,44.3,nan,nan,nan,23.25
23.4,28,19,1021.6,50,0,16.1,11.5,18.3,nan,nan,nan,nan,8.369230769230768
24.7,28.3,18.9,1022.2,54,0,16.1,8.9,18.3,31.3,nan,nan,nan,12.25
26.4,30,21.1,1017.1,49,0,16.1,15.9,31.3,44.3,nan,nan,nan,16.4
26.3,30.6,23.3,1012.3,70,18.29,11.9,18,35.2,70.2,nan,1,nan,13.199999999999998
25.7,31.1,21.7,1015.5,66,0,14.5,10.4,24.1,nan,nan,nan,nan,11.4
25.5,31.1,21.7,1014,64,0,16.1,11.1,18.3,nan,nan,nan,nan,12.45
26.9,35,23,1018.5,64,11.18,15.1,13.5,51.9,59.4,nan,1,nan,16.084615384615386
24.8,28.3,22,1019.5,70,0,16.1,20.7,29.4,37,nan,nan,nan,9.8
26.6,30,22,1013.3,72,52.32,11.7,12.6,50,81.3,1,1,nan,26.25
26.3,30.6,21.7,1017.1,60,0,16.1,18,27.8,33.5,nan,nan,nan,17.42857142857143
26.5,31,23,1015,64,0,15.1,14.6,25.9,nan,nan,nan,nan,16.1
27.9,32.2,23.3,1014.2,69,0,13.5,17,24.1,31.3,nan,nan,nan,21.9
28.8,35,23.9,1010.9,53,0,16.1,12,25.9,nan,nan,nan,nan,16.407142857142855
31.6,38,28,1011.6,58,0,12.6,14.3,22.2,29.4,nan,nan,nan,36.8
33.9,38.9,28.3,1010.3,52,0,11.1,18.7,31.3,38.9,nan,nan,nan,40.3
33.5,38.9,30,1007.8,50,0,13,21.3,31.3,55.4,nan,nan,nan,30.925
27.5,32.2,22.8,1018.2,64,0,14.8,18.5,25.9,40.7,nan,nan,nan,28.15
27.7,32.2,23.9,1014.4,53,0,14,17.4,25.9,27.8,nan,nan,nan,11.55
25.1,29,21,1018.9,43,0,16.1,13.9,27.8,37,nan,nan,nan,7.735714285714286
23.1,28,18.9,1017.4,37,0,16.1,12.8,18.3,29.4,nan,nan,nan,4.85
26.1,31.7,18.9,1014.9,42,0,16.1,14.6,27.8,40.7,nan,nan,nan,21.45
25.9,31.7,21.7,1010.5,59,2.29,14.8,18,29.4,31.3,nan,nan,nan,18.19230769230769
24.3,28,22,1017.8,67,0,16.1,15.2,27.8,37,nan,nan,nan,8.0
27.2,33,23.9,1009.3,63,1.52,15.6,20.2,25.9,40.7,nan,nan,nan,4.790000000000001
25.9,32.8,21.7,1013.2,48,0,15.9,22,29.4,38.9,nan,nan,nan,8.7
22.7,28.9,20.6,1015.4,78,5.59,13.7,12.6,27.8,53.5,nan,1,nan,6.35
20.3,24.4,18.9,1020.3,79,21.34,14.2,19.8,29.4,nan,nan,1,nan,7.508333333333333
20.3,23.3,18.9,1021.7,73,2.29,14,17.8,29.4,nan,nan,nan,nan,13.5
20.4,24,17,1019.6,56,0,16.1,14.8,24.1,nan,nan,nan,nan,5.3
19.6,22.8,16.7,1023.7,66,0,16.1,21.3,35.2,38.9,nan,nan,nan,4.342857142857143
18.2,21.1,16.7,1019.5,76,2.54,12.2,39.6,50,68.3,nan,nan,nan,9.0
21.4,26,18.3,1016.6,72,13.72,11.7,17.6,37,51.9,nan,nan,nan,7.9
22.4,27.2,17.2,1017.3,59,0,16.1,8.9,14.8,nan,nan,nan,nan,22.185714285714283
23.9,29.4,18.3,1017.9,55,0,15.4,9.3,22.2,nan,nan,nan,nan,30.950000000000006
24.7,29.4,20.6,1016.5,57,0,12.7,11.5,18.3,nan,nan,nan,nan,6.9
18.3,21.1,13.3,1019.6,57,0,16.1,13,24.1,29.4,nan,nan,nan,5.941666666666666
19.9,22.2,15.6,1015.9,77,4.83,11.7,13.1,20.6,nan,nan,nan,nan,4.15
20.1,22.2,18.3,1015.6,87,11.94,10.5,20.2,37,46.5,nan,nan,nan,6.1
23,28.3,20.6,1007.7,73,0,12.1,13.7,22.2,nan,nan,nan,nan,7.183333333333334
20.4,23.3,17,1005.7,56,0,15.4,17.8,27.8,48.2,nan,nan,nan,4.55
16.8,22.8,12.8,1015,50,0,16.1,20.9,29.4,40.7,nan,nan,nan,13.15
21.3,25,18,1007.5,49,0,16.1,22.8,29.4,35.2,nan,nan,nan,8.35
19.8,23.3,16.7,1013.3,44,0,16.1,18,29.4,33.5,nan,nan,nan,10.7
18.9,23.3,14.4,1016.2,61,0,16.1,12,22.2,nan,nan,nan,nan,11.4
19.1,21.7,12.2,1016.3,63,4.83,14.8,17.2,29.4,40.7,nan,nan,nan,7.345454545454545
17.3,21,14,1018.8,57,0,16.1,20.2,29.4,nan,nan,nan,nan,18.1
20.4,28.3,14.4,1021.3,52,0,16.1,9.4,22.2,nan,nan,nan,nan,25.1
14.2,17.8,11.7,1028.3,58,0,16.1,28.9,40.7,53.5,nan,nan,nan,9.614285714285717
16.2,22.8,11.7,1026.7,59,0,16.1,7.4,18.3,nan,nan,nan,nan,15.95
19.3,27,14,1020.7,58,0,16.1,9.6,20.6,nan,nan,nan,nan,16.4
11.6,19.4,7,1010.3,33,0,16.1,20.9,38.9,51.9,nan,nan,nan,9.750000000000002
11.8,16.1,7.2,1010.7,37,0,16.1,16.9,40.7,51.9,nan,nan,nan,7.9
11.2,16.1,7.8,1016.4,39,0,16.1,18,38.9,nan,nan,nan,nan,17.65
18.4,23.3,15.6,1010.2,68,0,15.6,10.9,20.6,nan,nan,nan,nan,14.814285714285711
17.7,21,11,1000.8,80,7.62,8.4,18.5,51.9,74.1,nan,nan,nan,6.699999999999998
11.1,14.4,8,1011.4,50,2.29,16.1,28.2,46.5,51.9,nan,nan,nan,14.85
9.6,13,7.8,1010.6,51,0,16.1,29.6,37,53.5,nan,nan,nan,4.8
8.9,12.8,6.7,1017.9,50,0,16.1,23.5,31.3,38.9,nan,nan,nan,6.85
8.3,11.7,5.6,1020.7,54,0,16.1,13.9,20.6,31.3,nan,nan,nan,5.05
15.3,21.7,8.9,1015.5,48,0,16.1,12.6,18.3,nan,nan,nan,nan,19.176923076923075
18.2,21.7,11.1,1013.6,56,0,16.1,11.1,22.2,nan,nan,nan,nan,10.1
12.4,21.1,7.2,1013.8,60,6.1,15.3,17.4,27.8,33.5,nan,nan,nan,6.2
7.3,16.1,3.9,1022.1,41,0.25,16.1,21.3,31.3,42.4,nan,nan,nan,7.638461538461537
12.6,16.7,6.1,1025.7,58,0,15.1,10,18.3,nan,nan,nan,nan,5.2
14.4,17.8,9.4,1008.3,91,10.41,5.1,14.6,37,44.3,nan,nan,1,5.85
16.7,20.6,13.3,998.4,73,59.18,15,15.4,22.2,33.5,nan,nan,nan,9.071428571428571
14.3,17.2,10.6,1013.9,84,2.29,15.3,32.2,46.5,57.2,nan,nan,nan,6.5
14.8,17,13,1008.3,82,8.89,13.7,17.8,35.2,37,nan,nan,nan,14.25
15.9,17.8,13.3,1013.4,79,0,12.9,11.1,18.3,nan,nan,nan,nan,7.207142857142857
8.6,10.6,7,1013.3,58,0,16.1,16.1,25.9,nan,nan,nan,nan,4.4
6.6,9.4,4.4,1016.9,55,0,16.1,19.8,27.8,nan,nan,nan,nan,5.6
5.4,8.9,2.8,1029.9,52,0,16.1,17.2,25.9,nan,nan,nan,nan,8.661538461538461
8.3,15,5.6,1027.5,55,0,16.1,11.1,18.3,nan,nan,nan,nan,8.5
10.3,15.6,5.6,1027.7,68,0,16.1,8,18.3,nan,nan,nan,nan,16.4
12.9,18.3,7.2,1025.5,62,0,14,6.3,13,nan,nan,nan,nan,38.425
17.3,21.1,15,1011.5,80,3.3,13.2,19.4,37,57.2,nan,nan,nan,5.1
10.7,22,7,1015.2,45,7.11,15.9,30.6,44.3,70.2,nan,1,nan,7.55
5.8,8,3,1029,45,0,16.1,17.2,25.9,37,nan,nan,nan,9.623076923076924
9.7,12.8,0.6,1014.4,50,0,16.1,17.4,35.2,46.5,nan,nan,nan,8.7
-1.9,12.8,-6.1,1020,47,0,16.1,40.2,57.2,66.5,nan,nan,nan,11.2
-0.2,5,-5.6,1027.5,41,0,16.1,20,29.4,42.4,nan,nan,nan,13.12142857142857
11.3,15,7.2,1026.7,76,6.35,14.5,15.4,22.2,27.8,nan,nan,nan,34.0
10.8,15,8.9,1017.4,79,0,8.9,14.8,22.2,nan,nan,nan,nan,30.5
9.1,12.2,7,1009.4,82,0,6.1,11.5,16.5,nan,nan,nan,nan,7.384615384615384
7.2,16.7,5.6,1023.2,45,0,16.1,20.2,29.4,40.7,nan,nan,nan,15.05
4.8,8.3,2.8,1029,46,0,16.1,16.1,29.4,37,nan,nan,nan,19.9
7.7,13,5,1025.7,45,0,16.1,17,29.4,35.2,nan,nan,nan,12.87777777777778
7.4,11.7,5,1022.3,52,0,16.1,10.4,25.9,35.2,nan,nan,nan,9.386666666666663
8.9,12.8,5,999.7,84,12.19,9,19.6,33.5,40.7,nan,nan,1,9.4
6.9,12.8,5.6,1006.8,55,0.25,16.1,28.7,40.7,46.5,nan,nan,nan,17.896
