Date_time,Daily_Mean_PM2.5_Concentration
2010-01-01,23.946666666666662
2010-01-02,7.4079999999999995
2010-01-03,9.421428571428573
2010-01-04,10.957142857142856
2010-01-05,8.716000000000001
2010-01-06,9.0
2010-01-07,10.569230769230769
2010-01-08,13.799999999999999
2010-01-09,8.983333333333333
2010-01-10,9.891666666666666
2010-01-11,15.739130434782606
2010-01-12,15.092857142857143
2010-01-13,14.292857142857144
2010-01-14,27.856000000000005
2010-01-15,23.128571428571433
2010-01-16,18.566666666666666
2010-01-17,20.99230769230769
2010-01-18,10.26
2010-01-19,23.11333333333333
2010-01-20,13.115384615384615
2010-01-21,15.046666666666665
2010-01-22,15.593333333333334
2010-01-23,14.63846153846154
2010-01-24,15.206666666666667
2010-01-25,8.528571428571428
2010-01-26,8.564
2010-01-27,14.357142857142858
2010-01-28,15.093333333333332
2010-01-29,6.68846153846154
2010-01-30,8.933333333333334
2010-01-31,11.813333333333333
2010-02-01,16.3875
2010-02-02,14.840000000000002
2010-02-03,20.100000000000005
2010-02-04,9.226923076923075
2010-02-05,12.74
2010-02-06,9.533333333333333
2010-02-07,7.21923076923077
2010-02-08,8.385714285714286
2010-02-09,11.193333333333333
2010-02-10,11.357692307692306
2010-02-11,8.046666666666669
2010-02-12,10.280000000000001
2010-02-13,8.407692307692308
2010-02-14,9.0
2010-02-15,12.92666666666667
2010-02-16,15.37083333333333
2010-02-17,10.613333333333335
2010-02-18,7.9
2010-02-19,6.872000000000001
2010-02-20,8.466666666666667
2010-02-21,7.2333333333333325
2010-02-22,8.952
2010-02-23,6.253333333333332
2010-02-24,7.3933333333333335
2010-02-25,9.16086956521739
2010-02-26,10.114285714285716
2010-02-27,12.62857142857143
2010-02-28,19.108
2010-03-01,6.733333333333334
2010-03-02,8.086666666666666
2010-03-03,7.099999999999999
2010-03-04,7.121428571428571
2010-03-05,6.971428571428571
2010-03-06,6.366666666666666
2010-03-07,10.471428571428572
2010-03-08,10.828571428571427
2010-03-09,11.255999999999997
2010-03-10,15.628571428571432
2010-03-11,11.97857142857143
2010-03-12,7.411538461538461
2010-03-13,3.235714285714286
2010-03-14,3.9066666666666667
2010-03-15,5.088461538461539
2010-03-16,8.373333333333333
2010-03-17,13.293333333333333
2010-03-18,14.476923076923075
2010-03-19,18.513333333333335
2010-03-20,18.0
2010-03-21,19.096153846153847
2010-03-22,12.12857142857143
2010-03-23,8.65
2010-03-24,5.28
2010-03-25,16.450000000000003
2010-03-26,6.7733333333333325
2010-03-27,6.653846153846154
2010-03-28,6.613333333333332
2010-03-29,10.078571428571426
2010-03-30,3.1999999999999997
2010-03-31,5.084615384615384
2010-04-01,7.126666666666665
2010-04-02,10.673076923076922
2010-04-03,6.586666666666669
2010-04-04,9.973333333333333
2010-04-05,14.092
2010-04-06,26.392857142857142
2010-04-07,19.89333333333333
2010-04-08,21.365384615384617
2010-04-09,5.446666666666667
2010-04-10,3.6266666666666665
2010-04-11,10.766666666666667
2010-04-12,6.073333333333334
2010-04-13,7.686666666666666
2010-04-14,9.373076923076923
2010-04-15,8.733333333333333
2010-04-16,6.6066666666666665
2010-04-17,6.553846153846154
2010-04-18,2.793333333333334
2010-04-19,4.8
2010-04-20,5.676923076923076
2010-04-21,12.373333333333331
2010-04-22,12.206666666666667
2010-04-23,6.711538461538462
2010-04-24,6.286666666666666
2010-04-25,4.993333333333334
2010-04-26,4.9159999999999995
2010-04-27,5.1000000000000005
2010-04-28,3.4461538461538463
2010-04-29,4.996
2010-04-30,13.878571428571428
2010-05-01,25.284615384615385
2010-05-02,21.19583333333333
2010-05-03,10.471428571428572
2010-05-04,10.057142857142859
2010-05-05,10.312499999999998
2010-05-06,9.87142857142857
2010-05-07,4.366666666666666
2010-05-08,7.268
2010-05-09,2.3571428571428568
2010-05-10,3.9214285714285713
2010-05-11,6.2375
2010-05-12,4.571428571428571
2010-05-13,6.671428571428572
2010-05-14,15.146153846153847
2010-05-15,4.533333333333332
2010-05-16,4.013333333333333
2010-05-17,8.304166666666665
2010-05-18,4.6000000000000005
2010-05-19,3.614285714285714
2010-05-20,8.11304347826087
2010-05-21,17.553333333333335
2010-05-22,8.360000000000001
2010-05-23,8.299999999999999
2010-05-24,9.746666666666666
2010-05-25,10.286666666666665
2010-05-26,14.765384615384617
2010-05-27,7.533333333333332
2010-05-28,5.886666666666668
2010-05-29,9.06153846153846
2010-05-30,8.360000000000001
2010-05-31,18.16
2010-06-01,13.716666666666667
2010-06-02,10.328571428571427
2010-06-03,15.335714285714285
2010-06-04,16.43846153846154
2010-06-05,17.033333333333335
2010-06-06,8.642857142857142
2010-06-07,3.56
2010-06-08,2.8600000000000003
2010-06-09,6.486666666666666
2010-06-10,10.229166666666666
2010-06-11,4.192857142857142
2010-06-12,9.986666666666668
2010-06-13,12.24230769230769
2010-06-14,17.15333333333333
2010-06-15,6.760000000000002
2010-06-16,9.646153846153847
2010-06-17,5.13846153846154
2010-06-18,12.684615384615388
2010-06-19,11.076190476190478
2010-06-20,15.007142857142858
2010-06-21,6.135714285714286
2010-06-22,14.042857142857144
2010-06-23,14.75
2010-06-24,15.707142857142859
2010-06-25,5.752380952380953
2010-06-26,19.50769230769231
2010-06-27,29.184615384615384
2010-06-28,17.876190476190477
2010-06-29,8.107692307692307
2010-06-30,2.2299999999999995
2010-07-01,3.238888888888889
2010-07-02,3.633333333333334
2010-07-03,7.746153846153846
2010-07-04,18.23636363636363
2010-07-05,24.38571428571429
2010-07-06,23.61428571428571
2010-07-07,25.83333333333333
2010-07-08,16.2
2010-07-09,2.144444444444444
2010-07-10,4.223529411764706
2010-07-11,8.033333333333333
2010-07-12,12.258333333333333
2010-07-13,9.622222222222222
2010-07-14,8.636363636363637
2010-07-15,6.93
2010-07-16,21.82857142857143
2010-07-17,18.892857142857142
2010-07-18,18.407142857142862
2010-07-19,16.17142857142857
2010-07-20,10.433333333333334
2010-07-21,15.792307692307693
2010-07-22,5.847368421052631
2010-07-23,16.07857142857143
2010-07-24,16.742857142857144
2010-07-25,8.085714285714285
2010-07-26,3.8249999999999997
2010-07-27,8.371428571428572
2010-07-28,18.53181818181818
