Date_time,Daily_Mean_PM2.5_Concentration
2014-01-01,14.244444444444447
2014-01-02,11.976470588235294
2014-01-03,11.012500000000001
2014-01-04,11.966666666666667
2014-01-05,21.623529411764707
2014-01-06,8.2875
2014-01-07,11.166666666666666
2014-01-08,13.558823529411763
2014-01-09,17.100000000000005
2014-01-10,27.290000000000003
2014-01-11,9.849999999999998
2014-01-12,9.97
2014-01-13,15.339999999999998
2014-01-14,11.927777777777777
2014-01-15,20.230000000000004
2014-01-16,11.7
2014-01-17,16.605263157894733
2014-01-18,15.872727272727273
2014-01-19,12.336363636363636
2014-01-20,10.895
2014-01-21,8.11
2014-01-22,7.649999999999999
2014-01-23,13.141176470588235
2014-01-24,9.733333333333334
2014-01-25,10.620000000000001
2014-01-26,8.183333333333334
2014-01-27,13.149999999999997
2014-01-28,9.090909090909092
2014-01-29,12.4
2014-01-30,13.554545454545455
2014-01-31,18.099999999999998
2014-02-01,23.965000000000003
2014-02-02,21.89
2014-02-03,13.254545454545452
2014-02-04,15.05
2014-02-05,11.545454545454543
2014-02-06,11.318181818181818
2014-02-07,15.728571428571426
2014-02-08,10.545454545454545
2014-02-09,12.445454545454545
2014-02-10,17.961904761904762
2014-02-11,11.827272727272726
2014-02-12,11.4
2014-02-13,7.114285714285715
2014-02-14,15.036363636363637
2014-02-15,19.636363636363637
2014-02-16,9.750000000000002
2014-02-17,8.319999999999999
2014-02-18,14.780000000000001
2014-02-19,25.785714285714285
2014-02-20,12.990909090909092
2014-02-21,10.700000000000001
2014-02-22,9.344444444444443
2014-02-23,8.111111111111112
2014-02-24,6.225
2014-02-25,10.038888888888888
2014-02-26,9.644444444444444
2014-02-27,9.959999999999999
2014-02-28,8.688235294117648
2014-03-01,9.18
2014-03-02,14.26
2014-03-03,7.65
2014-03-04,11.440000000000001
2014-03-05,13.060000000000002
2014-03-06,8.905263157894739
2014-03-07,7.609999999999999
2014-03-08,14.010000000000002
2014-03-09,12.55
2014-03-10,15.472727272727276
2014-03-11,15.118181818181819
2014-03-12,20.372727272727268
2014-03-13,5.141666666666667
2014-03-14,6.510000000000001
2014-03-15,7.205
2014-03-16,4.0200000000000005
2014-03-17,5.044444444444444
2014-03-18,8.374999999999998
2014-03-19,5.936363636363637
2014-03-20,7.590909090909091
2014-03-21,7.436842105263159
2014-03-22,9.69090909090909
2014-03-23,5.908333333333334
2014-03-24,4.933333333333333
2014-03-25,7.333333333333335
2014-03-26,7.072727272727274
2014-03-27,9.318181818181818
2014-03-28,12.825000000000001
2014-03-29,6.158333333333332
2014-03-30,2.9227272727272724
2014-03-31,4.583333333333334
2014-04-01,5.425000000000001
2014-04-02,12.318181818181815
2014-04-03,12.833333333333334
2014-04-04,6.883333333333334
2014-04-05,5.586363636363637
2014-04-06,5.949999999999999
2014-04-07,19.354545454545455
2014-04-08,6.859090909090909
2014-04-09,5.5
2014-04-10,7.041666666666667
