Date_time,Daily_Mean_PM2.5_Concentration
2003-01-01,23.0
2003-01-02,7.699999999999999
2003-01-03,10.599999999999998
2003-01-04,5.75
2003-01-05,13.4
2003-01-06,23.44705882352941
2003-01-07,10.7
2003-01-08,17.35
2003-01-09,12.770588235294118
2003-01-10,7.300000000000001
2003-01-11,6.5
2003-01-12,9.923529411764704
2003-01-13,13.5
2003-01-14,5.800000000000001
2003-01-15,11.981250000000001
2003-01-16,15.45
2003-01-17,18.75
2003-01-18,14.83529411764706
2003-01-19,22.5
2003-01-20,10.1
2003-01-21,8.926666666666666
2003-01-22,7.533333333333334
2003-01-23,8.5
2003-01-24,7.7625
2003-01-25,17.450000000000003
2003-01-26,28.3
2003-01-27,8.585714285714285
2003-01-28,19.03333333333333
2003-01-29,52.25
2003-01-30,30.012500000000003
2003-01-31,25.45
2003-02-01,17.35
2003-02-02,10.860000000000001
2003-02-03,15.95
2003-02-04,16.9
2003-02-05,7.853333333333335
2003-02-06,14.600000000000001
2003-02-07,15.95
2003-02-08,17.674999999999997
2003-02-09,22.6
2003-02-10,22.9
2003-02-11,13.15
2003-02-12,12.7
2003-02-13,10.6
2003-02-14,13.07333333333333
2003-02-15,10.55
2003-02-16,8.65
2003-02-17,12.1875
2003-02-18,14.15
2003-02-19,34.1
2003-02-20,30.307142857142857
2003-02-21,40.23333333333333
2003-02-22,18.2
2003-02-23,10.926666666666666
2003-02-24,15.25
2003-02-25,11.15
2003-02-26,13.98125
2003-02-27,15.1
2003-03-01,28.286666666666672
2003-03-02,15.600000000000001
2003-03-03,6.75
2003-03-04,15.485714285714284
2003-03-05,29.75
2003-03-06,13.65
2003-03-07,14.35
2003-03-08,26.55
2003-03-09,14.100000000000001
2003-03-10,10.613333333333333
2003-03-11,19.65
2003-03-12,35.5
2003-03-13,27.3875
2003-03-14,9.95
2003-03-15,13.350000000000001
2003-03-16,13.994117647058822
2003-03-17,16.15
2003-03-18,28.05
2003-03-19,11.831249999999999
2003-03-20,7.1
2003-03-21,15.95
2003-03-22,13.15625
2003-03-23,9.8
2003-03-24,15.8
2003-03-25,19.993333333333332
2003-03-26,19.3
2003-03-27,11.55
2003-03-28,12.6875
2003-03-29,7.7
2003-03-30,6.7
2003-03-31,5.6
2003-04-01,13.0
2003-04-02,30.549999999999997
2003-04-03,22.342857142857138
2003-04-04,13.4
2003-04-05,13.5
2003-04-06,6.013333333333333
2003-04-07,5.4
2003-04-08,10.8
2003-04-09,12.492857142857144
2003-04-10,9.649999999999999
2003-04-11,6.55
2003-04-12,6.166666666666668
2003-04-13,5.25
2003-04-14,9.2
2003-04-15,16.435714285714287
2003-04-16,21.2
2003-04-17,6.6
2003-04-18,8.57857142857143
2003-04-19,7.6
2003-04-20,6.800000000000001
2003-04-21,10.971428571428572
2003-04-22,9.4
2003-04-23,4.35
2003-04-24,5.326666666666667
2003-04-25,8.95
2003-04-26,7.0
2003-04-27,8.639999999999999
2003-04-28,16.1
2003-04-29,17.299999999999997
2003-04-30,6.535714285714286
2003-05-01,15.15
2003-05-02,8.4
2003-05-03,7.678571428571428
2003-05-04,9.3
2003-05-05,8.95
2003-05-06,17.880000000000003
2003-05-07,26.3
2003-05-08,14.4
2003-05-09,23.66923076923077
2003-05-10,25.35
2003-05-11,28.15
2003-05-12,11.199999999999998
2003-05-13,3.7
2003-05-14,6.15
2003-05-15,10.526666666666667
2003-05-16,6.2
2003-05-17,7.7
2003-05-18,9.200000000000001
2003-05-19,11.899999999999999
2003-05-20,15.75
2003-05-21,15.833333333333336
2003-05-22,6.1
2003-05-23,8.2
2003-05-24,10.280000000000003
2003-05-25,12.2
2003-05-26,4.4
2003-05-27,8.273333333333333
2003-05-28,15.9
2003-05-29,18.1
2003-05-30,20.823076923076922
2003-05-31,22.633333333333336
2003-06-01,7.1
2003-06-02,7.6428571428571415
2003-06-03,14.9
2003-06-04,7.85
2003-06-05,15.906666666666668
2003-06-06,16.700000000000003
2003-06-07,28.0
2003-06-08,18.7
2003-06-09,14.45
2003-06-10,11.7
2003-06-11,25.9
2003-06-12,25.35
2003-06-13,11.6
2003-06-14,24.035714285714285
2003-06-15,9.45
2003-06-16,4.4
2003-06-17,7.653846153846154
2003-06-18,11.15
2003-06-19,25.1
2003-06-20,17.88571428571429
2003-06-21,8.350000000000001
2003-06-22,5.95
2003-06-23,16.714285714285715
2003-06-24,26.5
2003-06-25,29.1
2003-06-26,48.15714285714285
2003-06-27,53.45
2003-06-28,16.75
2003-06-29,23.37692307692308
2003-06-30,26.266666666666666
2003-07-01,11.149999999999999
2003-07-02,21.050000000000004
2003-07-03,9.2
2003-07-04,28.25
2003-07-05,35.19285714285714
2003-07-06,17.4
2003-07-07,23.8
2003-07-08,27.150000000000006
2003-07-09,16.25
2003-07-10,7.75
2003-07-11,16.020000000000003
2003-07-12,14.55
2003-07-13,10.95
2003-07-14,17.400000000000002
2003-07-15,15.199999999999998
2003-07-16,17.75
2003-07-17,9.907692307692306
2003-07-18,20.35
2003-07-19,10.25
2003-07-20,15.090909090909092
2003-07-21,22.9
2003-07-22,21.55
2003-07-23,18.958333333333332
2003-07-24,14.066666666666668
2003-07-25,13.7
2003-07-26,24.483333333333334
2003-07-27,28.7
2003-07-28,13.6
2003-07-29,9.066666666666666
2003-08-01,17.525000000000002
2003-08-04,8.549999999999999
2003-08-05,7.6
2003-08-06,11.0
2003-08-07,18.415384615384617
2003-08-08,12.15
2003-08-09,11.9
2003-08-10,9.792307692307693
2003-08-11,6.5
2003-08-12,13.35
2003-08-13,39.292307692307695
2003-08-16,30.261538461538464
2003-08-17,17.05
2003-08-18,9.25
2003-08-19,17.31818181818182
2003-08-20,23.5
2003-08-21,37.400000000000006
2003-08-22,46.82307692307692
2003-08-23,6.199999999999999
2003-08-24,4.9
2003-08-25,22.215384615384615
2003-08-26,24.9
2003-08-27,20.549999999999997
2003-08-28,12.261538461538462
2003-08-29,23.1
2003-08-30,22.35
2003-08-31,6.241666666666667
2003-09-01,8.9
2003-09-02,5.3
2003-09-03,9.183333333333334
2003-09-04,18.15
2003-09-05,7.75
2003-09-06,7.066666666666666
2003-09-07,11.35
2003-09-08,13.05
2003-09-09,6.491666666666666
2003-09-10,8.4
2003-09-11,9.9
2003-09-12,6.607692307692307
2003-09-13,4.95
2003-09-14,5.0
2003-09-15,6.166666666666665
2003-09-16,6.45
2003-09-17,9.899999999999999
2003-09-18,7.7727272727272725
2003-09-19,11.0
2003-09-20,27.15
2003-09-21,9.976923076923075
2003-09-22,11.6
2003-09-23,9.6
2003-09-24,10.869230769230768
2003-09-25,14.7
2003-09-26,17.1
2003-09-27,6.146153846153846
2003-09-28,4.1
2003-09-29,7.95
2003-09-30,8.723076923076922
2003-10-01,9.8
2003-10-02,7.2
2003-10-03,6.038461538461537
2003-10-04,8.2
2003-10-05,6.6
2003-10-06,8.858333333333334
2003-10-07,18.6
2003-10-08,31.1
2003-10-09,50.76923076923077
2003-10-10,39.55
2003-10-11,16.4
2003-10-12,12.323076923076924
2003-10-13,6.75
2003-10-14,9.2
2003-10-15,4.216666666666667
2003-10-16,7.75
2003-10-17,9.9
2003-10-18,9.685714285714287
2003-10-19,14.149999999999999
2003-10-20,12.95
2003-10-21,20.22142857142857
2003-10-22,6.866666666666667
2003-10-23,3.95
2003-10-24,7.769230769230768
2003-10-25,11.2
2003-10-26,7.4
2003-10-27,8.2
2003-10-28,6.45
2003-10-29,6.0
2003-10-30,11.458333333333334
2003-10-31,16.5
2003-11-01,24.5
2003-11-02,19.446666666666665
2003-11-03,35.3
2003-11-04,19.299999999999997
2003-11-05,17.735714285714288
2003-11-06,11.3
2003-11-07,8.1
2003-11-08,6.428571428571429
2003-11-09,5.9
2003-11-10,17.9
2003-11-11,19.720000000000006
2003-11-13,4.9
2003-11-14,5.869230769230769
