Date_time,Daily_Mean_PM2.5_Concentration
2018-01-01,8.223076923076924
2018-01-02,10.195000000000002
2018-01-03,13.838461538461537
2018-01-04,8.992307692307692
2018-01-05,7.400000000000001
2018-01-06,8.841666666666667
2018-01-07,9.966666666666669
2018-01-08,14.815789473684207
2018-01-09,14.983333333333334
2018-01-10,11.125
2018-01-11,18.73888888888889
2018-01-12,6.46923076923077
2018-01-13,6.574999999999999
2018-01-14,5.847368421052631
2018-01-15,8.566666666666665
2018-01-16,13.366666666666665
2018-01-17,13.173684210526313
2018-01-18,12.76923076923077
2018-01-19,15.007692307692308
2018-01-20,10.815000000000001
2018-01-21,15.615384615384617
2018-01-22,19.923076923076923
2018-01-23,8.05263157894737
2018-01-24,6.138461538461537
2018-01-25,6.092307692307693
2018-01-26,7.55
2018-01-27,8.376923076923077
2018-01-28,9.73076923076923
2018-01-29,8.163157894736841
2018-01-30,7.033333333333334
2018-01-31,6.05
2018-02-01,11.27
2018-02-02,7.569230769230769
2018-02-03,7.615384615384615
2018-02-04,7.473684210526316
2018-02-05,7.261538461538461
2018-02-06,9.753846153846155
2018-02-07,10.485
2018-02-08,9.038461538461538
2018-02-09,12.415384615384614
2018-02-10,15.763157894736839
2018-02-11,9.046153846153848
2018-02-12,7.654545454545453
2018-02-13,7.504999999999998
2018-02-14,9.992307692307692
2018-02-15,14.100000000000001
2018-02-16,7.010526315789473
2018-02-17,5.838461538461539
2018-02-18,9.346153846153847
2018-02-19,10.07
2018-02-20,13.091666666666667
2018-02-21,10.283333333333333
2018-02-22,4.183333333333334
2018-02-23,5.2333333333333325
2018-02-24,7.666666666666667
2018-02-25,6.568421052631579
2018-02-26,7.175
2018-02-27,5.518181818181819
2018-02-28,8.338888888888889
2018-03-01,11.791666666666666
2018-03-02,3.8727272727272735
2018-03-03,4.444444444444445
2018-03-04,3.0999999999999996
2018-03-05,4.045454545454546
2018-03-06,6.75
2018-03-07,3.1916666666666664
2018-03-08,5.55
2018-03-09,6.36842105263158
2018-03-10,5.091666666666667
2018-03-11,4.716666666666666
2018-03-12,6.041176470588234
2018-03-13,4.141666666666667
2018-03-14,4.933333333333334
2018-03-15,8.011111111111111
2018-03-16,7.1916666666666655
2018-03-17,4.666666666666667
2018-03-18,4.377777777777777
2018-03-19,5.875
2018-03-20,5.191666666666667
2018-03-21,5.5
2018-03-22,5.191666666666667
2018-03-23,4.945454545454545
2018-03-24,4.2
2018-03-25,5.054545454545455
2018-03-26,6.627272727272726
2018-03-27,6.275
2018-03-28,10.338461538461539
2018-03-29,12.933333333333332
2018-03-30,11.416666666666666
2018-03-31,3.2583333333333333
2018-04-01,4.591666666666667
2018-04-02,6.284210526315791
2018-04-03,4.508333333333334
2018-04-04,6.525000000000002
2018-04-05,4.183333333333334
2018-04-06,7.991666666666666
2018-04-07,3.2916666666666674
2018-04-08,3.8421052631578947
2018-04-09,4.858333333333333
2018-04-10,8.216666666666667
2018-04-11,9.322222222222225
2018-04-12,13.450000000000001
2018-04-13,16.0
2018-04-14,16.54736842105263
2018-04-15,4.158333333333333
2018-04-16,3.04
2018-04-17,2.817647058823529
2018-04-18,3.6
2018-04-19,4.45
2018-04-20,3.315789473684211
2018-04-21,3.2818181818181817
2018-04-22,4.2749999999999995
2018-04-23,10.694117647058825
2018-04-24,4.581818181818182
2018-04-25,4.108333333333333
2018-04-26,4.684210526315788
2018-04-27,4.766666666666667
2018-04-28,7.650000000000001
2018-04-29,3.55
2018-04-30,3.3249999999999997
2018-05-01,8.466666666666667
2018-05-02,10.899999999999999
2018-05-03,13.924999999999999
2018-05-04,12.024999999999999
2018-05-05,6.027777777777778
2018-05-06,6.183333333333334
2018-05-07,6.516666666666667
