Date_time,Daily_Mean_PM2.5_Concentration
2007-01-01,12.353333333333332
2007-01-02,9.486666666666666
2007-01-03,15.196153846153843
2007-01-04,21.206666666666663
2007-01-05,16.32
2007-01-06,9.683999999999997
2007-01-07,8.533333333333333
2007-01-08,9.5
2007-01-09,11.139130434782608
2007-01-10,9.46923076923077
2007-01-11,12.592857142857143
2007-01-12,18.343999999999998
2007-01-13,20.91333333333333
2007-01-14,15.235714285714286
2007-01-15,21.08518518518519
2007-01-16,9.742857142857144
2007-01-17,8.914285714285715
2007-01-18,19.846153846153843
2007-01-19,14.47857142857143
2007-01-20,9.426666666666668
2007-01-21,8.903846153846157
2007-01-22,18.34666666666667
2007-01-23,15.326666666666666
2007-01-24,15.723076923076924
2007-01-25,11.778571428571428
2007-01-26,8.615384615384615
2007-01-27,17.567999999999994
2007-01-28,16.178571428571427
2007-01-29,11.435714285714285
2007-01-30,17.799999999999997
2007-01-31,12.749999999999998
2007-02-01,18.242857142857144
2007-02-02,30.215384615384615
2007-02-03,12.061538461538463
2007-02-04,8.446153846153846
2007-02-05,10.448
2007-02-06,12.8
2007-02-07,12.146666666666668
2007-02-08,13.155555555555553
2007-02-09,11.426666666666668
2007-02-10,12.518749999999999
2007-02-11,14.553571428571429
2007-02-12,16.80625
2007-02-13,11.19375
2007-02-14,10.078571428571427
2007-02-15,9.193750000000001
2007-02-16,12.037500000000001
2007-02-17,14.921428571428569
2007-02-18,12.05
2007-02-19,9.025000000000002
2007-02-20,24.496428571428574
2007-02-21,18.293749999999996
2007-02-22,20.2375
2007-02-23,6.499999999999999
2007-02-24,6.687500000000001
2007-02-25,10.813333333333333
2007-02-26,16.419230769230772
2007-02-27,25.918749999999996
2007-02-28,11.73125
2007-03-01,14.399999999999999
2007-03-02,10.256250000000001
2007-03-03,14.581249999999999
2007-03-04,7.392857142857143
2007-03-05,9.543750000000001
2007-03-06,7.075
2007-03-07,14.174074074074076
2007-03-08,12.3
2007-03-09,15.793333333333331
2007-03-10,18.81851851851852
2007-03-11,12.8
2007-03-12,14.313333333333336
2007-03-13,24.848
2007-03-14,36.631249999999994
2007-03-15,23.099999999999998
2007-03-16,10.244444444444442
2007-03-17,6.925000000000001
2007-03-18,6.0875
2007-03-19,11.321428571428573
2007-03-20,12.053333333333335
2007-03-21,8.1
2007-03-22,20.200000000000003
2007-03-23,14.74666666666667
2007-03-24,9.16
2007-03-25,9.440740740740742
2007-03-26,8.66
2007-03-27,15.035714285714286
2007-03-28,5.053846153846154
2007-03-29,3.8400000000000007
2007-03-30,5.75
2007-03-31,6.477777777777778
2007-04-01,6.892857142857143
2007-04-02,17.661538461538466
2007-04-03,18.824
2007-04-04,3.5384615384615383
2007-04-05,5.164285714285716
2007-04-06,6.960000000000001
2007-04-07,6.742857142857143
2007-04-08,5.885714285714285
2007-04-09,7.2653846153846136
2007-04-10,8.27142857142857
