AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
22.9,25.6,21.7,1010.7,69,0,16.1,9.1,27.8,nan,nan,nan,nan,6.58
28.9,35,20.6,1009.2,51,0,15.8,12,27.8,37,nan,1,nan,10.6
24.1,27.2,22.8,1018.9,75,1.27,16.1,16.9,24.1,nan,nan,nan,nan,4.975
27.2,31.7,22.2,1015.9,69,0,16.1,14.1,24.1,29.4,nan,1,nan,6.25
28.4,32.8,25,1014.9,61,0.25,16.1,13.1,22.2,25.9,nan,nan,nan,4.575
28.3,33.9,24.4,1007.9,49,1.27,15.9,13.7,33.5,48.2,nan,nan,nan,2.6625
27.3,32.8,23.3,1012.4,46,0,16.1,16.7,22.2,nan,nan,nan,nan,3.13
25.2,31.7,22.2,1020,62,0,16.1,14.4,33.5,nan,nan,nan,nan,2.6875
30.6,36.1,23.3,1013.9,51,0,16.1,15.7,29.4,40.7,nan,nan,nan,11.355555555555556
31.5,36.1,26.7,1010.3,53,0,16.1,14.4,25.9,35.2,nan,nan,nan,8.709090909090909
30.6,36.1,26.1,1014.4,43,0,16.1,13.3,25.9,29.4,nan,nan,nan,5.55
27.8,33.3,23.3,1018,62,6.6,15.6,8.1,24.1,33.5,nan,nan,nan,6.7333333333333325
30.5,35,23.3,1015.6,50,0,16.1,15.7,29.4,42.4,nan,nan,nan,6.4
32.2,36.1,26.7,1010.4,38,0,16.1,16.5,27.8,42.4,nan,nan,nan,9.966666666666663
25.6,35.6,22.2,1009.3,68,14.48,15.1,10.9,38.9,57.6,nan,1,nan,6.866666666666667
27.4,32.2,22.2,1012.1,56,14.22,15.9,10.2,24.1,nan,nan,nan,nan,8.618181818181817
28,32.2,23.3,1012.8,70,0,16.1,21.1,38.9,51.9,nan,nan,nan,8.7
30.1,33.3,27.2,1014.1,49,0,16.1,18.3,25.9,37,nan,nan,nan,5.5
24.3,27.8,21.7,1019.6,63,5.59,15.8,12.4,20.6,nan,nan,1,nan,9.971428571428572
24.8,29.4,21.7,1020.1,72,5.59,15.9,8.9,25.9,nan,nan,nan,nan,4.612500000000002
26.6,31.7,22.2,1019.3,66,0,15.6,13.1,29.4,35.2,nan,nan,nan,7.25
26.1,28.9,24.4,1018,72,37.85,15.6,9.8,16.5,nan,nan,1,nan,9.407142857142857
26.3,31.1,23.3,1016.4,66,2.79,16.1,13.3,24.1,nan,nan,nan,nan,7.9222222222222225
25.8,31.1,23.3,1015.4,55,0,16.1,16.3,29.4,nan,nan,nan,nan,6.455555555555557
23.3,30,19.4,1012.6,65,0.25,15.8,8.9,16.5,nan,nan,nan,nan,7.213333333333334
23.4,28.3,20,1016.6,50,3.3,16.1,9.3,20.6,nan,nan,nan,nan,2.775
25.6,31.1,20,1014.4,55,0,16.1,16.7,25.9,33.5,nan,nan,nan,6.522222222222222
29.3,33.9,21.7,1010,51,0,15.8,16.1,66.5,85.2,nan,1,nan,8.086666666666668
24.2,33.9,21.1,1012.3,46,9.14,16.1,22.4,31.7,44.6,nan,nan,nan,1.225
26.9,34.4,21.1,1009,50,1.27,16.1,14.8,37,51.9,nan,1,nan,8.266666666666667
22.2,27.2,19.4,1016.7,53,0,16.1,13,22.2,nan,nan,nan,nan,2.7571428571428567
23.2,27.2,19.4,1019.2,66,4.57,14.8,13.7,24.1,nan,nan,nan,nan,2.8666666666666667
23.8,27.2,20,1013.5,79,0.25,12.9,14.8,22.2,nan,nan,nan,nan,4.2375
26.6,31.7,21.1,1008.6,59,1.02,16.1,11.5,25.9,29.4,nan,nan,nan,5.984615384615385
24.1,29.4,21.1,1019.3,58,0,16.1,15.2,27.8,38.9,nan,nan,nan,3.0375
24.4,28.9,21.1,1019.8,64,0,16.1,11.3,18.3,nan,nan,nan,nan,4.975
24.1,28.9,21.7,1024,73,0,16.1,10.6,14.8,nan,nan,nan,nan,6.208333333333332
20.9,25,17.2,1020.9,66,0,16.1,15,27.8,37,nan,nan,nan,4.155555555555557
23.5,25,17.8,1017.9,57,0,16.1,20.2,33.5,42.4,nan,nan,nan,2.855555555555556
