Date,Daily_Mean_PM2.5_Concentration
1/10/2016,6.6
1/10/2016,5.6
1/10/2016,3.2
1/10/2016,2.2
1/11/2016,7.7
1/11/2016,2
1/11/2016,8.8
1/11/2016,7.9
1/11/2016,6.9
1/11/2016,10.8
1/11/2016,8.7
1/11/2016,8.7
1/11/2016,7.6
1/11/2016,8
1/11/2016,2.5
1/11/2016,2.7
1/12/2016,10
1/12/2016,4.6
1/12/2016,11.4
1/12/2016,8
1/12/2016,8.6
1/12/2016,14
1/12/2016,10.8
1/12/2016,9.9
1/12/2016,9.9
1/12/2016,8.7
1/12/2016,5.4
1/12/2016,7
1/13/2016,9.6
1/13/2016,6.2
1/13/2016,3.6
1/13/2016,10.2
1/13/2016,7.2
1/13/2016,9.7
1/13/2016,9.2
1/13/2016,6.5
1/13/2016,6.7
1/13/2016,6.2
1/13/2016,11.4
1/13/2016,8.2
1/13/2016,10.6
1/13/2016,8
1/13/2016,10.6
1/13/2016,10.1
1/13/2016,10.1
1/13/2016,6.3
1/13/2016,6.5
1/14/2016,13.2
1/14/2016,9.4
1/14/2016,13.7
1/14/2016,11.9
1/14/2016,12.2
1/14/2016,17
1/14/2016,14
1/14/2016,13.3
1/14/2016,13.8
1/14/2016,13.1
1/14/2016,11.8
1/14/2016,11.7
1/15/2016,19.2
1/15/2016,16.7
1/15/2016,17.9
1/15/2016,17.1
1/15/2016,22
1/15/2016,20.6
1/15/2016,21.4
1/15/2016,23.6
1/15/2016,15.9
1/15/2016,6.3
1/15/2016,16.5
1/16/2016,10.9
1/16/2016,9.9
1/16/2016,7.6
1/16/2016,10.3
1/16/2016,8.9
1/16/2016,5.9
1/16/2016,6.7
1/16/2016,6.2
1/16/2016,12.7
1/16/2016,8.1
1/16/2016,11
1/16/2016,8.4
1/16/2016,11.2
1/16/2016,10.3
1/16/2016,10.5
1/16/2016,6.2
1/16/2016,6.4
1/17/2016,7.9
1/17/2016,4.4
1/17/2016,7.9
1/17/2016,7.7
1/17/2016,7.2
1/17/2016,10.1
1/17/2016,9.3
1/17/2016,8.8
1/17/2016,8.8
1/17/2016,8.3
1/17/2016,5.1
1/17/2016,4.1
1/18/2016,8.4
1/18/2016,3.3
1/18/2016,9.6
1/18/2016,9.3
1/18/2016,7.3
1/18/2016,12.2
1/18/2016,8.6
1/18/2016,8.8
1/18/2016,7.8
1/18/2016,8.4
1/18/2016,4.7
1/18/2016,5.2
1/19/2016,7.6
1/19/2016,3.7
1/19/2016,2.5
1/19/2016,8.2
1/19/2016,4.7
1/19/2016,7.5
1/19/2016,7.1
1/19/2016,3.7
1/19/2016,2.4
1/19/2016,2.7
1/19/2016,9.9
1/19/2016,5.2
1/19/2016,8.2
1/19/2016,5.1
1/19/2016,8.3
1/19/2016,7.9
1/19/2016,8
1/19/2016,3.8
1/19/2016,4.2
1/20/2016,7.7
1/20/2016,2.2
1/20/2016,7.2
1/20/2016,6.9
1/20/2016,6.9
1/20/2016,7.7
1/20/2016,7.7
1/20/2016,7.6
1/20/2016,8.4
1/20/2016,8.6
1/20/2016,3.6
1/20/2016,3.6
1/21/2016,8
1/21/2016,2.9
1/21/2016,8.6
1/21/2016,7.6
1/21/2016,7.4
1/21/2016,10.4
1/21/2016,8.6
1/21/2016,8.4
1/21/2016,8.5
1/21/2016,8.9
1/21/2016,4.2
1/21/2016,4.4
1/22/2016,6.2
1/22/2016,3.5
1/22/2016,1.2
1/22/2016,6.3
1/22/2016,3.4
1/22/2016,6.3
1/22/2016,7.1
1/22/2016,3.4
1/22/2016,3.8
1/22/2016,3.5
1/22/2016,7.9
1/22/2016,11.4
1/22/2016,13
1/22/2016,4.5
1/22/2016,7.3
1/22/2016,6.7
1/22/2016,6
1/22/2016,2.6
1/22/2016,2.1
1/23/2016,7.3
1/23/2016,0.7
1/23/2016,6.3
1/23/2016,5.2
1/23/2016,5.2
1/23/2016,7.9
1/23/2016,11.3
1/23/2016,5.9
1/23/2016,8.4
1/23/2016,4.9
1/23/2016,3
1/24/2016,11.3
1/24/2016,5.5
1/24/2016,10.3
1/24/2016,8.8
1/24/2016,8.2
1/24/2016,12.7
1/24/2016,9.7
1/24/2016,9.1
1/24/2016,9.6
1/24/2016,10.6
1/24/2016,5.9
1/24/2016,5.6
1/25/2016,15.7
1/25/2016,14.6
1/25/2016,12.8
1/25/2016,16.8
1/25/2016,15.1
1/25/2016,13.2
1/25/2016,13.9
1/25/2016,14.7
1/25/2016,15.1
1/25/2016,14.2
1/25/2016,16.7
1/25/2016,15.7
1/25/2016,14.9
1/25/2016,15.1
1/25/2016,14.2
1/25/2016,15.3
1/25/2016,12.9
1/25/2016,9.3
1/25/2016,11.6
1/26/2016,13.9
1/26/2016,9.9
1/26/2016,14.3
1/26/2016,9.1
1/26/2016,10.2
1/26/2016,30
1/26/2016,13.3
1/26/2016,13.3
1/26/2016,16.5
1/26/2016,11.8
1/26/2016,11.7
1/26/2016,9.8
1/27/2016,10.2
1/27/2016,5.8
1/27/2016,10.6
1/27/2016,11
1/27/2016,9.4
1/27/2016,14.1
1/27/2016,10.5
1/27/2016,10.4
1/27/2016,10.2
1/27/2016,11
1/27/2016,8.3
1/27/2016,8.2
1/28/2016,11.6
1/28/2016,13.3
1/28/2016,9.2
1/28/2016,12.4
1/28/2016,12.2
1/28/2016,10.6
1/28/2016,9.8
1/28/2016,12.7
1/28/2016,10.6
1/28/2016,10.2
1/28/2016,15.7
1/28/2016,11.5
1/28/2016,9.5
1/28/2016,13.3
1/28/2016,12
1/28/2016,11
1/28/2016,9.3
1/28/2016,12.6
1/28/2016,7.5
1/29/2016,11.2
1/29/2016,9.8
1/29/2016,11.6
1/29/2016,11.2
1/29/2016,10.2
1/29/2016,15.2
1/29/2016,11.9
1/29/2016,12
1/29/2016,11.4
1/29/2016,13.4
1/29/2016,9.6
1/29/2016,11.6
1/30/2016,9.7
1/30/2016,7.4
1/30/2016,10.2
1/30/2016,9
1/30/2016,8.3
1/30/2016,20
1/30/2016,9.9
1/30/2016,9.7
1/30/2016,10.5
1/30/2016,8.6
1/30/2016,7.9
1/30/2016,7.7
1/31/2016,14.6
1/31/2016,13.7
1/31/2016,10.4
1/31/2016,14.2
1/31/2016,13.6
1/31/2016,10.8
1/31/2016,11.3
1/31/2016,13.7
1/31/2016,10.6
1/31/2016,11
1/31/2016,22.9
1/31/2016,13.5
1/31/2016,13.3
1/31/2016,12.9
1/31/2016,13
1/31/2016,16.2
1/31/2016,10.5
1/31/2016,10.3
1/31/2016,9.7
2/1/2016,12.6
2/1/2016,8.3
2/1/2016,13.5
2/1/2016,12.8
2/1/2016,11.9
2/1/2016,20.6
2/1/2016,12.8
2/1/2016,13.9
2/1/2016,15
2/1/2016,13.7
2/1/2016,9.4
2/1/2016,9.7
2/2/2016,9.8
2/2/2016,5.6
2/2/2016,6.5
2/2/2016,8.6
2/2/2016,8.5
2/2/2016,7.9
2/2/2016,8.4
2/2/2016,8.8
2/2/2016,7.7
2/2/2016,7.9
2/2/2016,6.5
2/2/2016,6.8
2/3/2016,11.9
2/3/2016,6.4
2/3/2016,3.2
2/3/2016,4.2
2/3/2016,5.8
2/3/2016,6.1
2/3/2016,6.4
2/3/2016,6
2/3/2016,5.7
2/3/2016,5
2/3/2016,9.8
2/3/2016,9.1
2/3/2016,8.6
2/3/2016,7.3
2/3/2016,9.2
2/3/2016,10.6
2/3/2016,5.9
2/3/2016,4
2/3/2016,3.5
2/4/2016,5.8
2/4/2016,2.2
2/4/2016,9.4
2/4/2016,7.9
2/4/2016,6.8
2/4/2016,11.2
2/4/2016,7.4
2/4/2016,7.8
2/4/2016,5.9
2/4/2016,5.7
2/4/2016,4.6
2/4/2016,4.3
2/5/2016,4.8
2/5/2016,1.3
2/5/2016,6.9
2/5/2016,5.8
2/5/2016,5.7
2/5/2016,8.6
2/5/2016,8.1
2/5/2016,7
2/5/2016,5.3
2/5/2016,7
2/5/2016,3.2
2/5/2016,3
2/6/2016,11.8
2/6/2016,8.5
2/6/2016,5.9
2/6/2016,9
2/6/2016,9.9
2/6/2016,7.6
2/6/2016,7.3
2/6/2016,7.5
2/6/2016,7.8
2/6/2016,7.9
2/6/2016,19.4
2/6/2016,9.9
2/6/2016,8.8
2/6/2016,8.5
2/6/2016,8.4
2/6/2016,16
2/6/2016,7.4
2/6/2016,6.9
2/6/2016,6.2
2/7/2016,10.8
2/7/2016,11.9
2/7/2016,11.7
2/7/2016,11.5
2/7/2016,11.9
2/7/2016,18.2
2/7/2016,13.1
2/7/2016,12.5
2/7/2016,12.4
2/7/2016,12
2/7/2016,16.3
2/7/2016,15.8
2/8/2016,6.5
2/8/2016,1.1
2/8/2016,7.2
2/8/2016,6.4
2/8/2016,6.1
2/8/2016,8.7
2/8/2016,9.8
2/8/2016,7
2/8/2016,6.9
2/8/2016,5.8
2/8/2016,4.7
2/8/2016,4.2
2/9/2016,8.3
2/9/2016,9
2/9/2016,4.5
2/9/2016,8.5
2/9/2016,7.6
2/9/2016,9.3
2/9/2016,9
2/9/2016,12.9
2/9/2016,9.4
2/9/2016,10.2
2/9/2016,10.5
2/9/2016,18.8
2/9/2016,19.8
2/9/2016,13.5
2/9/2016,11
2/9/2016,10
2/9/2016,8
2/9/2016,8.2
2/9/2016,6
2/10/2016,9.8
2/10/2016,10.3
2/10/2016,10.3
2/10/2016,8.9
2/10/2016,8.4
2/10/2016,17.6
2/10/2016,13.5
2/10/2016,9.9
2/10/2016,9.7
2/10/2016,9.5
2/10/2016,13
2/10/2016,11.6
2/11/2016,5.8
2/11/2016,0.3
2/11/2016,8
2/11/2016,5.6
2/11/2016,5.1
2/11/2016,9.2
2/11/2016,7.5
2/11/2016,6.3
2/11/2016,5.2
2/11/2016,6.6
2/11/2016,3
2/11/2016,3.1
2/12/2016,5.9
2/12/2016,6.6
2/12/2016,2.6
2/12/2016,6.6
2/12/2016,6.7
2/12/2016,5.7
2/12/2016,5.2
2/12/2016,7.5
2/12/2016,7
2/12/2016,6.7
2/12/2016,12
2/12/2016,9
2/12/2016,7.3
2/12/2016,6.5
2/12/2016,6.5
2/12/2016,6.5
2/12/2016,6
2/12/2016,6.2
2/12/2016,5.8
2/13/2016,7.6
2/13/2016,3.8
2/13/2016,8.8
2/13/2016,7
2/13/2016,6.9
2/13/2016,13.4
2/13/2016,8.3
2/13/2016,7.8
2/13/2016,7.1
2/13/2016,8.9
2/13/2016,8.4
2/13/2016,6.9
2/14/2016,7.2
2/14/2016,2.2
2/14/2016,7.3
2/14/2016,6.1
2/14/2016,9.8
2/14/2016,7.7
2/14/2016,7
2/14/2016,9
2/14/2016,8.6
2/14/2016,4.3
2/15/2016,9.9
2/15/2016,12
2/15/2016,8.1
2/15/2016,8.9
2/15/2016,9.1
2/15/2016,11.1
2/15/2016,11
2/15/2016,13.6
2/15/2016,10.1
2/15/2016,10.6
2/15/2016,11.2
2/15/2016,20.2
2/15/2016,17.1
2/15/2016,12.9
2/15/2016,11.5
2/15/2016,12.6
2/15/2016,10.4
2/15/2016,11.1
2/16/2016,10.8
2/16/2016,2.9
2/16/2016,8
2/16/2016,6.9
2/16/2016,10.1
2/16/2016,12.3
2/16/2016,8.1
2/16/2016,8.3
2/16/2016,10.8
2/16/2016,6.4
2/16/2016,3.8
2/17/2016,9.1
2/17/2016,4
2/17/2016,9.6
2/17/2016,9.7
2/17/2016,10.8
2/17/2016,9.4
2/17/2016,10.2
2/17/2016,9.8
2/17/2016,9.4
2/17/2016,9.1
2/17/2016,5.4
2/18/2016,5.4
2/18/2016,3.9
2/18/2016,2
2/18/2016,6.3
2/18/2016,3
2/18/2016,5.8
2/18/2016,6.2
2/18/2016,3.6
2/18/2016,3.2
2/18/2016,3.1
2/18/2016,7.4
2/18/2016,5.2
2/18/2016,6.5
2/18/2016,4.6
2/18/2016,5.8
2/18/2016,5.8
2/18/2016,5.8
2/18/2016,3.5
2/18/2016,2.8
2/19/2016,8
2/19/2016,3.7
2/19/2016,7.5
2/19/2016,6.5
2/19/2016,7.1
2/19/2016,8
2/19/2016,7.9
2/19/2016,8.2
2/19/2016,10.2
2/19/2016,6.2
2/19/2016,4.9
2/19/2016,4.1
2/20/2016,9.3
2/20/2016,4
2/20/2016,7.8
2/20/2016,8.5
2/20/2016,15.8
2/20/2016,10.4
2/20/2016,9.7
2/20/2016,9.5
2/20/2016,8.6
2/20/2016,6.3
2/21/2016,8.8
2/21/2016,6.6
2/21/2016,3.4
2/21/2016,7.9
2/21/2016,10.3
2/21/2016,9.6
2/21/2016,6.3
2/21/2016,5.6
2/21/2016,6
2/21/2016,12.4
2/21/2016,8
2/21/2016,10.4
2/21/2016,8.8
2/21/2016,10.6
2/21/2016,10.4
2/21/2016,9.4
2/21/2016,6.9
2/21/2016,6.9
2/22/2016,6.3
2/22/2016,1.3
2/22/2016,6.5
2/22/2016,6.6
2/22/2016,7
2/22/2016,7.1
2/22/2016,6.4
2/22/2016,6.1
2/22/2016,4.3
2/22/2016,4.6
2/23/2016,6
2/23/2016,-1.3
2/23/2016,5.7
2/23/2016,5
2/23/2016,4.7
2/23/2016,4.9
2/23/2016,14.1
2/23/2016,5.9
2/23/2016,5.4
2/23/2016,3.1
2/23/2016,2.7
2/24/2016,4
2/24/2016,3.7
2/24/2016,-0.4
2/24/2016,2.9
2/24/2016,2.7
2/24/2016,3.3
2/24/2016,4.3
2/24/2016,4.2
2/24/2016,3.7
2/24/2016,3.5
2/24/2016,3.6
2/24/2016,16.7
2/24/2016,13.4
2/24/2016,4.3
2/24/2016,4.6
2/24/2016,2.9
2/24/2016,2.6
2/24/2016,3.1
2/25/2016,6.8
2/25/2016,6.8
2/25/2016,4.6
2/25/2016,4.5
2/25/2016,10.1
2/25/2016,5.9
2/25/2016,7.1
2/25/2016,4.9
2/25/2016,3.8
2/25/2016,3.2
2/26/2016,5.9
2/26/2016,0
2/26/2016,6.2
2/26/2016,4.9
2/26/2016,4
2/26/2016,7.6
2/26/2016,5.6
2/26/2016,6.2
2/26/2016,6.5
2/26/2016,6.8
2/26/2016,2.6
2/26/2016,1.9
2/27/2016,7.7
2/27/2016,6.7
2/27/2016,2.4
2/27/2016,7.7
2/27/2016,7
2/27/2016,5.8
2/27/2016,5.8
2/27/2016,7.5
2/27/2016,6.7
2/27/2016,6.3
2/27/2016,12.3
2/27/2016,8.1
2/27/2016,7.2
2/27/2016,7.7
2/27/2016,7.5
2/27/2016,9.2
2/27/2016,6.4
2/27/2016,5.7
2/27/2016,5.9
2/28/2016,10.1
2/28/2016,7.9
2/28/2016,13.3
2/28/2016,11.3
2/28/2016,11.5
2/28/2016,15.8
2/28/2016,11.5
2/28/2016,11.5
2/28/2016,10.2
2/28/2016,11.9
2/28/2016,16.3
2/28/2016,12.7
2/29/2016,10.2
2/29/2016,6.9
2/29/2016,11.5
2/29/2016,6.3
2/29/2016,9.4
2/29/2016,11.8
2/29/2016,9.6
2/29/2016,9.9
2/29/2016,12.2
2/29/2016,9.7
2/29/2016,8.1
2/29/2016,9.2
3/1/2016,6.1
3/1/2016,5.6
3/1/2016,4.9
3/1/2016,6
3/1/2016,4.6
3/1/2016,5.1
3/1/2016,6.2
3/1/2016,5.3
3/1/2016,5.3
3/1/2016,7.5
3/1/2016,7.6
3/1/2016,7.3
3/1/2016,8.2
3/1/2016,7.8
3/1/2016,9.7
3/1/2016,5.9
3/1/2016,4.8
3/1/2016,5.2
3/2/2016,8
3/2/2016,3.4
3/2/2016,8.4
3/2/2016,7.5
3/2/2016,7
3/2/2016,13.3
3/2/2016,7.5
3/2/2016,8.4
3/2/2016,7.8
3/2/2016,5.9
3/2/2016,5.4
3/3/2016,5.2
3/3/2016,2.7
3/3/2016,5.6
3/3/2016,4.7
3/3/2016,4.8
3/3/2016,8.2
3/3/2016,5.5
3/3/2016,5.5
3/3/2016,5.2
3/3/2016,5.3
3/3/2016,4.6
3/3/2016,4.7
3/4/2016,6.5
3/4/2016,10.4
3/4/2016,7.5
3/4/2016,6.8
3/4/2016,9.5
3/4/2016,6.3
3/4/2016,6.5
3/4/2016,11.4
3/4/2016,10.8
3/4/2016,9
3/4/2016,16
3/4/2016,10.3
3/4/2016,12.1
3/4/2016,7.3
3/4/2016,7.8
3/4/2016,5.8
3/4/2016,8.2
3/4/2016,7.5
3/5/2016,5.7
3/5/2016,2.9
3/5/2016,6
3/5/2016,5.5
3/5/2016,6.1
3/5/2016,8.5
3/5/2016,6.7
3/5/2016,6.7
3/5/2016,5.8
3/5/2016,6.4
3/5/2016,5
3/5/2016,5
3/6/2016,7.5
3/6/2016,5
3/6/2016,7.9
3/6/2016,7.1
3/6/2016,6.9
3/6/2016,11.3
3/6/2016,7.8
3/6/2016,8.1
3/6/2016,8.7
3/6/2016,7.8
3/6/2016,7.1
3/6/2016,7.1
3/7/2016,13.2
3/7/2016,16.9
3/7/2016,16.4
3/7/2016,13.5
3/7/2016,18.6
3/7/2016,11.1
3/7/2016,11.8
3/7/2016,16.4
3/7/2016,17.5
3/7/2016,18.8
3/7/2016,16.9
3/7/2016,13.4
3/7/2016,16.5
3/7/2016,12.9
3/7/2016,14.6
3/7/2016,11.6
3/7/2016,16.7
3/7/2016,18.4
3/8/2016,18.9
3/8/2016,20.5
3/8/2016,24
3/8/2016,18.5
3/8/2016,18.9
3/8/2016,21.3
3/8/2016,19.9
3/8/2016,21.1
3/8/2016,17.6
3/8/2016,19.2
3/8/2016,21.3
3/9/2016,22.1
3/9/2016,26.5
3/9/2016,21.5
3/9/2016,18.1
3/9/2016,18.6
3/9/2016,23.7
3/9/2016,21.2
3/9/2016,21.8
3/9/2016,24.2
3/9/2016,18.3
3/9/2016,19.3
3/9/2016,23
3/10/2016,16
3/10/2016,13.9
3/10/2016,12.1
3/10/2016,17.5
3/10/2016,15.4
3/10/2016,15.3
3/10/2016,17
3/10/2016,14.8
3/10/2016,14
3/10/2016,14.1
3/10/2016,20
3/10/2016,0
3/10/2016,18.3
3/10/2016,18
3/10/2016,19.8
3/10/2016,14.6
3/10/2016,18.2
3/10/2016,15.7
3/10/2016,16.6
3/11/2016,3
3/11/2016,1.5
3/11/2016,3.3
3/11/2016,4.4
3/11/2016,3.1
3/11/2016,4
3/11/2016,3.3
3/11/2016,4.3
3/11/2016,4.2
3/11/2016,4.7
3/11/2016,3.2
3/11/2016,2.8
3/12/2016,5.1
3/12/2016,2.6
3/12/2016,4.7
3/12/2016,3.7
3/12/2016,3.8
3/12/2016,5.6
3/12/2016,4.7
3/12/2016,4.9
3/12/2016,6.1
3/12/2016,3.3
3/12/2016,4.1
3/12/2016,3.5
3/13/2016,7.5
3/13/2016,6.9
3/13/2016,5.9
3/13/2016,8.1
3/13/2016,7
3/13/2016,7.9
3/13/2016,7.1
3/13/2016,6.5
3/13/2016,6.6
3/13/2016,6.2
3/13/2016,8.3
3/13/2016,0
3/13/2016,7.3
3/13/2016,8.5
3/13/2016,8.4
3/13/2016,7.7
3/13/2016,6.6
3/13/2016,6.4
3/13/2016,7.6
3/14/2016,4
3/14/2016,1.3
3/14/2016,4.2
3/14/2016,2.6
3/14/2016,3.1
3/14/2016,4
3/14/2016,5.4
3/14/2016,3.8
3/14/2016,5.5
3/14/2016,3.1
3/14/2016,2.2
3/14/2016,1.7
3/15/2016,3.5
3/15/2016,1.6
3/15/2016,4.1
3/15/2016,5.1
3/15/2016,4.7
3/15/2016,7.2
3/15/2016,10.1
3/15/2016,5.9
3/15/2016,4.6
3/15/2016,4.6
3/15/2016,2.8
3/15/2016,1.7
3/16/2016,9.4
3/16/2016,9.6
3/16/2016,10.4
3/16/2016,10.3
3/16/2016,7.9
3/16/2016,5.9
3/16/2016,5.5
3/16/2016,9.8
3/16/2016,10.4
3/16/2016,10.2
3/16/2016,8.7
3/16/2016,9.6
3/16/2016,9.3
3/16/2016,13.4
3/16/2016,10.1
3/16/2016,9.5
3/16/2016,6
3/16/2016,7.4
3/16/2016,8.9
3/17/2016,4.3
3/17/2016,5
3/17/2016,6
3/17/2016,3.9
3/17/2016,4
3/17/2016,6.8
3/17/2016,6.4
3/17/2016,5.3
3/17/2016,6
3/17/2016,5.4
3/17/2016,4.9
3/17/2016,6.4
3/18/2016,5.7
3/18/2016,0.8
3/18/2016,7.4
3/18/2016,4.3
3/18/2016,3.7
3/18/2016,5.3
3/18/2016,5.2
3/18/2016,5.1
3/18/2016,4.6
3/18/2016,5
3/18/2016,3.5
3/18/2016,1.9
3/19/2016,3.8
3/19/2016,2.8
3/19/2016,0.2
3/19/2016,5.5
3/19/2016,3
3/19/2016,3
3/19/2016,3.1
3/19/2016,3.4
3/19/2016,3.7
3/19/2016,2.7
3/19/2016,3.8
3/19/2016,5.3
3/19/2016,3.6
3/19/2016,4.3
3/19/2016,3.6
3/19/2016,4
3/19/2016,3.2
3/19/2016,2.9
3/19/2016,2
3/20/2016,2.8
3/20/2016,0.8
3/20/2016,4.3
3/20/2016,3.5
3/20/2016,3.3
3/20/2016,4.6
3/20/2016,5.4
3/20/2016,3.8
3/20/2016,5.3
3/20/2016,3.1
3/20/2016,3.2
3/20/2016,2
3/21/2016,3.9
3/21/2016,2.5
3/21/2016,5.8
3/21/2016,4.5
3/21/2016,4.3
3/21/2016,6.5
3/21/2016,4.8
3/21/2016,4.8
3/21/2016,5.1
3/21/2016,5
3/21/2016,4.6
3/21/2016,5.8
3/22/2016,5.5
3/22/2016,6
3/22/2016,4.9
3/22/2016,7.2
3/22/2016,6.2
3/22/2016,6
3/22/2016,5.8
3/22/2016,6.1
3/22/2016,6.5
3/22/2016,6
3/22/2016,7.3
3/22/2016,7.2
3/22/2016,6.6
3/22/2016,7
3/22/2016,6.8
3/22/2016,6.2
3/22/2016,5.9
3/22/2016,5.6
3/22/2016,5.1
3/23/2016,10.9
3/23/2016,7.1
3/23/2016,12.8
3/23/2016,11.6
3/23/2016,11.4
3/23/2016,12.5
3/23/2016,12.5
3/23/2016,14.2
3/23/2016,11.9
3/23/2016,11.7
3/23/2016,10.2
3/23/2016,9.1
3/24/2016,8.7
3/24/2016,5.1
3/24/2016,9.8
3/24/2016,10.7
3/24/2016,10.6
3/24/2016,8.9
3/24/2016,13.1
3/24/2016,11
3/24/2016,10.8
3/24/2016,9.8
3/24/2016,10
3/24/2016,8.8
3/25/2016,12.5
3/25/2016,9.5
3/25/2016,7.3
3/25/2016,13.8
3/25/2016,8.2
3/25/2016,7.9
3/25/2016,9.2
3/25/2016,8.4
3/25/2016,9.8
3/25/2016,9.9
3/25/2016,13.4
3/25/2016,10
3/25/2016,10.7
3/25/2016,10.7
3/25/2016,11.4
3/25/2016,13.5
3/25/2016,9.6
3/25/2016,8.6
3/25/2016,9.6
3/26/2016,4.1
3/26/2016,1.1
3/26/2016,4.4
3/26/2016,4.7
3/26/2016,3.5
3/26/2016,4.9
3/26/2016,4.4
3/26/2016,4.8
3/26/2016,4.9
3/26/2016,3.7
3/26/2016,3.1
3/26/2016,2.3
3/27/2016,4
3/27/2016,2.7
3/27/2016,4.3
3/27/2016,3
3/27/2016,2.7
3/27/2016,4.8
3/27/2016,3.4
3/27/2016,4.9
3/27/2016,5.2
3/27/2016,2.8
3/27/2016,4
3/27/2016,4.5
3/28/2016,2.8
3/28/2016,3.7
3/28/2016,0.7
3/28/2016,2
3/28/2016,2.5
3/28/2016,2.7
3/28/2016,2.9
3/28/2016,7.7
3/28/2016,3.7
3/28/2016,3.1
3/28/2016,4
3/28/2016,7.3
3/28/2016,5
3/28/2016,4.8
3/28/2016,3.2
3/28/2016,2.6
3/28/2016,2
3/28/2016,3.1
3/28/2016,2.5
3/29/2016,4.3
3/29/2016,0.7
3/29/2016,4.8
3/29/2016,3.8
3/29/2016,3.1
3/29/2016,5.7
3/29/2016,4.3
3/29/2016,3.2
3/29/2016,4.7
3/29/2016,4.1
3/29/2016,2.6
3/29/2016,2.7
3/30/2016,6.5
3/30/2016,6.2
3/30/2016,7.9
3/30/2016,7.4
3/30/2016,4.5
3/30/2016,6.1
3/30/2016,6.6
3/30/2016,6.9
3/30/2016,7
3/30/2016,5.8
3/30/2016,4.7
3/30/2016,4.1
3/31/2016,9.3
3/31/2016,9.6
3/31/2016,7.6
3/31/2016,11.8
3/31/2016,8
3/31/2016,6.5
3/31/2016,7.7
3/31/2016,10
3/31/2016,8.6
3/31/2016,7.9
3/31/2016,11.1
3/31/2016,10.8
3/31/2016,9.7
3/31/2016,8
3/31/2016,9.7
3/31/2016,10.1
3/31/2016,8.9
3/31/2016,7.4
3/31/2016,6.5
4/1/2016,8.9
4/1/2016,4.5
4/1/2016,8.9
4/1/2016,5.4
4/1/2016,6.1
4/1/2016,11.5
4/1/2016,8.5
4/1/2016,9.1
4/1/2016,8.5
4/1/2016,6.6
4/1/2016,6.1
4/1/2016,5.9
