Date,Daily_Mean_PM2.5_Concentration
1/1/2009,10.6
1/1/2009,5.7
1/1/2009,5.8
1/1/2009,10.9
1/1/2009,6.3
1/1/2009,11.8
1/1/2009,10.7
1/1/2009,5.6
1/1/2009,8.3
1/1/2009,9.8
1/1/2009,9.4
1/1/2009,7.6
1/1/2009,4.4
1/1/2009,4.7
1/1/2009,14.6
1/1/2009,9.7
1/1/2009,9.3
1/1/2009,6.2
1/1/2009,10.5
1/1/2009,7.8
1/1/2009,10.6
1/1/2009,12.6
1/1/2009,4.6
1/1/2009,5.7
1/2/2009,22.3
1/2/2009,24.5
1/2/2009,17.1
1/2/2009,17.9
1/2/2009,13.2
1/2/2009,13.9
1/2/2009,14.3
1/2/2009,20.6
1/2/2009,16.1
1/2/2009,13.8
1/2/2009,15.1
1/2/2009,14.7
1/2/2009,14.4
1/2/2009,12.6
1/2/2009,14
1/3/2009,9.2
1/3/2009,12.9
1/3/2009,14.8
1/3/2009,13.4
1/3/2009,11.9
1/3/2009,12.8
1/3/2009,12.4
1/3/2009,16.5
1/3/2009,12.4
1/3/2009,11.8
1/3/2009,12.7
1/3/2009,12.5
1/3/2009,15.6
1/3/2009,8
1/3/2009,12.2
1/4/2009,8.5
1/4/2009,10.9
1/4/2009,11
1/4/2009,15.6
1/4/2009,14.1
1/4/2009,13.6
1/4/2009,11.3
1/4/2009,9.4
1/4/2009,10.4
1/4/2009,10.8
1/4/2009,11.3
1/4/2009,7
1/4/2009,6.7
1/4/2009,15.7
1/4/2009,10.5
1/4/2009,9.9
1/4/2009,8.5
1/4/2009,10.7
1/4/2009,10.5
1/4/2009,10.3
1/4/2009,11.9
1/4/2009,7.4
1/4/2009,11.4
1/4/2009,9
1/5/2009,16.8
1/5/2009,19.5
1/5/2009,20.3
1/5/2009,19.4
1/5/2009,19.9
1/5/2009,19.8
1/5/2009,19.9
1/5/2009,22.4
1/5/2009,18.2
1/5/2009,19.7
1/5/2009,17.4
1/5/2009,17.6
1/5/2009,20.7
1/5/2009,16.1
1/5/2009,17.5
1/6/2009,8
1/6/2009,10.8
1/6/2009,10.3
1/6/2009,10.1
1/6/2009,9.4
1/6/2009,11
1/6/2009,11.4
1/6/2009,12.4
1/6/2009,10.8
1/6/2009,9.2
1/6/2009,10.8
1/6/2009,11
1/6/2009,9.6
1/6/2009,6
1/6/2009,8.9
1/7/2009,12.5
1/7/2009,8.2
1/7/2009,8
1/7/2009,10.2
1/7/2009,8.4
1/7/2009,10.5
1/7/2009,10.4
1/7/2009,7.8
1/7/2009,12.5
1/7/2009,11.2
1/7/2009,11.3
1/7/2009,9.7
1/7/2009,8.1
1/7/2009,8.3
1/7/2009,12.3
1/7/2009,10.2
1/7/2009,8.7
1/7/2009,10
1/7/2009,12.1
1/7/2009,10.2
1/7/2009,10.1
1/7/2009,11.4
1/7/2009,6.8
1/7/2009,8.6
1/7/2009,8.1
1/8/2009,10.7
1/8/2009,14.1
1/8/2009,15.9
1/8/2009,15.4
1/8/2009,14.1
1/8/2009,14.1
1/8/2009,12.9
1/8/2009,18.5
1/8/2009,14.1
1/8/2009,14.3
1/8/2009,14.3
1/8/2009,13.6
1/8/2009,15.6
1/8/2009,10
1/8/2009,13.7
1/9/2009,5.1
1/9/2009,10.8
1/9/2009,12.3
1/9/2009,11.2
1/9/2009,11
1/9/2009,10.7
1/9/2009,9.4
1/9/2009,13.7
1/9/2009,9.8
1/9/2009,10.3
1/9/2009,11.7
1/9/2009,9.7
1/9/2009,12.2
1/9/2009,4.5
1/9/2009,9.2
1/10/2009,12.1
1/10/2009,10.8
1/10/2009,11.1
1/10/2009,13.3
1/10/2009,12
1/10/2009,12.1
1/10/2009,12.2
1/10/2009,10.3
1/10/2009,12.6
1/10/2009,13.3
1/10/2009,11.8
1/10/2009,12.3
1/10/2009,10.7
1/10/2009,12.1
1/10/2009,13.7
1/10/2009,12
1/10/2009,10.1
1/10/2009,11.4
1/10/2009,11.2
1/10/2009,12.2
1/10/2009,13.5
1/10/2009,10.3
1/10/2009,10.6
1/10/2009,11.2
1/11/2009,12.2
1/11/2009,15.4
1/11/2009,15.7
1/11/2009,14.4
1/11/2009,12.9
1/11/2009,14.1
1/11/2009,12.2
1/11/2009,18.9
1/11/2009,13.2
1/11/2009,12.6
1/11/2009,13.9
1/11/2009,16.6
1/11/2009,10.3
1/11/2009,12.6
1/12/2009,13
1/12/2009,16.4
1/12/2009,17.2
1/12/2009,16.1
1/12/2009,17.2
1/12/2009,15.4
1/12/2009,13.5
1/12/2009,19.1
1/12/2009,13.8
1/12/2009,14.6
1/12/2009,14.9
1/12/2009,18.4
1/12/2009,12.8
1/12/2009,14.4
1/13/2009,24.9
1/13/2009,19.7
1/13/2009,20.6
1/13/2009,19.8
1/13/2009,20.2
1/13/2009,21.6
1/13/2009,23.3
1/13/2009,21.3
1/13/2009,18.8
1/13/2009,17.6
1/13/2009,18.4
1/13/2009,20
1/13/2009,20
1/13/2009,21.6
1/13/2009,22.8
1/13/2009,20
1/13/2009,16.8
1/13/2009,19.7
1/13/2009,18
1/13/2009,19.2
1/13/2009,19.8
1/13/2009,18.3
1/13/2009,18.2
1/13/2009,16.9
1/13/2009,17.5
1/14/2009,7.4
1/14/2009,11.7
1/14/2009,12
1/14/2009,11
1/14/2009,12.1
1/14/2009,11.1
1/14/2009,10.3
1/14/2009,13.5
1/14/2009,11.5
1/14/2009,11.5
1/14/2009,10.5
1/14/2009,9.9
1/14/2009,12.6
1/14/2009,6.4
1/14/2009,10.2
1/15/2009,10.8
1/15/2009,13.2
1/15/2009,13.6
1/15/2009,13.6
1/15/2009,15.3
1/15/2009,13.9
1/15/2009,13.2
1/15/2009,15.5
1/15/2009,12.8
1/15/2009,13.6
1/15/2009,13
1/15/2009,14.9
1/15/2009,8.8
1/15/2009,11.6
1/16/2009,19.6
1/16/2009,12.1
1/16/2009,12.4
1/16/2009,12.7
1/16/2009,11.7
1/16/2009,16.6
1/16/2009,15
1/16/2009,13
1/16/2009,15.6
1/16/2009,14.8
1/16/2009,14.7
1/16/2009,12.8
1/16/2009,12.8
1/16/2009,13.1
1/16/2009,18.7
1/16/2009,12.4
1/16/2009,14.4
1/16/2009,14.8
1/16/2009,15.7
1/16/2009,13.9
1/16/2009,15.5
1/16/2009,11.5
1/16/2009,13.3
1/16/2009,11.2
1/17/2009,17.6
1/17/2009,15.5
1/17/2009,16.7
1/17/2009,18.2
1/17/2009,14.9
1/17/2009,14.4
1/17/2009,13.8
1/17/2009,17.6
1/17/2009,16.7
1/17/2009,13.8
1/17/2009,14.8
1/17/2009,14.5
1/17/2009,15.8
1/17/2009,15.8
1/17/2009,14.9
1/18/2009,24
1/18/2009,19.3
1/18/2009,18
1/18/2009,23.1
1/18/2009,16.3
1/18/2009,16.5
1/18/2009,16
1/18/2009,25.6
1/18/2009,22.5
1/18/2009,15.3
1/18/2009,17.2
1/18/2009,22.8
1/18/2009,19
1/18/2009,21.7
1/18/2009,17
1/19/2009,35.7
1/19/2009,30.6
1/19/2009,31.8
1/19/2009,26.1
1/19/2009,30.4
1/19/2009,29.9
1/19/2009,24.9
1/19/2009,30.7
1/19/2009,27.7
1/19/2009,27.2
1/19/2009,24.9
1/19/2009,31.7
1/19/2009,30.2
1/19/2009,30.3
1/19/2009,27
1/19/2009,21.8
1/19/2009,25
1/19/2009,32.7
1/19/2009,24.1
1/19/2009,32.9
1/19/2009,23.3
1/19/2009,28.8
1/19/2009,34.4
1/19/2009,26.6
1/19/2009,36
1/20/2009,22.7
1/20/2009,22.9
1/20/2009,25
1/20/2009,21.7
1/20/2009,21.5
1/20/2009,22.4
1/20/2009,18.9
1/20/2009,22.5
1/20/2009,21
1/20/2009,20.2
1/20/2009,20.1
1/20/2009,20.5
1/20/2009,23.7
1/20/2009,22.1
1/20/2009,20.8
1/21/2009,13.4
1/21/2009,15.5
1/21/2009,17.3
1/21/2009,15.9
1/21/2009,18
1/21/2009,12.9
1/21/2009,16.5
1/21/2009,21.2
1/21/2009,16.8
1/21/2009,15.8
1/21/2009,15
1/21/2009,14.1
1/21/2009,17.3
1/21/2009,13.7
1/21/2009,14.7
1/22/2009,28.7
1/22/2009,24.1
1/22/2009,25.3
1/22/2009,22.6
1/22/2009,25.2
1/22/2009,23
1/22/2009,22
1/22/2009,26.8
1/22/2009,21.4
1/22/2009,21.8
1/22/2009,22.6
1/22/2009,24.6
1/22/2009,25
1/22/2009,25
1/22/2009,29.8
1/22/2009,24.3
1/22/2009,22.6
1/22/2009,25.6
1/22/2009,22.6
1/22/2009,26.3
1/22/2009,20.8
1/22/2009,23.6
1/22/2009,26.7
1/22/2009,21.7
1/22/2009,26
1/23/2009,31.6
1/23/2009,28.3
1/23/2009,30.4
1/23/2009,30.8
1/23/2009,23.8
1/23/2009,23.5
1/23/2009,24.2
1/23/2009,33.7
1/23/2009,29.6
1/23/2009,22.7
1/23/2009,25
1/23/2009,25.9
1/23/2009,25.9
1/23/2009,26.3
1/23/2009,21.9
1/24/2009,10.2
1/24/2009,13.6
1/24/2009,14.7
1/24/2009,13.6
1/24/2009,12.5
1/24/2009,13.3
1/24/2009,12.9
1/24/2009,14.5
1/24/2009,13
1/24/2009,12
1/24/2009,13.1
1/24/2009,17.6
1/24/2009,16.5
1/24/2009,9.1
1/24/2009,10.9
1/25/2009,14.1
1/25/2009,9
1/25/2009,10.1
1/25/2009,10.4
1/25/2009,9.2
1/25/2009,11.9
1/25/2009,10.3
1/25/2009,8.9
1/25/2009,9.1
1/25/2009,10.3
1/25/2009,10.1
1/25/2009,7.5
1/25/2009,8.8
1/25/2009,8.1
1/25/2009,12.8
1/25/2009,10.5
1/25/2009,9
1/25/2009,9.1
1/25/2009,10.5
1/25/2009,9.1
1/25/2009,11
1/25/2009,10.1
1/25/2009,8.1
1/25/2009,9.6
1/25/2009,9
1/26/2009,14.4
1/26/2009,14.8
1/26/2009,15.7
1/26/2009,14.7
1/26/2009,14.9
1/26/2009,15.9
1/26/2009,14.4
1/26/2009,16.3
1/26/2009,13.8
1/26/2009,15
1/26/2009,14.5
1/26/2009,15.2
1/26/2009,15.2
1/26/2009,16.4
1/26/2009,14.6
1/27/2009,12.7
1/27/2009,13.6
1/27/2009,14.3
1/27/2009,14.8
1/27/2009,14.5
1/27/2009,14.9
1/27/2009,13.5
1/27/2009,15
1/27/2009,14
1/27/2009,13.3
1/27/2009,13.6
1/27/2009,13.9
1/27/2009,13.1
1/27/2009,13.3
1/27/2009,12
1/28/2009,16.3
1/28/2009,11.6
1/28/2009,12.5
1/28/2009,11.3
1/28/2009,13.6
1/28/2009,11.4
1/28/2009,13.4
1/28/2009,9.5
1/28/2009,12.9
1/28/2009,13.3
1/28/2009,14.8
1/28/2009,16
1/28/2009,13.6
1/28/2009,13.2
1/28/2009,14.4
1/28/2009,15.6
1/28/2009,12.7
1/28/2009,15
1/28/2009,13
1/28/2009,16.4
1/28/2009,13
1/28/2009,11.7
1/28/2009,12.2
1/28/2009,10.2
1/28/2009,12.7
1/29/2009,13.7
1/29/2009,16
1/29/2009,18
1/29/2009,17.6
1/29/2009,18.6
1/29/2009,16.8
1/29/2009,17.3
1/29/2009,21.9
1/29/2009,16.7
1/29/2009,17.5
1/29/2009,16.4
1/29/2009,16
1/29/2009,18
1/29/2009,14.3
1/29/2009,14.9
1/30/2009,24.6
1/30/2009,25.6
1/30/2009,27.6
1/30/2009,26.9
1/30/2009,26.1
1/30/2009,26.4
1/30/2009,27
1/30/2009,32
1/30/2009,27
1/30/2009,26.7
1/30/2009,25.2
1/30/2009,25.6
1/30/2009,27.1
1/30/2009,25.6
1/30/2009,23.2
1/31/2009,15.6
1/31/2009,11.2
1/31/2009,11.9
1/31/2009,11.9
1/31/2009,12.6
1/31/2009,13.5
1/31/2009,12.5
1/31/2009,13
1/31/2009,12.7
1/31/2009,12.1
1/31/2009,12.2
1/31/2009,12.4
1/31/2009,17
1/31/2009,17.5
1/31/2009,12
1/31/2009,12.2
1/31/2009,13.2
1/31/2009,12.5
1/31/2009,15.2
1/31/2009,11.8
1/31/2009,12.3
1/31/2009,11.6
1/31/2009,11.1
1/31/2009,18
2/1/2009,14.7
2/1/2009,17.2
2/1/2009,17.8
2/1/2009,16.3
2/1/2009,13.3
2/1/2009,13.8
2/1/2009,14.6
2/1/2009,20.5
2/1/2009,16.8
2/1/2009,13.5
2/1/2009,14.7
2/1/2009,15.2
2/1/2009,14.2
2/1/2009,12.7
2/1/2009,15
2/2/2009,30.2
2/2/2009,31.4
2/2/2009,39.6
2/2/2009,23.8
2/2/2009,23.4
2/2/2009,24.8
2/2/2009,25.7
2/2/2009,24
2/2/2009,22.1
2/2/2009,22.1
2/2/2009,22.4
2/2/2009,25.3
2/2/2009,25.3
2/2/2009,23.2
2/2/2009,22.6
2/3/2009,16.9
2/3/2009,11.3
2/3/2009,12.1
2/3/2009,10
2/3/2009,11.2
2/3/2009,15.1
2/3/2009,9.3
2/3/2009,10.1
2/3/2009,8.2
2/3/2009,9.5
2/3/2009,9.3
2/3/2009,11.5
2/3/2009,11.8
2/3/2009,11.7
2/3/2009,13
2/3/2009,11.1
2/3/2009,8.3
2/3/2009,12.3
2/3/2009,9.5
2/3/2009,12.4
2/3/2009,9.5
2/3/2009,9.4
2/3/2009,8.3
2/3/2009,8
2/3/2009,14.8
2/4/2009,9.8
2/4/2009,12.2
2/4/2009,15.4
2/4/2009,12.4
2/4/2009,12.9
2/4/2009,11.7
2/4/2009,9.7
2/4/2009,14.4
2/4/2009,11.7
2/4/2009,11.1
2/4/2009,10.8
2/4/2009,12.4
2/4/2009,12.2
2/4/2009,8.4
2/4/2009,11.2
2/5/2009,6
2/5/2009,9
2/5/2009,11.5
2/5/2009,8.9
2/5/2009,9.4
2/5/2009,8.7
2/5/2009,7.8
2/5/2009,12.7
2/5/2009,12.8
2/5/2009,8.2
2/5/2009,9.2
2/5/2009,9.7
2/5/2009,10.2
2/5/2009,5.8
2/5/2009,8
2/6/2009,24.9
2/6/2009,20.5
2/6/2009,20.9
2/6/2009,18
2/6/2009,22.7
2/6/2009,21.3
2/6/2009,18.9
2/6/2009,21.5
2/6/2009,17.7
2/6/2009,16
2/6/2009,17.1
2/6/2009,19.3
2/6/2009,20.4
2/6/2009,20.4
2/6/2009,20.7
2/6/2009,18
2/6/2009,19.1
2/6/2009,16.6
2/6/2009,21.1
2/6/2009,17.6
2/6/2009,19.7
2/6/2009,20.7
2/6/2009,19.3
2/7/2009,32.4
2/7/2009,30.4
2/7/2009,32.1
2/7/2009,30.7
2/7/2009,21.5
2/7/2009,20.7
2/7/2009,22.2
2/7/2009,38.5
2/7/2009,28.9
2/7/2009,22.3
2/7/2009,34.1
2/7/2009,22
2/7/2009,23
2/7/2009,20.7
2/8/2009,12.8
2/8/2009,15.1
2/8/2009,17.2
2/8/2009,15.9
2/8/2009,16.1
2/8/2009,16.5
2/8/2009,16.5
2/8/2009,17.5
2/8/2009,16.1
2/8/2009,17.2
2/8/2009,15.9
2/8/2009,18.5
2/8/2009,13.3
2/8/2009,15.9
2/9/2009,8.3
2/9/2009,7.8
2/9/2009,8.7
2/9/2009,10.5
2/9/2009,9.7
2/9/2009,11.7
2/9/2009,9.9
2/9/2009,8.8
2/9/2009,12.9
2/9/2009,11.6
2/9/2009,8
2/9/2009,7.3
2/9/2009,7.4
2/9/2009,11.9
2/9/2009,9.3
2/9/2009,10.5
2/9/2009,11
2/9/2009,17.9
2/9/2009,9.2
2/9/2009,13
2/9/2009,8.1
2/9/2009,10.3
2/9/2009,9.5
2/10/2009,23.9
2/10/2009,24
